time	x	y	
02:01.2	"33,22"	"-18,48"	1
02:01.2	"32,19"	"-16,15"	1
02:01.3	"30,91"	"-15,47"	1
02:01.5	"30,35"	"-14,59"	1
02:01.6	"30,31"	"-14,38"	1
02:01.7	"30,86"	"-13,77"	1
02:01.8	"31,19"	"-13,53"	1
02:02.0	"31,27"	"-13,61"	1
02:02.1	"31,39"	"-13,86"	1
02:02.2	"31,31"	"-14,11"	1
02:02.3	"29,09"	"-15,69"	1
02:02.5	"28,01"	"-15,79"	1
02:02.6	"27,31"	"-15,58"	1
02:02.7	"27,03"	"-15,37"	1
02:02.8	"27,48"	"-15,29"	1
02:03.0	"29,59"	"-13,05"	1
02:03.0	"29,63"	"-13,05"	1
02:03.1	"28,56"	"-12,78"	1
02:03.2	"27,70"	"-11,98"	1
02:03.4	"28,45"	"-11,42"	1
02:03.5	"28,37"	"-11,79"	1
02:03.6	"27,71"	"-11,20"	1
02:03.7	"28,38"	"-10,92"	1
02:03.9	"28,62"	"-11,50"	1
02:03.9	"29,24"	"-12,14"	1
02:04.0	"28,85"	"-12,71"	1
02:04.1	"27,57"	"-12,61"	1
02:04.2	"27,13"	"-11,98"	1
02:04.4	"27,46"	"-11,70"	1
02:04.5	"27,71"	"-11,95"	1
02:04.6	"28,65"	"-14,90"	1
02:04.7	"28,28"	"-15,31"	1
02:04.9	"27,67"	"-14,60"	1
02:05.0	"28,51"	"-13,62"	1
02:05.1	"29,24"	"-14,17"	1
02:05.2	"28,91"	"-14,49"	1
02:05.4	"29,08"	"-14,00"	1
02:05.5	"29,62"	"-13,80"	1
02:05.6	"30,12"	"-13,68"	1
02:05.7	"32,11"	"-13,43"	1
02:05.9	"32,48"	"-13,51"	1
02:06.0	"32,52"	"-13,52"	1
02:06.1	"32,39"	"-13,89"	1
02:06.2	"31,46"	"-15,57"	1
02:06.4	"30,97"	"-15,23"	1
02:06.5	"31,19"	"-14,24"	1
02:06.6	"31,69"	"-13,83"	1
02:06.7	"32,48"	"-13,47"	1
02:06.9	"32,35"	"-14,09"	1
02:07.0	"31,56"	"-14,00"	1
02:07.1	"32,36"	"-13,06"	1
02:07.2	"32,78"	"-12,94"	1
02:07.4	"34,16"	"-14,49"	1
02:07.5	"34,40"	"-14,99"	1
02:07.6	"34,40"	"-15,16"	1
02:07.7	"34,40"	"-15,20"	1
02:07.9	"34,39"	"-15,49"	1
02:08.0	"31,57"	"-18,78"	1
02:08.1	"29,61"	"-20,03"	1
02:30.7	"10,43"	"-12,95"	2
02:30.8	"11,08"	"-11,08"	2
02:30.9	"11,05"	"-10,87"	2
02:31.0	"11,68"	"-10,26"	2
02:31.1	"11,67"	"-10,26"	2
02:31.1	"12,34"	"-9,78"	2
02:31.3	"13,09"	"-9,54"	2
02:31.4	"14,95"	"-9,65"	2
02:31.5	"15,90"	"-10,08"	2
02:31.6	"16,26"	"-10,38"	2
02:31.8	"16,97"	"-10,35"	2
02:31.9	"17,99"	"-8,75"	2
02:32.0	"18,12"	"-8,09"	2
02:32.1	"17,95"	"-8,17"	2
02:32.3	"16,92"	"-7,99"	2
02:32.4	"15,01"	"-8,41"	2
02:32.5	"14,30"	"-8,77"	2
02:32.6	"14,18"	"-8,98"	2
02:32.8	"14,04"	"-9,43"	2
02:32.9	"14,20"	"-9,93"	2
02:33.0	"14,61"	"-10,06"	2
02:33.2	"14,70"	"-10,02"	2
02:33.3	"14,74"	"-10,06"	2
02:33.4	"15,28"	"-9,91"	2
02:33.5	"16,40"	"-9,43"	2
02:33.7	"16,57"	"-9,39"	2
02:33.8	"16,02"	"-7,64"	2
02:33.9	"15,28"	"-7,09"	2
02:34.0	"15,36"	"-7,14"	2
02:34.2	"15,93"	"-7,60"	2
02:34.3	"16,22"	"-7,64"	2
02:34.4	"16,26"	"-7,65"	2
02:34.5	"16,43"	"-7,48"	2
02:34.7	"17,97"	"-7,26"	2
02:34.8	"18,60"	"-6,52"	2
02:34.9	"18,11"	"-6,27"	2
02:35.0	"17,56"	"-6,51"	2
02:35.2	"17,06"	"-6,95"	2
02:35.3	"16,76"	"-7,57"	2
02:35.4	"16,51"	"-7,94"	2
02:35.5	"16,51"	"-7,90"	2
02:35.7	"16,92"	"-7,99"	2
02:35.8	"18,01"	"-7,47"	2
02:35.9	"18,37"	"-5,61"	2
02:36.0	"18,12"	"-5,36"	2
02:36.2	"18,04"	"-5,27"	2
02:36.3	"18,00"	"-5,19"	2
02:36.4	"17,71"	"-5,19"	2
02:36.5	"17,30"	"-5,26"	2
02:36.7	"17,33"	"-5,47"	2
02:36.8	"17,38"	"-5,39"	2
02:36.9	"17,29"	"-5,39"	2
02:37.0	"17,34"	"-5,39"	2
02:37.0	"17,17"	"-5,51"	2
02:37.2	"16,50"	"-5,75"	2
02:37.3	"15,29"	"-6,51"	2
02:37.4	"14,91"	"-6,75"	2
