time	x	y	
01:59.3	"24,59"	"12,11"	2
01:59.4	"24,59"	"12,12"	2
01:59.5	"24,59"	"12,07"	2
01:59.6	"24,59"	"12,03"	2
01:59.7	"24,59"	"11,99"	2
01:59.9	"24,58"	"11,95"	2
02:00.0	"24,58"	"11,87"	2
02:00.1	"24,58"	"11,82"	2
02:00.2	"24,58"	"11,74"	2
02:00.4	"24,58"	"11,70"	2
02:00.4	"24,57"	"11,70"	2
02:00.5	"24,57"	"11,66"	2
02:00.6	"24,53"	"11,58"	2
02:00.7	"24,53"	"11,54"	2
02:00.9	"24,53"	"11,49"	2
02:01.0	"24,53"	"11,45"	2
02:10.5	"25,06"	"11,75"	3
02:10.6	"25,06"	"11,71"	3
02:10.7	"25,02"	"11,71"	3
02:10.7	"25,06"	"11,67"	3
02:10.9	"25,10"	"11,63"	3
02:10.9	"25,06"	"11,63"	3
02:11.0	"25,10"	"11,63"	3
02:11.1	"25,27"	"11,71"	3
02:11.2	"25,39"	"11,79"	3
02:11.4	"25,47"	"11,78"	3
02:11.4	"25,43"	"11,79"	3
02:11.5	"25,47"	"11,74"	3
02:11.6	"25,60"	"11,78"	3
02:11.7	"25,64"	"11,74"	3
02:11.9	"25,68"	"11,70"	3
02:12.0	"25,72"	"11,65"	3
02:12.1	"25,76"	"11,61"	3
02:12.2	"25,76"	"11,57"	3
02:12.4	"25,80"	"11,53"	3
02:12.5	"25,88"	"11,49"	3
02:12.6	"26,26"	"11,64"	3
02:12.7	"26,80"	"11,96"	3
02:12.9	"27,22"	"12,15"	3
02:13.0	"27,34"	"12,15"	3
02:13.0	"27,35"	"12,15"	3
02:13.1	"27,59"	"12,10"	3
02:13.2	"27,92"	"12,01"	3
02:13.4	"28,13"	"11,88"	3
02:13.4	"28,13"	"11,89"	3
02:13.5	"28,25"	"11,84"	3
02:13.6	"28,41"	"11,71"	3
02:13.7	"28,68"	"11,04"	3
02:13.9	"28,53"	"10,05"	3
02:13.9	"28,53"	"10,06"	3
02:14.0	"26,51"	"8,95"	3
02:14.0	"25,42"	"9,29"	3
02:14.1	"22,77"	"11,89"	3
02:14.3	"22,64"	"13,67"	3
02:14.4	"22,79"	"14,49"	3
02:14.5	"23,28"	"15,72"	3
02:14.6	"23,28"	"15,76"	3
02:14.6	"23,80"	"16,66"	3
02:14.8	"24,01"	"16,90"	3
02:14.9	"24,18"	"16,94"	3
02:15.0	"24,30"	"16,89"	3
02:15.1	"24,38"	"16,85"	3
02:15.2	"24,34"	"16,85"	3
02:15.3	"24,46"	"16,77"	3
02:15.4	"24,50"	"16,68"	3
02:15.5	"24,58"	"16,56"	3
02:15.6	"24,62"	"16,43"	3
02:15.8	"24,65"	"16,26"	3
02:15.9	"24,69"	"16,14"	3
02:16.0	"24,73"	"15,97"	3
02:16.1	"24,77"	"15,85"	3
02:16.3	"24,81"	"15,72"	3
02:16.4	"24,85"	"15,60"	3
02:16.4	"24,84"	"15,60"	3
02:16.5	"24,88"	"15,47"	3
02:16.6	"25,13"	"15,55"	3
02:16.8	"25,61"	"16,28"	3
02:16.9	"26,39"	"17,75"	3
02:17.0	"26,61"	"18,20"	3
02:17.1	"26,69"	"18,24"	3
02:17.3	"26,73"	"18,20"	3
02:17.4	"26,73"	"18,07"	3
02:17.5	"26,76"	"17,91"	3
02:17.6	"26,76"	"17,74"	3
02:17.8	"26,80"	"17,53"	3
02:17.9	"26,79"	"17,33"	3
02:18.0	"26,79"	"17,16"	3
02:18.1	"26,78"	"16,96"	3
02:18.3	"26,82"	"16,79"	3
02:18.4	"26,91"	"16,99"	3
02:18.5	"27,08"	"17,36"	3
02:18.6	"27,55"	"18,01"	3
02:18.8	"28,35"	"18,32"	3
02:18.8	"28,34"	"18,32"	3
02:18.9	"28,80"	"18,23"	3
02:19.0	"29,00"	"18,02"	3
02:19.1	"29,04"	"17,81"	3
02:19.3	"29,07"	"17,64"	3
02:19.4	"29,07"	"17,44"	3
02:19.5	"29,06"	"17,23"	3
02:19.6	"29,02"	"17,03"	3
02:19.7	"29,06"	"17,03"	3
02:19.8	"29,01"	"16,82"	3
02:19.9	"29,09"	"16,57"	3
02:20.0	"29,29"	"16,32"	3
02:20.1	"29,69"	"16,02"	3
02:20.3	"31,58"	"15,52"	3
02:20.4	"32,65"	"15,24"	3
02:20.5	"33,31"	"15,06"	3
