time	x	y	
01:03.4	"38,68"	"5,44"	1
01:03.5	"38,60"	"5,44"	1
01:03.6	"38,52"	"5,40"	1
01:03.7	"38,44"	"5,41"	1
01:03.9	"38,39"	"5,36"	1
01:04.0	"38,31"	"5,32"	1
01:04.1	"38,27"	"5,37"	1
01:04.2	"38,31"	"5,45"	1
01:04.4	"38,32"	"5,45"	1
01:04.5	"38,36"	"5,45"	1
01:04.6	"38,52"	"5,44"	1
01:04.7	"38,52"	"5,45"	1
01:04.8	"39,06"	"5,27"	1
01:04.9	"39,50"	"4,77"	1
01:05.0	"39,32"	"3,65"	1
01:05.1	"38,37"	"3,83"	1
01:05.3	"39,30"	"4,94"	1
01:05.4	"39,71"	"4,60"	1
01:05.4	"39,75"	"4,60"	1
01:05.5	"39,57"	"3,98"	1
01:05.6	"39,11"	"3,66"	1
01:05.8	"38,82"	"3,66"	1
01:05.9	"37,92"	"4,17"	1
01:06.0	"37,64"	"4,63"	1
01:06.1	"37,69"	"5,38"	1
01:06.3	"37,74"	"5,58"	1
01:06.4	"37,95"	"5,99"	1
01:06.5	"38,37"	"6,40"	1
01:06.6	"38,50"	"6,52"	1
01:06.9	"38,46"	"6,48"	1
01:07.0	"38,58"	"6,44"	1
01:07.1	"38,99"	"6,18"	1
01:07.3	"39,30"	"5,10"	1
01:07.4	"37,78"	"5,29"	1
01:07.5	"39,03"	"6,10"	1
01:07.6	"38,85"	"5,11"	1
01:07.8	"38,24"	"6,03"	1
01:07.9	"38,74"	"6,10"	1
01:08.0	"38,86"	"5,77"	1
01:08.1	"38,78"	"5,69"	1
01:08.3	"38,52"	"5,49"	1
01:08.4	"36,92"	"6,13"	1
01:08.5	"36,94"	"7,45"	1
01:08.6	"37,11"	"7,66"	1
01:08.8	"37,27"	"7,53"	1
01:08.9	"37,27"	"7,41"	1
01:09.0	"37,19"	"7,37"	1
01:09.1	"36,77"	"6,96"	1
01:09.3	"35,74"	"7,43"	1
01:09.3	"35,78"	"7,39"	1
01:09.4	"35,93"	"8,75"	1
01:09.5	"36,35"	"8,91"	1
01:09.6	"36,43"	"8,83"	1
01:09.8	"36,43"	"8,74"	1
01:09.9	"36,38"	"8,25"	1
01:10.0	"36,11"	"7,38"	1
01:10.1	"36,12"	"7,38"	1
01:10.1	"34,74"	"6,66"	1
01:10.3	"34,04"	"6,67"	1
01:10.4	"33,83"	"6,72"	1
01:10.5	"33,79"	"6,80"	1
01:10.6	"33,83"	"6,76"	1
01:10.8	"33,75"	"6,76"	1
01:10.9	"33,62"	"6,72"	1
01:11.0	"33,54"	"6,72"	1
01:11.1	"33,50"	"6,68"	1
01:11.3	"33,46"	"6,64"	1
01:11.4	"33,54"	"6,72"	1
01:11.5	"33,62"	"6,72"	1
01:11.6	"33,91"	"6,67"	1
01:11.8	"34,40"	"6,21"	1
01:11.9	"34,22"	"5,18"	1
01:12.0	"33,06"	"4,95"	1
01:12.1	"32,50"	"6,03"	1
01:12.3	"32,46"	"6,40"	1
01:12.4	"32,50"	"6,53"	1
01:12.5	"32,50"	"6,57"	1
01:12.6	"32,55"	"6,57"	1
01:12.8	"32,63"	"6,48"	1
01:12.9	"32,87"	"6,27"	1
01:13.0	"33,07"	"5,69"	1
01:13.1	"31,74"	"5,22"	1
01:13.3	"31,43"	"6,83"	1
01:13.4	"32,71"	"9,13"	1
01:13.5	"34,73"	"8,89"	1
01:13.6	"34,54"	"6,95"	1
01:13.8	"33,26"	"7,01"	1
01:13.9	"31,85"	"9,72"	1
01:14.0	"31,52"	"12,13"	1
01:14.1	"32,45"	"13,64"	1
01:14.3	"33,82"	"11,35"	1
01:14.4	"32,09"	"9,39"	1
01:14.5	"30,49"	"9,66"	1
01:14.6	"29,40"	"11,71"	1
01:14.8	"28,94"	"13,90"	1
01:14.8	"28,94"	"13,86"	1
01:14.8	"28,94"	"13,90"	1
01:14.9	"28,95"	"14,90"	1
01:15.0	"28,88"	"15,27"	1
01:15.1	"29,00"	"15,27"	1
01:15.4	"29,17"	"15,43"	1
01:15.5	"30,00"	"15,79"	1
01:15.6	"30,33"	"15,79"	1
01:15.8	"30,66"	"15,74"	1
01:15.9	"31,03"	"15,69"	1
01:16.0	"31,28"	"15,65"	1
01:16.1	"31,61"	"15,64"	1
01:16.3	"31,86"	"15,64"	1
01:16.4	"31,98"	"15,60"	1
01:16.5	"32,11"	"15,55"	1
01:16.6	"32,19"	"15,51"	1
01:16.8	"32,44"	"15,47"	1
01:16.9	"33,22"	"15,37"	1
01:17.0	"34,09"	"15,15"	1
01:17.1	"34,62"	"15,10"	1
01:17.3	"34,91"	"15,18"	1
01:17.4	"35,04"	"15,22"	1
01:17.5	"35,20"	"15,21"	1
01:17.6	"35,33"	"15,34"	1
01:17.8	"35,45"	"15,42"	1
01:17.9	"35,50"	"15,46"	1
01:18.0	"35,54"	"15,50"	1
01:18.1	"35,58"	"15,50"	1
01:18.3	"35,62"	"15,50"	1
01:18.4	"35,66"	"15,50"	1
01:18.5	"35,75"	"15,50"	1
01:18.6	"35,79"	"15,50"	1
01:18.8	"35,83"	"15,45"	1
01:18.9	"35,83"	"15,41"	1
01:19.0	"35,87"	"15,37"	1
01:35.2	"33,94"	"13,04"	2
01:35.3	"33,82"	"12,92"	2
01:35.4	"33,61"	"13,13"	2
01:35.6	"33,62"	"13,21"	2
01:35.7	"33,53"	"13,30"	2
01:35.8	"33,45"	"13,42"	2
01:35.9	"33,41"	"13,42"	2
01:36.0	"33,45"	"13,42"	2
01:36.1	"33,46"	"13,67"	2
01:36.2	"33,42"	"13,75"	2
01:36.3	"33,46"	"13,88"	2
01:36.4	"33,50"	"14,08"	2
01:36.5	"33,46"	"14,08"	2
01:36.5	"33,50"	"14,08"	2
01:36.6	"33,47"	"14,29"	2
01:36.7	"33,38"	"14,33"	2
01:36.8	"33,34"	"14,21"	2
01:36.9	"33,18"	"14,21"	2
01:37.0	"33,22"	"14,21"	2
01:37.1	"33,22"	"14,42"	2
01:37.2	"33,39"	"14,62"	2
01:37.3	"33,47"	"14,62"	2
01:37.6	"33,38"	"14,09"	2
01:37.6	"33,42"	"14,08"	2
01:37.7	"33,37"	"13,59"	2
01:37.8	"32,68"	"11,86"	2
01:37.9	"32,34"	"10,92"	2
01:38.1	"32,07"	"9,89"	2
01:38.2	"31,22"	"8,20"	2
01:38.3	"30,19"	"5,90"	2
01:38.4	"29,80"	"4,71"	2
01:38.6	"29,80"	"4,46"	2
01:38.7	"30,76"	"2,88"	2
01:38.8	"31,71"	"2,28"	2
01:38.9	"31,66"	"2,24"	2
01:39.1	"31,87"	"2,32"	2
