time	x	y	
01:35.8	"18,12"	"14,66"	1
01:35.9	"18,12"	"14,62"	1
01:36.2	"18,12"	"14,57"	1
01:36.2	"18,12"	"14,58"	1
01:36.3	"18,12"	"14,70"	1
01:36.6	"18,08"	"14,74"	1
01:36.7	"18,09"	"14,86"	1
01:36.8	"18,05"	"14,91"	1
01:36.9	"18,01"	"14,95"	1
01:37.1	"17,93"	"15,03"	1
01:37.2	"17,81"	"15,12"	1
01:37.3	"17,64"	"15,16"	1
01:37.4	"17,48"	"15,21"	1
01:37.6	"17,36"	"15,21"	1
01:37.7	"17,31"	"15,21"	1
01:37.8	"17,19"	"15,13"	1
01:37.9	"17,06"	"15,10"	1
01:38.1	"16,94"	"14,89"	1
01:38.2	"16,81"	"14,65"	1
01:38.3	"16,88"	"14,40"	1
01:38.4	"16,88"	"14,28"	1
01:38.5	"16,84"	"14,28"	1
01:38.6	"16,92"	"14,15"	1
01:38.7	"16,96"	"14,07"	1
01:38.8	"17,00"	"14,03"	1
01:38.9	"17,08"	"13,99"	1
01:39.1	"17,16"	"13,94"	1
01:39.2	"17,28"	"13,94"	1
01:39.3	"17,45"	"14,02"	1
01:39.4	"17,78"	"14,09"	1
01:39.6	"17,99"	"14,29"	1
01:39.7	"17,99"	"14,37"	1
01:39.8	"17,91"	"14,33"	1
01:39.9	"17,95"	"14,33"	1
01:40.1	"18,00"	"14,58"	1
01:40.2	"18,00"	"14,74"	1
01:40.3	"18,01"	"14,91"	1
01:40.3	"18,01"	"14,90"	1
01:40.4	"17,80"	"14,95"	1
01:40.6	"17,60"	"15,04"	1
01:40.7	"17,48"	"15,16"	1
01:40.8	"17,31"	"15,17"	1
01:40.9	"17,32"	"15,17"	1
01:40.9	"17,15"	"15,09"	1
01:41.1	"16,89"	"14,81"	1
01:41.2	"16,85"	"14,73"	1
01:41.3	"16,81"	"14,69"	1
01:41.4	"16,84"	"14,40"	1
01:41.6	"16,92"	"14,15"	1
01:41.7	"17,16"	"13,98"	1
01:41.8	"17,12"	"14,06"	1
01:41.9	"17,20"	"13,98"	1
01:42.1	"17,45"	"13,89"	1
01:42.2	"17,61"	"14,01"	1
01:42.3	"17,70"	"14,01"	1
01:42.4	"17,86"	"14,09"	1
01:42.6	"17,86"	"14,13"	1
01:42.7	"17,91"	"14,17"	1
01:42.8	"17,99"	"14,29"	1
01:42.9	"18,08"	"14,45"	1
01:43.0	"18,12"	"14,45"	1
01:43.1	"18,08"	"14,49"	1
01:43.2	"18,08"	"14,61"	1
01:43.3	"18,04"	"14,74"	1
01:43.4	"17,97"	"14,99"	1
01:43.6	"17,77"	"15,16"	1
01:43.7	"17,44"	"15,13"	1
01:43.8	"17,15"	"15,13"	1
01:43.9	"17,11"	"15,05"	1
01:44.1	"16,98"	"14,93"	1
01:44.2	"16,81"	"14,81"	1
01:44.3	"16,81"	"14,65"	1
01:44.4	"16,85"	"14,65"	1
01:44.6	"16,85"	"14,52"	1
01:44.7	"16,84"	"14,36"	1
01:44.8	"16,92"	"14,23"	1
01:44.9	"17,54"	"14,09"	1
01:45.1	"17,49"	"14,01"	1
01:45.2	"17,45"	"13,93"	1
01:45.3	"17,78"	"14,17"	1
01:45.4	"17,91"	"14,33"	1
01:45.6	"17,95"	"14,29"	1
01:45.7	"18,03"	"14,29"	1
01:45.8	"17,62"	"14,34"	1
01:45.9	"17,45"	"14,10"	1
01:46.1	"17,33"	"13,98"	1
01:46.2	"17,00"	"14,02"	1
01:46.2	"17,00"	"14,03"	1
01:46.3	"16,92"	"14,11"	1
01:46.4	"16,88"	"14,15"	1
01:46.6	"16,80"	"14,24"	1
01:46.8	"16,80"	"14,28"	1
01:47.1	"16,76"	"14,32"	1
01:47.2	"16,76"	"14,40"	1
01:47.3	"16,76"	"14,44"	1
01:47.8	"16,80"	"14,40"	1
01:48.0	"16,88"	"14,19"	1
01:48.2	"17,00"	"14,07"	1
01:48.3	"17,16"	"13,94"	1
01:48.5	"17,29"	"13,98"	1
01:48.6	"17,49"	"14,01"	1
01:48.7	"17,70"	"14,01"	1
01:48.8	"17,78"	"14,09"	1
01:49.0	"17,95"	"14,16"	1
01:49.1	"18,03"	"14,24"	1
01:49.2	"18,04"	"14,53"	1
01:49.3	"18,04"	"14,74"	1
01:49.5	"18,00"	"14,82"	1
01:49.6	"17,97"	"14,94"	1
01:49.7	"17,93"	"14,99"	1
01:49.8	"17,68"	"15,11"	1
01:50.0	"17,56"	"15,20"	1
01:50.1	"17,31"	"15,12"	1
01:50.2	"17,15"	"15,13"	1
01:50.3	"16,98"	"14,88"	1
01:50.5	"16,89"	"14,80"	1
01:50.6	"16,85"	"14,72"	1
01:50.7	"16,85"	"14,60"	1
01:50.8	"16,85"	"14,72"	1
01:51.0	"16,85"	"14,52"	1
01:51.1	"16,89"	"14,43"	1
01:51.2	"16,89"	"14,56"	1
01:51.3	"17,60"	"15,03"	1
01:51.5	"17,69"	"15,36"	1
01:51.6	"16,96"	"15,87"	1
01:51.7	"16,59"	"15,96"	1
01:51.8	"16,30"	"15,80"	1
01:52.0	"16,30"	"15,56"	1
01:52.1	"16,50"	"15,51"	1
01:52.2	"16,88"	"15,83"	1
01:52.3	"16,97"	"16,20"	1
01:52.5	"16,77"	"16,45"	1
