time	x	y	
01:22.6	"26,65"	"14,47"	1
01:22.7	"26,66"	"14,47"	1
01:22.8	"26,66"	"14,48"	1
01:22.8	"26,75"	"14,48"	1
01:22.9	"26,75"	"14,57"	1
01:22.9	"26,75"	"14,56"	1
01:49.0	"26,68"	"14,40"	2
01:49.1	"26,32"	"14,39"	2
01:49.1	"26,04"	"14,48"	2
01:49.2	"26,04"	"14,47"	2
01:49.2	"25,85"	"14,47"	2
01:49.2	"25,21"	"14,36"	2
01:49.3	"25,12"	"14,27"	2
01:49.3	"24,84"	"14,45"	2
01:49.4	"24,65"	"14,72"	2
01:49.4	"23,82"	"14,88"	2
01:49.4	"23,28"	"14,59"	2
01:49.5	"23,10"	"14,58"	2
01:49.6	"23,28"	"14,68"	2
01:49.6	"22,92"	"14,49"	2
01:49.6	"22,91"	"14,58"	2
01:49.7	"22,74"	"14,39"	2
01:49.7	"22,56"	"14,29"	2
01:49.8	"22,56"	"14,20"	2
01:49.8	"22,47"	"14,20"	2
01:49.8	"22,38"	"14,29"	2
01:49.9	"22,47"	"14,20"	2
01:50.0	"22,47"	"14,21"	2
01:50.0	"22,38"	"14,20"	2
01:50.0	"22,47"	"14,21"	2
01:50.1	"22,56"	"14,21"	2
01:50.2	"22,56"	"14,30"	2
01:50.2	"22,56"	"14,40"	2
01:50.4	"22,56"	"14,30"	2
01:50.4	"22,47"	"14,21"	2
01:50.4	"22,56"	"14,22"	2
01:50.5	"22,65"	"14,22"	2
01:50.5	"22,66"	"14,22"	2
01:50.6	"22,75"	"14,32"	2
01:50.6	"22,84"	"14,41"	2
01:50.7	"22,76"	"14,13"	2
01:50.8	"22,77"	"14,12"	2
01:50.9	"22,86"	"14,22"	2
01:50.9	"22,94"	"14,31"	2
01:51.0	"22,68"	"13,94"	2
01:51.1	"22,68"	"14,03"	2
01:51.2	"22,68"	"13,84"	2
01:51.2	"22,68"	"13,75"	2
01:51.2	"22,52"	"13,01"	2
01:51.3	"22,35"	"12,28"	2
01:51.3	"22,18"	"11,90"	2
01:51.4	"22,01"	"11,72"	2
01:51.4	"22,09"	"11,81"	2
01:51.5	"21,99"	"12,08"	2
01:51.5	"22,07"	"12,17"	2
01:51.6	"21,91"	"11,80"	2
01:51.6	"21,92"	"11,26"	2
01:51.6	"21,83"	"11,16"	2
01:51.7	"21,74"	"11,16"	2
01:51.8	"21,65"	"11,15"	2
01:51.8	"21,47"	"11,14"	2
01:51.8	"21,56"	"11,05"	2
01:51.9	"21,47"	"10,96"	2
01:51.9	"21,48"	"10,96"	2
01:52.0	"21,57"	"10,96"	2
01:52.0	"21,56"	"10,96"	2
01:52.1	"21,56"	"11,05"	2
01:52.1	"21,56"	"10,96"	2
01:52.2	"21,57"	"10,96"	2
01:52.3	"21,65"	"10,96"	2
01:52.4	"21,64"	"10,96"	2
01:52.5	"21,55"	"10,96"	2
01:52.5	"21,64"	"10,96"	2
01:52.6	"21,63"	"10,97"	2
01:52.6	"21,64"	"10,97"	2
01:52.6	"21,63"	"10,97"	2
01:52.7	"21,64"	"10,97"	2
01:52.7	"21,63"	"10,97"	2
01:52.8	"21,72"	"10,97"	2
01:52.8	"21,71"	"10,97"	2
01:53.0	"21,70"	"10,97"	2
01:53.0	"21,70"	"10,98"	2
01:53.1	"21,69"	"10,98"	2
01:53.3	"21,68"	"10,98"	2
01:53.4	"21,77"	"10,90"	2
01:53.4	"21,76"	"11,08"	2
01:53.5	"21,76"	"10,89"	2
01:53.5	"23,66"	"8,74"	2
01:53.6	"24,12"	"8,29"	2
01:53.6	"24,50"	"7,84"	2
01:53.6	"25,07"	"7,22"	2
01:53.7	"25,17"	"7,13"	2
01:53.7	"25,26"	"7,04"	2
01:53.8	"25,27"	"7,04"	2
01:53.8	"25,36"	"6,96"	2
01:53.8	"25,45"	"7,05"	2
01:53.9	"25,54"	"6,96"	2
01:53.9	"25,55"	"6,96"	2
01:54.0	"25,55"	"6,97"	2
01:54.1	"25,55"	"7,06"	2
01:54.1	"25,55"	"6,97"	2
01:54.2	"25,46"	"7,06"	2
01:54.2	"25,46"	"7,05"	2
01:54.3	"25,47"	"7,05"	2
01:54.4	"25,48"	"7,05"	2
01:54.6	"25,49"	"7,05"	2
01:54.8	"25,50"	"7,05"	2
