time	x	y	
01:34.4	"32,12"	"-6,40"	1
01:34.6	"32,12"	"-6,44"	1
01:34.8	"32,07"	"-6,36"	1
01:34.9	"32,08"	"-6,36"	1
01:34.9	"32,03"	"-6,28"	1
01:35.1	"32,07"	"-6,32"	1
01:35.3	"32,03"	"-6,19"	1
01:35.4	"32,07"	"-6,15"	1
01:35.6	"32,03"	"-6,15"	1
01:35.7	"31,99"	"-5,99"	1
01:35.8	"31,95"	"-5,91"	1
01:35.9	"31,99"	"-5,99"	1
01:36.1	"31,99"	"-5,95"	1
01:36.2	"32,03"	"-5,74"	1
01:36.4	"31,98"	"-5,58"	1
01:36.6	"31,94"	"-5,41"	1
01:36.7	"32,03"	"-5,53"	1
01:36.9	"32,07"	"-5,49"	1
01:37.1	"32,07"	"-5,66"	1
01:37.2	"32,03"	"-5,66"	1
01:37.3	"31,94"	"-5,53"	1
01:37.3	"31,94"	"-5,54"	1
01:37.4	"31,94"	"-5,58"	1
01:37.6	"31,99"	"-5,62"	1
01:37.7	"32,03"	"-5,41"	1
01:37.8	"32,07"	"-5,45"	1
01:37.9	"32,03"	"-5,53"	1
01:38.1	"31,99"	"-5,45"	1
01:38.2	"31,94"	"-5,41"	1
01:38.3	"31,94"	"-5,33"	1
01:38.4	"31,95"	"-5,33"	1
01:38.4	"31,99"	"-5,33"	1
01:38.6	"32,03"	"-5,29"	1
01:38.7	"32,07"	"-5,33"	1
01:38.9	"32,07"	"-5,32"	1
01:38.9	"32,07"	"-5,28"	1
01:39.1	"31,98"	"-5,12"	1
01:39.3	"32,07"	"-5,20"	1
01:39.4	"32,11"	"-5,28"	1
01:39.6	"32,11"	"-5,20"	1
01:39.7	"32,23"	"-5,08"	1
01:39.8	"32,19"	"-4,99"	1
01:39.9	"32,11"	"-4,95"	1
01:40.0	"32,11"	"-4,91"	1
01:40.1	"31,98"	"-4,87"	1
01:40.2	"32,07"	"-4,91"	1
01:40.3	"32,15"	"-5,04"	1
01:40.6	"32,15"	"-5,00"	1
01:40.7	"32,19"	"-4,95"	1
01:40.7	"32,19"	"-4,91"	1
01:40.8	"32,27"	"-4,95"	1
01:40.9	"32,19"	"-4,79"	1
01:41.1	"32,10"	"-4,58"	1
01:41.2	"32,19"	"-4,62"	1
01:41.2	"32,19"	"-4,58"	1
01:41.3	"32,27"	"-4,66"	1
01:41.4	"32,31"	"-4,66"	1
01:41.6	"32,31"	"-4,62"	1
01:41.7	"32,27"	"-4,58"	1
01:41.8	"32,27"	"-4,62"	1
01:42.1	"32,31"	"-4,62"	1
01:42.4	"32,31"	"-4,58"	1
01:42.6	"32,27"	"-4,58"	1
01:42.7	"32,14"	"-4,46"	1
01:42.8	"32,18"	"-4,42"	1
01:42.9	"32,14"	"-4,33"	1
01:43.1	"32,10"	"-4,08"	1
01:43.2	"32,14"	"-4,08"	1
01:43.3	"32,22"	"-4,12"	1
01:43.4	"32,18"	"-4,08"	1
01:43.6	"32,05"	"-3,96"	1
01:43.7	"32,06"	"-3,96"	1
01:43.7	"32,01"	"-3,88"	1
01:43.8	"31,97"	"-3,71"	1
01:44.0	"31,60"	"-3,34"	1
01:44.1	"31,43"	"-3,13"	1
01:44.2	"31,43"	"-3,05"	1
01:44.3	"31,26"	"-3,01"	1
01:44.5	"30,93"	"-3,06"	1
01:44.6	"30,81"	"-3,10"	1
01:44.7	"30,32"	"-4,51"	1
01:44.8	"30,24"	"-5,76"	1
01:45.0	"30,50"	"-6,42"	1
01:45.1	"30,66"	"-6,58"	1
01:45.2	"30,62"	"-6,67"	1
01:45.3	"30,62"	"-6,63"	1
01:45.5	"30,66"	"-6,63"	1
01:45.6	"30,70"	"-6,63"	1
01:45.7	"30,70"	"-6,67"	1
01:45.8	"30,66"	"-6,67"	1
01:46.2	"30,70"	"-6,67"	1
