time	x	y	
01:28.0	"26,72"	"-3,70"	1
01:28.5	"26,64"	"-3,29"	1
01:28.7	"25,40"	"-1,95"	1
01:28.8	"24,98"	"-1,62"	1
01:28.9	"24,82"	"-1,58"	1
01:29.0	"24,77"	"-1,50"	1
01:29.2	"24,65"	"-1,41"	1
01:29.3	"24,65"	"-1,45"	1
01:29.5	"24,61"	"-1,45"	1
01:29.8	"24,65"	"-1,50"	1
01:29.9	"24,69"	"-1,50"	1
01:30.0	"24,69"	"-1,46"	1
01:30.2	"24,65"	"-1,41"	1
01:30.3	"24,69"	"-1,41"	1
01:30.4	"24,65"	"-1,04"	1
01:30.5	"24,49"	"-0,58"	1
01:30.7	"23,87"	"-0,25"	1
01:30.8	"23,29"	"0,25"	1
01:30.8	"23,25"	"0,25"	1
01:30.9	"23,29"	"0,25"	1
01:30.9	"23,25"	"0,25"	1
01:30.9	"23,12"	"0,54"	1
01:31.0	"23,04"	"0,58"	1
01:31.2	"22,91"	"0,29"	1
01:31.3	"22,95"	"0,21"	1
01:31.3	"23,00"	"0,21"	1
01:31.4	"23,08"	"0,04"	1
01:31.5	"23,08"	"0,09"	1
01:31.5	"23,08"	"0,04"	1
01:31.5	"23,08"	"0,09"	1
01:31.6	"23,04"	"-0,08"	1
01:31.7	"22,99"	"0,00"	1
01:31.8	"23,03"	"0,00"	1
01:31.9	"22,99"	"0,04"	1
01:32.1	"22,87"	"0,25"	1
01:32.2	"22,83"	"0,42"	1
01:32.3	"22,83"	"0,58"	1
01:32.4	"22,87"	"0,71"	1
01:32.6	"22,75"	"1,00"	1
01:32.7	"22,58"	"1,29"	1
01:32.8	"22,54"	"1,54"	1
01:32.9	"22,71"	"1,83"	1
01:33.1	"23,04"	"1,83"	1
01:33.2	"23,21"	"1,74"	1
01:33.3	"23,25"	"1,78"	1
01:33.4	"23,29"	"1,74"	1
01:33.6	"23,25"	"1,66"	1
01:33.7	"23,25"	"1,62"	1
01:33.8	"23,25"	"1,66"	1
01:33.9	"23,21"	"1,70"	1
01:51.2	"23,27"	"1,03"	2
01:51.3	"22,94"	"1,03"	2
01:51.5	"22,69"	"1,28"	2
01:51.6	"22,74"	"1,82"	2
01:51.7	"23,19"	"2,31"	2
01:51.8	"23,32"	"2,48"	2
01:52.0	"23,49"	"2,52"	2
01:52.1	"23,61"	"2,52"	2
01:52.2	"23,69"	"2,48"	2
01:52.3	"23,82"	"2,27"	2
01:52.5	"23,86"	"2,23"	2
01:52.7	"23,86"	"2,27"	2
01:53.0	"23,82"	"2,27"	2
01:53.1	"23,86"	"2,31"	2
01:53.2	"23,82"	"2,31"	2
