time	x	y	
01:10.8	"26,96"	"-19,43"	1
01:10.9	"27,13"	"-19,06"	1
01:11.0	"27,50"	"-19,10"	1
01:11.1	"27,75"	"-19,27"	1
01:11.3	"27,75"	"-19,19"	1
01:11.4	"27,72"	"-18,69"	1
01:11.5	"28,06"	"-17,25"	1
01:11.6	"28,39"	"-16,46"	1
01:11.8	"28,56"	"-15,89"	1
01:11.9	"28,69"	"-15,35"	1
01:12.0	"28,69"	"-15,02"	1
01:12.1	"28,32"	"-14,44"	1
01:12.3	"27,67"	"-13,73"	1
01:12.3	"26,17"	"-12,55"	1
01:12.4	"23,79"	"-8,72"	1
01:12.5	"23,70"	"-7,98"	1
01:12.5	"25,70"	"-9,33"	1
01:12.6	"26,52"	"-9,19"	1
01:12.8	"26,56"	"-9,24"	1
01:12.9	"26,56"	"-9,28"	1
01:13.0	"26,60"	"-9,36"	1
01:13.3	"26,60"	"-9,32"	1
01:13.4	"26,77"	"-9,28"	1
01:13.8	"26,81"	"-9,36"	1
01:13.9	"26,89"	"-9,36"	1
01:14.0	"26,93"	"-9,36"	1
01:14.1	"27,01"	"-9,40"	1
01:14.3	"27,01"	"-9,49"	1
01:14.4	"27,10"	"-9,49"	1
01:14.5	"27,09"	"-9,49"	1
01:14.5	"27,18"	"-9,49"	1
01:14.6	"27,30"	"-9,49"	1
01:14.8	"27,18"	"-9,36"	1
01:14.9	"27,01"	"-9,32"	1
01:15.0	"27,01"	"-9,11"	1
01:15.1	"27,10"	"-9,03"	1
01:15.3	"26,86"	"-8,04"	1
01:15.4	"26,82"	"-7,83"	1
01:15.5	"27,28"	"-7,13"	1
01:15.6	"27,28"	"-7,09"	1
01:15.6	"27,28"	"-7,13"	1
01:15.6	"27,93"	"-8,42"	1
01:15.8	"29,13"	"-7,84"	1
01:15.8	"29,17"	"-7,84"	1
01:15.9	"29,92"	"-7,73"	1
01:16.0	"30,58"	"-8,06"	1
01:16.1	"32,06"	"-8,57"	1
01:16.3	"34,34"	"-7,26"	1
01:16.4	"34,35"	"-6,76"	1
01:16.5	"34,39"	"-6,68"	1
01:16.6	"34,35"	"-6,80"	1
01:16.8	"35,36"	"-9,46"	1
01:16.9	"36,01"	"-10,99"	1
01:17.0	"36,86"	"-11,39"	1
01:17.1	"37,52"	"-10,94"	1
01:17.3	"37,61"	"-10,65"	1
01:17.4	"37,40"	"-10,44"	1
01:17.5	"38,62"	"-7,12"	1
01:17.6	"39,54"	"-6,63"	1
01:17.8	"40,82"	"-6,39"	1
01:17.9	"41,90"	"-6,07"	1
01:18.0	"42,23"	"-5,90"	1
01:18.2	"42,35"	"-5,57"	1
01:18.3	"43,80"	"-5,05"	1
01:18.4	"44,34"	"-5,30"	1
01:18.5	"44,34"	"-5,42"	1
03:12.2	"41,88"	"11,43"	2
03:12.2	"40,17"	"8,11"	2
03:12.3	"39,54"	"7,45"	2
03:12.5	"39,04"	"7,08"	2
03:12.6	"38,59"	"6,88"	2
03:12.7	"38,21"	"6,67"	2
03:12.8	"37,67"	"6,31"	2
03:13.0	"30,39"	"4,29"	2
03:13.1	"28,47"	"3,36"	2
03:13.2	"28,31"	"3,28"	2
03:13.3	"28,26"	"3,20"	2
03:13.4	"28,27"	"3,20"	2
03:13.6	"28,23"	"3,28"	2
03:13.7	"28,19"	"3,32"	2
03:13.8	"28,06"	"3,41"	2
03:14.0	"27,94"	"3,62"	2
03:14.1	"28,31"	"4,03"	2
03:14.3	"28,60"	"3,90"	2
03:14.5	"28,31"	"3,33"	2
03:14.6	"27,73"	"3,16"	2
03:14.7	"24,88"	"3,43"	2
03:14.9	"23,36"	"3,27"	2
03:15.1	"23,44"	"2,90"	2
03:15.2	"24,13"	"1,74"	2
03:15.4	"26,06"	"-0,10"	2
03:15.5	"26,27"	"-0,22"	2
03:15.7	"26,56"	"-0,51"	2
03:15.9	"26,68"	"-0,51"	2
03:16.0	"26,68"	"-0,47"	2
03:16.2	"26,72"	"-0,43"	2
03:16.7	"26,76"	"-0,43"	2
03:17.2	"26,76"	"-0,44"	2
03:17.5	"26,76"	"-0,48"	2
03:17.7	"26,80"	"-0,56"	2
03:18.0	"27,01"	"-0,60"	2
03:18.1	"27,01"	"-0,93"	2
03:18.2	"26,50"	"-2,10"	2
03:18.2	"24,56"	"-7,85"	2
03:18.4	"24,00"	"-10,33"	2
03:18.6	"23,87"	"-10,99"	2
03:18.7	"23,57"	"-12,97"	2
03:18.9	"23,73"	"-13,38"	2
03:19.0	"23,73"	"-13,84"	2
03:19.1	"23,60"	"-14,25"	2
03:19.4	"23,48"	"-14,50"	2
03:19.5	"23,44"	"-14,62"	2
03:19.6	"23,39"	"-14,83"	2
03:19.7	"23,23"	"-14,91"	2
03:19.9	"23,39"	"-15,08"	2
03:20.1	"23,56"	"-15,16"	2
03:20.2	"23,26"	"-15,45"	2
03:20.4	"23,31"	"-15,49"	2
03:20.4	"23,31"	"-15,50"	2
03:20.5	"23,14"	"-15,66"	2
03:20.6	"23,18"	"-15,78"	2
03:20.9	"23,30"	"-15,87"	2
03:21.0	"23,10"	"-15,86"	2
03:21.1	"23,10"	"-15,87"	2
03:21.1	"23,05"	"-16,15"	2
03:21.2	"23,01"	"-16,48"	2
03:21.4	"23,01"	"-16,49"	2
03:21.5	"22,84"	"-16,69"	2
03:21.6	"22,72"	"-16,98"	2
03:21.7	"23,66"	"-18,60"	2
03:21.9	"24,06"	"-19,97"	2
03:22.0	"24,06"	"-20,25"	2
03:22.2	"24,06"	"-20,26"	2
03:22.2	"24,06"	"-20,30"	2
03:22.3	"24,02"	"-20,30"	2
03:22.4	"24,14"	"-20,55"	2
03:22.4	"24,14"	"-20,54"	2
03:22.5	"24,39"	"-20,63"	2
03:22.6	"24,97"	"-20,47"	2
03:22.7	"25,25"	"-20,63"	2
03:22.8	"25,26"	"-20,63"	2
03:23.0	"25,17"	"-21,58"	2
03:23.1	"24,96"	"-21,96"	2
03:23.2	"24,87"	"-22,04"	2
03:23.3	"25,05"	"-21,20"	2
03:23.3	"24,87"	"-22,04"	2
03:23.4	"24,79"	"-22,04"	2
03:23.5	"24,75"	"-21,99"	2
03:23.7	"24,71"	"-21,83"	2
03:23.9	"24,67"	"-21,04"	2
03:24.0	"24,67"	"-20,71"	2
03:24.1	"24,67"	"-20,59"	2
03:24.5	"24,34"	"-20,71"	2
03:24.6	"24,26"	"-20,67"	2
03:24.7	"24,38"	"-20,63"	2
03:24.9	"24,46"	"-20,55"	2
03:25.1	"24,50"	"-20,63"	2
03:25.2	"25,12"	"-21,13"	2
03:25.4	"24,99"	"-21,17"	2
03:25.5	"25,12"	"-21,25"	2
03:25.6	"25,61"	"-21,17"	2
03:25.9	"25,61"	"-21,09"	2
03:26.0	"25,57"	"-20,88"	2
03:26.1	"25,53"	"-20,72"	2
03:26.2	"26,11"	"-20,97"	2
03:26.4	"27,31"	"-20,73"	2
03:26.6	"27,52"	"-20,69"	2
03:26.7	"28,14"	"-20,41"	2
03:26.9	"28,39"	"-20,32"	2
03:27.0	"28,55"	"-20,33"	2
03:27.0	"28,47"	"-20,45"	2
03:27.1	"28,43"	"-20,45"	2
03:27.1	"28,99"	"-18,61"	2
03:27.2	"29,28"	"-18,20"	2
03:27.4	"29,87"	"-16,63"	2
03:27.5	"30,69"	"-16,43"	2
03:27.6	"31,11"	"-16,73"	2
03:27.7	"31,11"	"-16,72"	2
03:27.7	"31,23"	"-16,81"	2
03:27.8	"31,23"	"-16,77"	2
03:28.0	"31,23"	"-16,81"	2
03:28.1	"31,10"	"-16,97"	2
03:28.2	"31,02"	"-17,30"	2
03:28.4	"31,06"	"-17,55"	2
03:28.5	"31,18"	"-17,80"	2
03:28.7	"31,22"	"-17,80"	2
03:28.9	"31,47"	"-18,05"	2
03:29.0	"31,17"	"-19,16"	2
03:29.1	"30,84"	"-19,53"	2
03:29.2	"30,71"	"-19,62"	2
03:29.5	"30,67"	"-19,66"	2
03:29.6	"30,54"	"-20,07"	2
03:29.7	"30,55"	"-20,07"	2
03:29.8	"30,59"	"-20,16"	2
03:29.9	"30,67"	"-20,36"	2
03:30.1	"30,29"	"-21,06"	2
03:30.3	"30,00"	"-21,27"	2
03:30.4	"29,92"	"-21,35"	2
03:30.5	"30,17"	"-21,18"	2
03:30.6	"30,17"	"-21,22"	2
03:30.6	"30,79"	"-20,77"	2
03:30.9	"31,12"	"-20,57"	2
03:31.0	"31,25"	"-20,49"	2
03:31.0	"31,25"	"-20,45"	2
03:31.1	"31,25"	"-20,41"	2
03:31.3	"31,21"	"-20,37"	2
03:31.4	"31,12"	"-20,36"	2
03:31.5	"31,12"	"-20,37"	2
03:31.6	"30,88"	"-19,83"	2
03:31.8	"30,92"	"-19,83"	2
03:31.9	"30,34"	"-19,12"	2
03:32.0	"30,30"	"-19,12"	2
03:32.1	"30,30"	"-19,04"	2
03:32.2	"30,31"	"-19,04"	2
03:32.4	"30,26"	"-19,04"	2
03:32.5	"30,35"	"-19,12"	2
03:32.7	"30,35"	"-19,08"	2
03:32.7	"30,35"	"-19,12"	2
03:32.8	"30,39"	"-18,91"	2
03:33.0	"30,35"	"-18,75"	2
03:33.1	"30,22"	"-18,83"	2
03:33.3	"30,30"	"-18,87"	2
03:42.7	"31,14"	"-18,94"	3
03:42.8	"31,32"	"-18,11"	3
03:43.0	"31,53"	"-17,62"	3
03:43.1	"31,61"	"-17,37"	3
03:43.4	"31,61"	"-17,41"	3
03:43.5	"31,57"	"-17,45"	3
03:43.8	"31,62"	"-17,25"	3
03:43.9	"32,32"	"-16,88"	3
03:44.0	"32,61"	"-16,80"	3
03:44.2	"32,65"	"-16,72"	3
03:44.3	"32,65"	"-16,67"	3
03:44.4	"32,66"	"-16,67"	3
03:44.5	"32,66"	"-16,63"	3
03:44.7	"32,70"	"-16,72"	3
03:44.8	"32,78"	"-16,76"	3
03:44.9	"32,86"	"-16,80"	3
03:45.0	"32,78"	"-16,80"	3
03:45.3	"32,74"	"-16,76"	3
03:45.4	"32,70"	"-16,72"	3
03:45.5	"32,66"	"-16,72"	3
03:45.7	"32,74"	"-16,67"	3
03:45.9	"32,86"	"-16,68"	3
03:46.0	"32,94"	"-16,72"	3
03:46.2	"33,03"	"-16,76"	3
03:46.3	"32,86"	"-16,59"	3
03:46.4	"27,52"	"-17,47"	3
03:46.7	"26,82"	"-17,96"	3
03:46.8	"26,52"	"-18,16"	3
03:46.9	"26,28"	"-18,33"	3
03:47.0	"26,11"	"-18,37"	3
03:47.2	"25,99"	"-18,37"	3
03:47.4	"26,03"	"-18,45"	3
03:47.5	"26,19"	"-18,57"	3
03:47.7	"26,48"	"-18,62"	3
03:47.8	"26,65"	"-18,66"	3
03:47.8	"26,64"	"-18,66"	3
03:47.9	"26,69"	"-18,70"	3
03:48.1	"26,68"	"-18,70"	3
03:48.2	"26,77"	"-18,70"	3
03:48.3	"26,69"	"-18,49"	3
03:48.4	"25,99"	"-17,83"	3
03:48.5	"24,32"	"-17,65"	3
03:48.5	"21,35"	"-12,43"	3
03:48.7	"21,44"	"-11,31"	3
03:48.9	"21,81"	"-10,82"	3
03:49.0	"22,44"	"-10,49"	3
03:49.2	"22,60"	"-10,41"	3
03:49.3	"22,56"	"-10,29"	3
03:49.5	"22,56"	"-10,33"	3
03:49.7	"22,56"	"-10,37"	3
03:49.8	"22,64"	"-10,41"	3
03:49.9	"22,64"	"-10,45"	3
03:50.0	"20,78"	"-10,69"	3
03:50.3	"20,37"	"-10,64"	3
03:50.4	"19,91"	"-10,43"	3
03:50.5	"19,42"	"-9,98"	3
03:50.6	"19,42"	"-9,97"	3
03:50.7	"19,26"	"-9,56"	3
03:50.8	"18,81"	"-8,56"	3
03:51.0	"18,02"	"-8,72"	3
03:51.2	"17,53"	"-9,01"	3
03:51.3	"16,78"	"-9,96"	3
03:51.4	"16,19"	"-10,99"	3
03:51.5	"15,82"	"-11,48"	3
