time	x	y	
04:42.9	"42,12"	"-8,06"	1
04:43.6	"42,08"	"-8,06"	1
04:43.8	"42,08"	"-8,02"	1
04:43.9	"42,16"	"-7,98"	1
04:44.0	"42,37"	"-7,82"	1
04:44.1	"42,37"	"-7,86"	1
04:44.3	"42,41"	"-7,90"	1
04:44.4	"42,45"	"-7,94"	1
04:44.5	"42,41"	"-7,90"	1
04:44.6	"42,33"	"-7,90"	1
04:44.8	"42,29"	"-7,90"	1
04:44.9	"42,33"	"-7,90"	1
04:45.3	"42,29"	"-7,86"	1
04:45.4	"42,24"	"-7,90"	1
04:45.5	"42,08"	"-8,02"	1
04:45.6	"41,99"	"-8,06"	1
04:45.8	"41,99"	"-8,10"	1
04:45.9	"42,03"	"-8,06"	1
04:46.0	"41,83"	"-8,06"	1
04:46.1	"40,17"	"-8,03"	1
04:46.3	"39,63"	"-8,02"	1
04:46.4	"39,09"	"-7,92"	1
04:46.5	"38,85"	"-7,59"	1
04:46.6	"38,85"	"-7,58"	1
04:46.6	"39,52"	"-7,14"	1
04:46.8	"40,02"	"-7,15"	1
04:46.9	"40,35"	"-7,20"	1
04:46.9	"40,31"	"-7,20"	1
04:47.0	"40,48"	"-7,20"	1
04:47.0	"40,47"	"-7,20"	1
04:47.1	"40,76"	"-7,21"	1
04:47.3	"41,05"	"-7,22"	1
04:47.3	"41,05"	"-7,26"	1
04:47.5	"41,09"	"-7,43"	1
04:47.6	"41,00"	"-7,84"	1
04:47.8	"40,83"	"-8,04"	1
04:47.9	"40,75"	"-8,04"	1
04:48.0	"40,62"	"-8,33"	1
04:48.1	"40,54"	"-8,29"	1
04:48.3	"40,67"	"-10,04"	1
04:48.4	"41,53"	"-10,62"	1
04:48.5	"41,77"	"-11,04"	1
04:48.6	"42,02"	"-11,25"	1
04:48.8	"42,22"	"-11,22"	1
04:48.9	"42,31"	"-11,17"	1
