time	x	y	
03:06.4	"18,48"	"12,89"	1
03:07.1	"18,47"	"12,89"	1
03:07.7	"18,47"	"12,71"	1
03:07.8	"18,56"	"12,61"	1
03:07.9	"18,56"	"12,43"	1
03:07.9	"18,64"	"12,34"	1
03:08.0	"18,73"	"12,06"	1
03:08.0	"18,64"	"12,15"	1
03:08.0	"18,55"	"12,25"	1
03:08.1	"18,55"	"12,24"	1
03:08.1	"18,56"	"12,24"	1
03:08.2	"18,56"	"12,25"	1
03:08.2	"18,65"	"12,34"	1
03:08.3	"18,65"	"12,33"	1
03:08.3	"18,56"	"12,33"	1
03:08.4	"18,65"	"12,33"	1
03:08.4	"18,64"	"12,33"	1
03:08.4	"18,73"	"12,23"	1
03:08.5	"18,82"	"11,95"	1
03:08.5	"18,81"	"11,77"	1
03:08.6	"18,72"	"11,86"	1
03:08.6	"18,63"	"11,96"	1
03:08.7	"18,64"	"11,96"	1
03:08.8	"18,54"	"12,05"	1
03:08.9	"18,54"	"12,14"	1
03:09.0	"18,53"	"12,14"	1
03:09.0	"18,44"	"12,14"	1
03:09.1	"18,44"	"12,23"	1
03:09.2	"18,43"	"12,23"	1
03:09.6	"18,34"	"12,23"	1
03:09.8	"18,26"	"12,24"	1
03:09.9	"18,35"	"12,23"	1
03:10.0	"18,35"	"12,24"	1
03:10.1	"18,35"	"12,23"	1
03:10.1	"18,35"	"12,24"	1
03:10.4	"18,35"	"12,15"	1
03:10.6	"18,35"	"12,24"	1
03:10.8	"18,35"	"12,15"	1
03:11.1	"18,26"	"12,15"	1
03:11.2	"18,35"	"12,15"	1
03:11.4	"18,36"	"12,24"	1
03:11.4	"18,35"	"12,15"	1
03:11.6	"18,36"	"12,24"	1
03:11.7	"18,35"	"12,15"	1
03:11.7	"18,44"	"12,15"	1
03:11.8	"18,54"	"12,14"	1
03:11.9	"18,54"	"12,23"	1
03:12.0	"18,82"	"12,13"	1
03:12.0	"18,90"	"12,13"	1
03:12.1	"18,81"	"12,13"	1
03:12.2	"18,90"	"12,13"	1
03:12.2	"20,00"	"11,73"	1
03:12.3	"20,09"	"11,64"	1
03:12.4	"20,00"	"11,65"	1
03:12.4	"20,00"	"11,64"	1
03:12.5	"20,01"	"11,64"	1
03:12.6	"20,02"	"11,73"	1
03:12.6	"20,03"	"11,73"	1
03:12.8	"20,12"	"11,64"	1
03:12.8	"20,04"	"11,73"	1
03:12.9	"20,05"	"11,73"	1
03:13.0	"20,14"	"11,64"	1
03:13.0	"20,06"	"11,73"	1
03:13.1	"20,15"	"11,64"	1
03:13.2	"20,07"	"11,64"	1
03:13.2	"20,16"	"11,64"	1
03:13.3	"20,07"	"11,64"	1
03:13.3	"20,08"	"11,64"	1
03:13.4	"20,00"	"11,73"	1
03:13.5	"20,01"	"11,73"	1
03:13.6	"20,02"	"11,73"	1
03:13.7	"20,03"	"11,73"	1
03:13.7	"20,03"	"11,72"	1
03:13.8	"20,04"	"11,72"	1
03:13.8	"20,13"	"11,63"	1
03:13.9	"20,04"	"11,72"	1
03:13.9	"20,13"	"11,63"	1
03:14.0	"20,05"	"11,73"	1
03:14.0	"20,05"	"11,72"	1
03:14.1	"20,06"	"11,72"	1
03:14.2	"20,15"	"11,63"	1
03:14.2	"20,07"	"11,72"	1
03:14.2	"20,15"	"11,63"	1
03:14.3	"20,07"	"11,73"	1
03:14.4	"20,16"	"11,63"	1
03:14.4	"20,08"	"11,73"	1
03:14.5	"19,99"	"11,73"	1
03:14.5	"20,00"	"11,73"	1
03:14.6	"20,00"	"11,72"	1
03:14.6	"20,09"	"11,63"	1
03:14.6	"20,09"	"11,64"	1
03:14.7	"19,90"	"11,64"	1
03:14.8	"19,72"	"11,65"	1
03:14.8	"19,44"	"11,56"	1
03:14.9	"19,45"	"11,56"	1
03:15.0	"19,54"	"11,47"	1
03:15.0	"19,35"	"11,47"	1
03:15.0	"19,17"	"11,47"	1
03:15.1	"19,07"	"11,38"	1
03:15.1	"19,08"	"11,38"	1
03:15.2	"18,99"	"11,48"	1
03:15.2	"18,99"	"11,47"	1
03:15.3	"18,99"	"11,46"	1
03:15.4	"18,99"	"11,45"	1
03:15.5	"18,98"	"11,45"	1
03:15.6	"18,98"	"11,44"	1
03:15.8	"18,98"	"11,43"	1
03:15.9	"19,08"	"11,52"	1
03:15.9	"19,16"	"11,43"	1
03:16.0	"19,07"	"11,52"	1
03:16.1	"19,08"	"11,52"	1
03:16.1	"19,16"	"11,43"	1
03:16.2	"19,15"	"11,43"	1
03:16.3	"19,15"	"11,44"	1
03:16.4	"19,24"	"11,44"	1
03:16.4	"19,23"	"11,44"	1
03:16.5	"19,14"	"11,54"	1
03:16.6	"19,23"	"11,44"	1
03:16.6	"19,23"	"11,45"	1
03:16.6	"19,14"	"11,54"	1
03:16.7	"19,23"	"11,45"	1
03:16.8	"19,22"	"11,45"	1
03:16.8	"19,14"	"11,54"	1
03:16.9	"19,23"	"11,45"	1
03:16.9	"19,14"	"11,54"	1
03:17.0	"19,23"	"11,45"	1
03:17.0	"19,14"	"11,54"	1
03:17.0	"19,23"	"11,44"	1
03:17.1	"19,14"	"11,53"	1
03:17.1	"19,23"	"11,44"	1
03:17.2	"19,14"	"11,53"	1
03:17.3	"19,15"	"11,52"	1
03:17.4	"19,24"	"11,42"	1
03:17.4	"19,15"	"11,51"	1
03:17.5	"19,24"	"11,42"	1
03:17.5	"19,23"	"11,43"	1
03:17.6	"19,15"	"11,52"	1
03:17.6	"19,23"	"11,42"	1
03:17.6	"19,23"	"11,43"	1
