time	x	y	
02:52.2	"42,75"	"10,66"	1
02:52.2	"42,57"	"10,45"	1
02:52.2	"42,58"	"10,45"	1
02:52.3	"42,44"	"10,25"	1
02:52.4	"42,27"	"10,05"	1
02:52.6	"42,14"	"9,84"	1
02:52.7	"42,01"	"9,64"	1
02:52.8	"42,00"	"9,43"	1
02:52.9	"42,04"	"9,27"	1
02:53.1	"41,95"	"9,10"	1
02:53.2	"41,86"	"8,90"	1
02:53.3	"41,98"	"8,60"	1
02:53.4	"42,11"	"8,81"	1
02:53.6	"41,98"	"9,98"	1
02:53.7	"41,95"	"10,35"	1
02:53.8	"41,90"	"10,27"	1
02:53.9	"41,85"	"10,06"	1
02:54.0	"41,86"	"10,06"	1
02:54.1	"41,89"	"9,85"	1
02:54.2	"42,13"	"9,51"	1
02:54.2	"42,13"	"9,55"	1
02:54.3	"42,11"	"8,76"	1
02:54.4	"42,30"	"8,13"	1
02:54.6	"42,45"	"7,84"	1
02:54.7	"42,53"	"7,63"	1
02:54.8	"42,48"	"7,25"	1
02:54.9	"40,96"	"6,72"	1
02:55.1	"38,33"	"7,67"	1
02:55.2	"35,78"	"8,79"	1
02:55.3	"33,24"	"8,74"	1
02:55.4	"32,65"	"8,55"	1
02:55.6	"32,31"	"8,35"	1
02:55.7	"32,06"	"8,19"	1
02:55.8	"31,80"	"7,87"	1
02:55.9	"31,04"	"7,56"	1
02:56.0	"28,89"	"8,80"	1
02:56.1	"27,32"	"10,08"	1
02:56.2	"22,48"	"7,07"	1
02:56.3	"22,43"	"4,42"	1
02:56.4	"22,40"	"3,46"	1
02:56.6	"22,34"	"2,88"	1
02:56.7	"22,25"	"2,67"	1
02:56.7	"22,25"	"2,68"	1
02:56.8	"22,32"	"2,42"	1
02:56.9	"22,69"	"2,04"	1
02:57.0	"22,68"	"2,04"	1
02:57.1	"22,76"	"1,79"	1
02:57.2	"22,91"	"1,28"	1
02:57.6	"22,83"	"1,33"	1
02:57.6	"22,87"	"1,32"	1
02:57.7	"22,87"	"1,33"	1
02:57.7	"22,83"	"1,41"	1
02:57.8	"22,83"	"1,45"	1
02:57.9	"22,79"	"1,49"	1
02:58.1	"22,83"	"1,45"	1
02:58.2	"22,78"	"1,08"	1
02:58.3	"23,09"	"0,44"	1
02:58.4	"24,14"	"-0,80"	1
02:58.6	"25,94"	"-3,18"	1
02:58.7	"27,27"	"-4,64"	1
02:58.8	"28,07"	"-5,58"	1
02:58.9	"28,68"	"-6,09"	1
02:59.0	"28,72"	"-6,10"	1
02:59.1	"29,37"	"-6,49"	1
02:59.2	"29,82"	"-6,75"	1
02:59.3	"30,23"	"-7,02"	1
02:59.4	"30,81"	"-7,28"	1
02:59.6	"31,25"	"-7,67"	1
02:59.7	"31,75"	"-7,85"	1
02:59.8	"32,40"	"-8,16"	1
02:59.9	"32,93"	"-8,72"	1
