time	frame	x	y	
03:07.1	-1494	"19,07"	"-14,98"	3
03:07.2	-1495	"18,98"	"-14,71"	3
03:07.3	-1496	"18,97"	"-14,53"	3
03:07.4	-1497	"19,06"	"-14,16"	3
03:07.6	-1498	"19,05"	"-13,98"	3
03:07.7	-1499	"19,05"	"-13,8"	3
03:07.8	-1500	"19,5"	"-13,53"	3
03:07.9	-1501	"19,68"	"-13,35"	3
04:18.8	-2067	"18,19"	"-8,62"	4
04:18.9	-2068	"17,11"	"-9,71"	4
04:19.1	-2069	"16,75"	"-10,07"	4
04:19.1	-2069	"16,48"	"-10,34"	4
04:19.2	-2070	"16,3"	"-10,35"	4
04:19.5	-2072	"16,21"	"-10,44"	4
04:19.6	-2073	"15,85"	"-10,44"	4
04:19.7	-2074	"15,4"	"-10,35"	4
04:19.7	-2074	"15,13"	"-10,08"	4
04:19.8	-2075	"14,95"	"-9,72"	4
04:20.1	-2077	"14,95"	"-9,55"	4
04:20.2	-2078	"15,13"	"-9,36"	4
04:20.3	-2079	"15,13"	"-9,19"	4
04:20.4	-2080	"15,31"	"-9,18"	4
04:20.4	-2080	"15,67"	"-9,18"	4
04:20.6	-2081	"16,12"	"-9,27"	4
04:20.8	-2083	"16,49"	"-9,63"	4
04:20.9	-2084	"16,58"	"-10,08"	4
04:21.1	-2085	"16,49"	"-10,71"	4
04:21.2	-2086	"15,77"	"-11,25"	4
04:21.2	-2086	"15,41"	"-11,34"	4
04:21.3	-2087	"14,6"	"-10,98"	4
04:21.6	-2089	"14,24"	"-10,62"	4
04:21.7	-2090	"14,33"	"-10,35"	4
04:21.8	-2091	"14,51"	"-9,99"	4
04:22.0	-2092	"14,51"	"-9,81"	4
04:22.0	-2092	"14,7"	"-9,63"	4
04:22.2	-2094	"15,23"	"-9,45"	4
04:22.3	-2095	"15,95"	"-9,45"	4
04:22.5	-2096	"16,31"	"-9,63"	4
04:22.6	-2097	"16,68"	"-10,17"	4
04:22.7	-2098	"16,68"	"-10,71"	4
04:22.7	-2098	"16,23"	"-11,16"	4
04:23.0	-2100	"15,51"	"-10,26"	4
04:23.1	-2101	"15,68"	"-9,9"	4
04:23.2	-2102	"15,86"	"-9,89"	4
04:23.3	-2103	"16,13"	"-9,98"	4
04:23.5	-2104	"15,86"	"-10,43"	4
04:23.5	-2104	"15,23"	"-9,99"	4
04:23.7	-2106	"15,68"	"-9,89"	4
04:23.8	-2107	"15,32"	"-10,44"	4
04:24.0	-2108	"14,69"	"-9,63"	4
04:24.1	-2109	"14,78"	"-9,36"	4
04:24.1	-2109	"14,96"	"-9,36"	4
04:24.2	-2110	"15,14"	"-9,36"	4
04:24.5	-2112	"15,41"	"-9,27"	4
04:24.6	-2113	"15,59"	"-9,99"	4
04:24.7	-2114	"15,41"	"-10,62"	4
04:24.8	-2115	"15,41"	"-10,79"	4
04:24.8	-2115	"15,41"	"-10,79"	4
04:25.1	-2117	"15,23"	"-10,8"	4
04:25.2	-2118	"15,23"	"-10,8"	4
04:25.3	-2119	"15,32"	"-10,89"	4
04:25.5	-2120	"15,05"	"-10,8"	4
04:25.6	-2121	"14,87"	"-10,62"	4
04:25.6	-2121	"14,78"	"-10,18"	4
04:25.8	-2123	"14,96"	-10	4
04:26.0	-2124	"15,14"	"-9,81"	4
04:26.1	-2125	"15,23"	"-9,72"	4
04:26.2	-2126	"15,5"	"-9,63"	4
04:26.3	-2127	"15,68"	"-9,62"	4
04:26.3	-2127	"15,86"	"-9,81"	4
04:26.6	-2129	"16,04"	"-9,98"	4
04:26.7	-2130	"16,13"	"-10,07"	4
04:26.8	-2131	"16,13"	"-10,16"	4
04:27.0	-2132	"16,04"	"-10,34"	4
04:27.1	-2133	"15,77"	"-10,61"	4
04:27.1	-2133	"14,78"	"-11,61"	4
04:27.3	-2135	"14,24"	"-12,15"	4
04:27.5	-2136	"13,43"	"-12,42"	4
04:27.6	-2137	"12,98"	"-11,97"	4
04:27.7	-2138	"13,07"	"-11,7"	4
04:27.7	-2138	"12,88"	"-11,53"	4
04:28.0	-2140	"12,8"	"-11,43"	4
04:28.1	-2141	"12,8"	"-11,25"	4
04:28.2	-2142	"12,89"	"-11,16"	4
04:28.3	-2143	"12,89"	"-11,16"	4
04:28.5	-2144	"12,89"	"-10,8"	4
04:28.5	-2144	"12,62"	"-10,17"	4
04:28.7	-2146	"12,35"	"-9,72"	4
04:28.8	-2147	"12,17"	"-9,54"	4
04:29.0	-2148	"12,26"	"-9,27"	4
04:29.1	-2149	"12,35"	-9	4
04:29.2	-2150	"12,8"	"-9,27"	4
04:29.2	-2150	"13,89"	"-9,8"	4
04:29.5	-2152	"14,25"	"-9,89"	4
04:29.6	-2153	"14,43"	"-9,8"	4
04:29.7	-2154	"14,61"	"-9,8"	4
04:29.8	-2155	"14,43"	"-10,16"	4
04:30.0	-2156	"14,34"	"-10,43"	4
04:30.0	-2156	"12,71"	"-9,71"	4
04:30.2	-2158	"12,62"	"-9,44"	4
04:30.3	-2159	"12,71"	"-9,36"	4
04:30.5	-2160	"12,71"	"-9,36"	4
04:30.6	-2161	"12,71"	"-9,36"	4
04:30.7	-2162	"12,44"	"-9,27"	4
04:30.7	-2162	"12,25"	"-9,27"	4
04:31.0	-2164	"12,26"	"-9,36"	4
04:31.1	-2165	"12,34"	"-9,36"	4
04:31.2	-2166	"12,34"	"-9,36"	4
