time	x	y	
01:22.1	"31,29"	"0,79"	1
01:22.2	"31,33"	"0,66"	1
01:22.3	"31,37"	"0,54"	1
01:22.4	"31,41"	"0,37"	1
01:22.5	"30,75"	"-0,08"	1
01:22.7	"30,29"	"-0,13"	1
01:22.8	"30,29"	"-0,04"	1
01:22.9	"30,33"	"0,00"	1
01:23.3	"30,33"	"0,04"	1
01:23.4	"30,38"	"0,04"	1
01:23.4	"30,37"	"0,04"	1
01:23.6	"30,38"	"0,04"	1
01:23.9	"30,25"	"0,00"	1
01:24.0	"30,25"	"-0,05"	1
01:24.1	"30,25"	"-0,04"	1
01:24.3	"30,08"	"-0,17"	1
01:24.4	"29,59"	"-0,38"	1
01:24.5	"29,59"	"-0,29"	1
01:24.7	"29,63"	"-0,29"	1
01:24.8	"29,63"	"-0,25"	1
01:24.9	"29,63"	"-0,21"	1
01:25.0	"29,55"	"-0,25"	1
01:25.2	"29,67"	"-0,21"	1
01:25.3	"29,75"	"-0,17"	1
01:25.4	"29,75"	"-0,13"	1
01:25.5	"29,76"	"-0,13"	1
01:25.5	"29,76"	"-0,17"	1
01:25.7	"29,67"	"-0,33"	1
01:25.8	"29,46"	"0,16"	1
01:25.9	"29,30"	"0,41"	1
01:26.0	"29,34"	"0,37"	1
01:26.2	"29,34"	"0,41"	1
01:26.3	"29,38"	"0,41"	1
01:26.4	"29,42"	"0,41"	1
01:26.5	"29,42"	"0,45"	1
01:26.7	"29,42"	"0,41"	1
01:26.8	"29,42"	"0,45"	1
01:26.9	"29,34"	"0,45"	1
01:27.0	"29,13"	"0,66"	1
01:27.2	"29,09"	"0,74"	1
01:27.3	"29,13"	"0,74"	1
01:27.4	"29,13"	"0,75"	1
01:27.5	"29,05"	"0,83"	1
01:27.6	"29,09"	"0,83"	1
01:27.7	"28,92"	"1,04"	1
01:27.8	"28,63"	"1,53"	1
01:27.9	"28,68"	"1,53"	1
01:27.9	"28,68"	"1,49"	1
01:28.0	"28,67"	"1,49"	1
01:28.4	"28,63"	"1,49"	1
01:28.5	"28,55"	"1,58"	1
01:28.7	"28,34"	"2,24"	1
01:28.8	"28,30"	"2,61"	1
01:28.9	"28,30"	"2,57"	1
01:29.0	"28,30"	"2,53"	1
01:29.2	"28,30"	"2,66"	1
01:29.3	"28,47"	"3,28"	1
01:29.3	"28,47"	"3,24"	1
01:29.4	"28,51"	"3,32"	1
01:29.8	"28,51"	"3,36"	1
01:29.9	"28,55"	"3,49"	1
01:30.0	"28,59"	"3,49"	1
01:30.0	"28,68"	"3,53"	1
01:30.2	"28,80"	"3,61"	1
01:30.3	"28,80"	"3,53"	1
01:30.4	"28,85"	"3,70"	1
01:30.5	"28,89"	"3,65"	1
01:30.6	"28,89"	"3,66"	1
01:30.7	"28,80"	"3,74"	1
01:30.8	"28,80"	"3,61"	1
01:30.9	"28,85"	"3,57"	1
01:31.0	"28,80"	"3,57"	1
01:31.0	"28,85"	"3,57"	1
01:31.2	"28,84"	"3,57"	1
01:31.3	"28,80"	"3,66"	1
01:31.4	"28,76"	"3,61"	1
01:31.7	"28,72"	"3,66"	1
01:31.8	"28,68"	"3,57"	1
01:31.9	"28,64"	"3,53"	1
01:32.0	"28,64"	"3,57"	1
01:32.2	"28,64"	"3,66"	1
01:32.3	"28,64"	"3,70"	1
01:32.5	"28,64"	"3,66"	1
01:32.7	"28,68"	"3,66"	1
01:32.7	"28,64"	"3,66"	1
01:32.8	"28,68"	"3,62"	1
01:32.9	"28,68"	"3,57"	1
01:33.0	"28,68"	"3,58"	1
01:33.0	"28,68"	"3,66"	1
01:33.1	"28,68"	"3,70"	1
01:33.2	"28,64"	"3,74"	1
01:33.3	"28,64"	"3,70"	1
01:33.4	"29,10"	"3,57"	1
01:33.5	"29,10"	"3,58"	1
01:33.6	"29,14"	"3,45"	1
01:33.7	"29,26"	"2,99"	1
01:33.8	"29,26"	"2,21"	1
01:33.9	"28,76"	"1,62"	1
