time	x	y	
02:38.7	"26,66"	"5,49"	4
02:38.8	"26,49"	"5,20"	4
02:38.9	"25,61"	"4,24"	4
02:39.0	"25,49"	"4,16"	4
02:39.2	"25,45"	"4,16"	4
02:39.3	"25,49"	"4,16"	4
02:39.4	"25,45"	"4,16"	4
02:39.5	"25,24"	"4,16"	4
02:39.7	"24,19"	"4,08"	4
02:39.8	"23,74"	"4,08"	4
02:39.9	"23,61"	"4,12"	4
02:40.0	"23,49"	"4,16"	4
02:40.1	"23,49"	"4,17"	4
02:40.2	"23,49"	"4,21"	4
02:40.3	"23,03"	"4,38"	4
02:40.3	"23,03"	"4,37"	4
02:40.4	"21,90"	"4,63"	4
02:40.5	"21,78"	"4,67"	4
02:40.7	"21,57"	"4,76"	4
02:40.7	"21,57"	"4,75"	4
02:40.8	"21,32"	"4,76"	4
02:40.8	"21,32"	"4,75"	4
02:40.9	"21,23"	"4,71"	4
02:41.1	"20,94"	"4,09"	4
02:41.2	"20,64"	"3,67"	4
02:41.3	"20,65"	"3,67"	4
02:41.3	"20,64"	"3,63"	4
02:41.3	"20,60"	"3,63"	4
02:41.4	"20,44"	"3,34"	4
02:41.6	"20,31"	"3,17"	4
02:41.7	"20,35"	"3,21"	4
02:41.8	"20,23"	"3,17"	4
02:41.8	"20,27"	"3,17"	4
02:41.9	"19,72"	"2,88"	4
02:42.1	"18,38"	"1,76"	4
02:42.2	"17,46"	"0,92"	4
02:42.3	"17,17"	"0,67"	4
02:42.4	"16,96"	"0,55"	4
02:42.6	"16,79"	"0,38"	4
02:42.7	"16,63"	"0,17"	4
02:42.8	"16,25"	"-0,20"	4
02:42.9	"15,41"	"-0,70"	4
02:43.1	"14,33"	"-1,32"	4
02:43.2	"14,20"	"-1,36"	4
02:43.3	"13,95"	"-1,45"	4
02:43.4	"13,78"	"-1,49"	4
02:43.6	"13,78"	"-1,45"	4
02:43.7	"13,82"	"-1,45"	4
02:43.8	"13,78"	"-1,45"	4
02:44.1	"13,82"	"-1,45"	4
02:44.2	"13,87"	"-1,41"	4
02:44.4	"13,70"	"-1,49"	4
02:44.6	"13,24"	"-1,78"	4
02:44.7	"12,82"	"-1,99"	4
02:44.8	"12,24"	"-2,20"	4
02:44.9	"11,27"	"-2,57"	4
02:45.1	"9,35"	"-3,68"	4
02:45.2	"8,01"	"-4,84"	4
02:45.3	"9,01"	"-2,59"	4
02:45.4	"9,01"	"-2,13"	4
02:45.6	"8,35"	"-0,87"	4
02:45.7	"8,14"	"-0,45"	4
02:45.8	"7,97"	"-0,33"	4
02:45.9	"6,64"	"-0,16"	4
02:46.1	"5,39"	"0,43"	4
02:46.2	"5,01"	"1,02"	4
03:49.3	"9,53"	"11,36"	5
03:49.4	"9,61"	"11,32"	5
03:49.5	"9,19"	"10,78"	5
03:49.7	"7,85"	"9,41"	5
03:49.8	"6,34"	"9,26"	5
03:49.9	"6,21"	"9,38"	5
03:50.0	"6,21"	"9,47"	5
03:50.2	"6,59"	"10,13"	5
03:50.3	"7,89"	"10,42"	5
03:50.5	"9,55"	"8,37"	5
03:50.7	"10,14"	"8,49"	5
