time	x	y	
01:05.2	"32,18"	"15,64"	1
01:05.3	"32,22"	"15,59"	1
01:05.5	"32,26"	"15,35"	1
01:05.6	"32,25"	"14,93"	1
01:05.8	"32,25"	"14,40"	1
01:05.9	"32,24"	"13,99"	1
01:06.0	"32,03"	"13,66"	1
01:06.1	"31,87"	"13,33"	1
01:06.4	"31,91"	"13,33"	1
01:06.5	"31,87"	"13,33"	1
01:06.6	"31,53"	"12,80"	1
01:06.8	"31,45"	"12,71"	1
01:06.9	"31,32"	"12,59"	1
01:07.0	"30,95"	"12,22"	1
01:07.1	"30,37"	"11,69"	1
01:07.3	"30,08"	"11,57"	1
01:07.4	"29,70"	"11,20"	1
01:07.5	"29,64"	"9,35"	1
01:07.6	"30,59"	"8,93"	1
01:07.8	"30,76"	"9,13"	1
01:07.9	"30,76"	"9,71"	1
01:08.0	"29,34"	"12,61"	1
01:08.1	"29,35"	"12,61"	1
01:08.1	"28,91"	"14,06"	1
01:08.3	"29,11"	"13,73"	1
01:08.4	"29,15"	"13,35"	1
01:08.5	"28,98"	"13,64"	1
01:08.6	"28,62"	"14,02"	1
01:08.8	"28,58"	"14,68"	1
01:08.9	"28,71"	"15,17"	1
01:09.0	"28,88"	"15,62"	1
01:09.1	"28,88"	"15,71"	1
01:09.5	"28,92"	"15,75"	1
01:09.6	"28,96"	"15,75"	1
01:09.8	"29,17"	"15,79"	1
01:09.9	"28,96"	"15,87"	1
01:10.0	"28,96"	"15,91"	1
01:10.3	"28,76"	"15,87"	1
01:10.4	"28,67"	"15,83"	1
01:10.5	"28,67"	"15,75"	1
01:10.6	"28,59"	"15,71"	1
01:10.9	"28,59"	"15,75"	1
01:11.0	"28,88"	"15,54"	1
01:11.1	"29,08"	"15,54"	1
01:11.2	"29,08"	"15,58"	1
01:11.3	"29,00"	"15,58"	1
01:11.4	"29,13"	"15,62"	1
01:11.5	"29,17"	"15,66"	1
01:11.6	"29,13"	"15,66"	1
01:11.8	"29,04"	"15,66"	1
01:11.9	"28,96"	"15,62"	1
01:12.0	"28,88"	"15,67"	1
01:12.1	"28,96"	"15,62"	1
01:12.3	"29,41"	"15,58"	1
01:12.4	"29,33"	"15,58"	1
01:12.5	"29,04"	"15,62"	1
01:12.6	"28,96"	"15,62"	1
01:12.9	"28,92"	"15,62"	1
01:13.0	"29,25"	"15,37"	1
01:13.1	"29,86"	"14,92"	1
01:13.2	"29,86"	"14,91"	1
01:13.3	"30,39"	"14,25"	1
01:13.4	"30,84"	"13,59"	1
01:13.5	"31,49"	"12,67"	1
01:13.6	"32,51"	"11,63"	1
01:13.8	"32,67"	"11,30"	1
01:13.9	"33,61"	"10,63"	1
01:14.0	"34,02"	"10,50"	1
01:14.1	"34,07"	"10,50"	1
01:14.3	"34,31"	"10,46"	1
01:14.4	"34,52"	"10,58"	1
01:14.6	"34,52"	"10,50"	1
01:14.8	"34,60"	"10,50"	1
01:14.9	"35,39"	"10,70"	1
01:15.0	"36,47"	"12,21"	1
01:15.1	"35,24"	"12,97"	1
01:15.3	"34,54"	"13,22"	1
01:15.4	"34,42"	"13,59"	1
01:15.5	"34,23"	"14,58"	1
01:15.6	"36,04"	"14,81"	1
01:15.7	"36,04"	"14,86"	1
01:15.7	"36,04"	"14,85"	1
01:15.8	"37,32"	"14,31"	1
01:15.9	"38,01"	"14,01"	1
01:16.0	"39,22"	"14,58"	1
01:16.1	"39,88"	"14,69"	1
01:16.3	"40,04"	"14,69"	1
01:16.4	"40,04"	"14,65"	1
01:29.5	"41,35"	"10,39"	2
01:29.5	"40,48"	"10,44"	2
01:29.7	"39,12"	"10,62"	2
01:29.8	"37,64"	"11,00"	2
01:29.9	"36,58"	"11,55"	2
01:30.0	"36,57"	"11,55"	2
01:30.0	"35,88"	"12,38"	2
01:30.2	"35,40"	"13,54"	2
01:30.3	"35,28"	"14,12"	2
01:30.4	"35,37"	"14,86"	2
01:30.5	"35,41"	"14,94"	2
01:30.7	"35,41"	"14,98"	2
01:30.8	"35,66"	"15,10"	2
01:30.9	"35,66"	"15,15"	2
01:31.0	"35,66"	"15,10"	2
