2021    1   23   15   41    15.73    10.77 
2021    1   23   15   51    15.74    10.66 
2021    1   23   16    1    15.77    10.73 
2021    1   23   16   11    15.77    10.82 
2021    1   23   16   21    15.81    10.69 
2021    1   23   16   31    15.82    10.64 
2021    1   23   16   41    15.73    10.70 
2021    1   23   16   51    15.70    10.61 
2021    1   23   17    1    15.66    10.58 
2021    1   23   17   11    15.66    10.59 
2021    1   23   17   21    15.65    10.54 
2021    1   23   17   31    15.62    10.54 
2021    1   23   17   41    15.65    10.51 
2021    1   23   17   51    15.63    10.59 
2021    1   23   18    1    15.78    10.68 
2021    1   23   18   11    15.85    10.64 
2021    1   23   18   21    15.92    10.70 
2021    1   23   18   31    16.00    10.66 
2021    1   23   18   41    16.07    10.72 
2021    1   23   18   51    16.13    10.68 
2021    1   23   19    1    16.16    10.64 
2021    1   23   19   11    16.18    10.68 
2021    1   23   19   21    16.16    10.70 
2021    1   23   19   31    16.16    10.72 
2021    1   23   19   41    16.23    10.82 
2021    1   23   19   51    16.28    10.67 
2021    1   23   20    1    16.32    10.77 
2021    1   23   20   11    16.41    10.74 
2021    1   23   20   21    16.52    10.90 
2021    1   23   20   31    16.69    10.86 
2021    1   23   20   41    16.80    10.88 
2021    1   23   20   51    16.87    10.86 
2021    1   23   21    1    16.88    10.84 
2021    1   23   21   11    16.77    10.74 
2021    1   23   21   21    16.62    10.75 
2021    1   23   21   31    16.51    10.76 
2021    1   23   21   41    16.41    10.72 
2021    1   23   21   51    16.34    10.73 
2021    1   23   22    1    16.44    10.78 
2021    1   23   22   11    16.52    10.71 
2021    1   23   22   21    16.59    10.98 
2021    1   23   22   31    16.71    10.92 
2021    1   23   22   41    16.72    10.85 
2021    1   23   22   51    16.69    10.78 
2021    1   23   23    1    16.66    10.80 
2021    1   23   23   11    16.56    10.64 
2021    1   23   23   21    16.36    10.64 
2021    1   23   23   31    15.95    10.63 
2021    1   23   23   41    15.58    10.41 
2021    1   23   23   51    15.45    10.42 
2021    1   24    0    1    15.19    10.11 
2021    1   24    0   11    15.28    10.43 
2021    1   24    0   21    15.43    10.50 
2021    1   24    0   31    15.47    10.39 
2021    1   24    0   41    15.45    10.28 
2021    1   24    0   51    15.49    10.45 
2021    1   24    1    1    15.70    10.59 
2021    1   24    1   11    15.80    10.44 
2021    1   24    1   21    15.84    10.50 
2021    1   24    1   31    15.98    10.44 
2021    1   24    1   41    16.00    10.48 
2021    1   24    1   51    15.94    10.39 
2021    1   24    2    1    15.87    10.44 
2021    1   24    2   11    15.85    10.39 
2021    1   24    2   21    15.87    10.34 
2021    1   24    2   31    15.86    10.32 
2021    1   24    2   41    15.83    10.19 
2021    1   24    2   51    15.70    10.23 
2021    1   24    3    1    15.32    10.30 
2021    1   24    3   11    15.11    10.24 
2021    1   24    3   21    14.90    10.15 
2021    1   24    3   31    14.69    10.27 
2021    1   24    3   41    14.58    10.33 
2021    1   24    3   51    14.28    10.53 
2021    1   24    4    1    14.18    10.30 
2021    1   24    4   11    14.09    10.23 
2021    1   24    4   21    14.04    10.16 
2021    1   24    4   31    14.02    10.39 
2021    1   24    4   41    14.15    10.48 
2021    1   24    4   51    14.21    10.44 
2021    1   24    5    1    14.06    10.37 
2021    1   24    5   11    13.75    10.45 
2021    1   24    5   21    13.68    10.38 
2021    1   24    5   31    13.82    10.59 
2021    1   24    5   41    14.10    10.57 
2021    1   24    5   51    14.11    10.55 
2021    1   24    6    1    14.00    10.61 
2021    1   24    6   11    13.91    10.59 
2021    1   24    6   21    13.83    10.51 
2021    1   24    6   31    13.83    10.37 
2021    1   24    6   41    14.32    10.74 
2021    1   24    6   51    14.58    10.42 
2021    1   24    7    1    14.61    10.51 
2021    1   24    7   11    14.71    10.60 
2021    1   24    7   21    14.88    10.56 
2021    1   24    7   31    15.11    10.60 
2021    1   24    7   41    15.35    10.58 
2021    1   24    7   51    15.41    10.44 
2021    1   24    8    1    15.45    10.49 
2021    1   24    8   11    15.41    10.38 
2021    1   24    8   21    15.36    10.52 
2021    1   24    8   31    15.44    10.37 
2021    1   24    8   41    15.50    10.58 
2021    1   24    8   51    15.52    10.58 
2021    1   24    9    1    15.53    10.47 
2021    1   24    9   11    15.56    10.36 
2021    1   24    9   21    15.51    10.45 
2021    1   24    9   31    15.53    10.39 
2021    1   24    9   41    15.59    10.56 
2021    1   24    9   51    15.47    10.60 
2021    1   24   10    1    15.51    10.52 
2021    1   24   10   11    15.49    10.39 
2021    1   24   10   21    15.58    10.35 
2021    1   24   10   31    15.68    10.21 
