time	x	y	
03:06.5	"35,45"	"-15,81"	2
03:06.6	"35,41"	"-15,80"	2
03:06.6	"35,45"	"-15,81"	2
03:06.7	"35,41"	"-15,81"	2
03:06.8	"35,45"	"-15,81"	2
03:06.8	"35,41"	"-15,85"	2
03:06.9	"35,41"	"-15,89"	2
03:07.0	"35,45"	"-15,89"	2
03:07.1	"35,40"	"-15,98"	2
03:07.2	"35,40"	"-16,02"	2
03:07.3	"35,32"	"-16,06"	2
03:07.3	"35,36"	"-16,07"	2
03:07.4	"35,36"	"-16,11"	2
03:07.4	"35,36"	"-16,07"	2
03:07.5	"35,40"	"-16,07"	2
03:07.5	"35,40"	"-15,98"	2
03:07.6	"35,45"	"-15,94"	2
03:07.7	"35,45"	"-15,81"	2
03:07.7	"35,49"	"-15,85"	2
03:07.8	"35,45"	"-15,76"	2
03:07.8	"35,45"	"-15,68"	2
03:07.9	"35,37"	"-15,59"	2
03:08.0	"35,33"	"-15,50"	2
03:08.0	"35,33"	"-15,41"	2
03:08.1	"35,29"	"-15,41"	2
03:08.1	"35,29"	"-15,37"	2
03:08.2	"35,24"	"-15,33"	2
03:08.3	"35,20"	"-15,19"	2
03:08.3	"35,25"	"-15,20"	2
03:08.4	"35,25"	"-15,19"	2
03:08.4	"35,29"	"-15,15"	2
03:08.4	"35,12"	"-15,24"	2
03:08.5	"34,94"	"-15,28"	2
03:08.6	"35,07"	"-15,32"	2
03:08.7	"35,16"	"-15,32"	2
03:08.8	"35,11"	"-15,37"	2
03:08.8	"35,16"	"-15,37"	2
03:09.1	"35,16"	"-15,41"	2
03:09.1	"35,16"	"-15,45"	2
03:09.4	"35,11"	"-15,50"	2
03:09.5	"35,16"	"-15,50"	2
03:09.5	"35,11"	"-15,50"	2
03:09.7	"35,07"	"-15,54"	2
03:10.0	"35,02"	"-15,58"	2
03:10.0	"35,02"	"-15,62"	2
03:10.1	"35,06"	"-15,80"	2
03:10.2	"35,06"	"-15,93"	2
03:10.3	"35,10"	"-15,89"	2
03:10.3	"35,11"	"-15,80"	2
03:10.4	"35,06"	"-15,80"	2
03:10.4	"35,07"	"-15,67"	2
03:10.5	"34,94"	"-15,28"	2
03:10.6	"34,79"	"-14,45"	2
03:10.6	"34,33"	"-13,35"	2
03:10.7	"34,08"	"-12,61"	2
03:10.7	"33,96"	"-12,35"	2
03:10.8	"34,00"	"-12,31"	2
03:10.8	"34,00"	"-12,26"	2
03:10.9	"34,05"	"-12,22"	2
03:10.9	"34,05"	"-12,18"	2
03:11.0	"34,05"	"-12,13"	2
03:11.2	"34,05"	"-12,09"	2
03:11.3	"34,10"	"-12,05"	2
03:11.6	"34,10"	"-12,00"	2
03:11.7	"34,10"	"-12,05"	2
03:11.7	"34,10"	"-12,00"	2
03:12.2	"34,14"	"-12,00"	2
03:12.2	"34,14"	"-12,01"	2
03:12.3	"34,10"	"-12,00"	2
03:12.4	"34,10"	"-12,05"	2
03:12.6	"34,14"	"-12,05"	2
03:12.6	"34,10"	"-12,09"	2
03:12.7	"34,01"	"-12,05"	2
03:12.7	"34,01"	"-12,09"	2
03:12.8	"33,88"	"-11,83"	2
03:12.9	"33,76"	"-11,43"	2
03:12.9	"33,56"	"-10,82"	2
03:13.0	"33,36"	"-9,95"	2
03:13.0	"33,16"	"-8,90"	2
03:13.1	"33,16"	"-8,86"	2
03:13.1	"33,06"	"-7,43"	2
03:13.2	"33,09"	"-5,99"	2
03:13.2	"33,03"	"-4,65"	2
03:13.3	"32,87"	"-3,73"	2
03:13.3	"32,62"	"-3,34"	2
03:13.4	"32,15"	"-3,20"	2
03:13.4	"32,19"	"-3,20"	2
03:13.5	"31,71"	"-3,28"	2
03:13.5	"31,54"	"-3,32"	2
03:13.6	"31,45"	"-3,31"	2
03:13.6	"31,41"	"-3,31"	2
03:13.7	"31,36"	"-3,31"	2
03:13.8	"31,36"	"-3,27"	2
03:13.8	"31,36"	"-3,23"	2
03:13.9	"31,32"	"-3,18"	2
03:13.9	"31,28"	"-3,18"	2
03:14.1	"31,24"	"-3,14"	2
03:14.2	"31,19"	"-3,14"	2
03:14.3	"31,19"	"-3,18"	2
03:14.6	"31,19"	"-3,14"	2
03:14.6	"31,19"	"-3,18"	2
03:14.7	"31,19"	"-3,14"	2
03:14.8	"31,23"	"-3,22"	2
03:14.9	"31,19"	"-3,27"	2
03:14.9	"31,14"	"-3,31"	2
03:15.0	"31,36"	"-3,44"	2
03:15.0	"32,40"	"-3,68"	2
03:15.1	"33,74"	"-3,79"	2
03:15.2	"35,87"	"-3,71"	2
03:15.2	"38,22"	"-3,45"	2
03:15.3	"40,61"	"-3,32"	2
03:15.3	"42,65"	"-3,19"	2
03:20.8	"40,44"	"-9,35"	3
03:20.8	"40,35"	"-9,44"	3
03:20.9	"40,22"	"-9,48"	3
03:21.0	"40,09"	"-9,52"	3
03:21.0	"39,83"	"-9,73"	3
03:21.1	"39,52"	"-9,90"	3
03:21.1	"39,17"	"-10,06"	3
03:21.2	"38,90"	"-10,23"	3
03:21.3	"38,64"	"-10,44"	3
03:21.3	"38,07"	"-10,61"	3
03:21.4	"37,63"	"-10,77"	3
03:21.4	"37,33"	"-10,89"	3
03:21.5	"37,11"	"-11,02"	3
03:21.6	"36,89"	"-11,15"	3
03:21.6	"36,63"	"-11,27"	3
03:21.7	"36,45"	"-11,35"	3
03:21.7	"36,32"	"-11,44"	3
03:21.8	"36,23"	"-11,48"	3
03:21.9	"36,06"	"-11,48"	3
03:21.9	"35,93"	"-11,52"	3
