time	x	y	
03:17.7	"18,87"	"0,99"	2
03:17.9	"17,72"	"2,36"	2
03:18.0	"16,83"	"4,06"	2
03:18.0	"16,83"	"4,10"	2
03:18.1	"14,37"	"5,52"	2
03:18.2	"13,92"	"5,57"	2
03:18.6	"13,84"	"5,57"	2
03:18.7	"13,79"	"5,45"	2
03:18.9	"12,66"	"3,56"	2
03:19.0	"12,44"	"2,20"	2
03:19.1	"12,44"	"1,79"	2
03:19.2	"12,44"	"1,62"	2
03:19.4	"12,40"	"1,54"	2
03:19.5	"12,39"	"1,30"	2
03:19.6	"12,43"	"0,47"	2
03:19.6	"12,42"	"0,47"	2
03:19.7	"12,30"	"0,06"	2
03:19.9	"12,25"	"-0,27"	2
03:20.0	"12,17"	"-0,39"	2
03:20.1	"12,13"	"-0,52"	2
03:20.2	"12,13"	"-0,64"	2
03:20.4	"12,29"	"-0,72"	2
03:20.5	"12,41"	"-0,68"	2
03:20.6	"12,42"	"-0,68"	2
03:20.7	"12,71"	"-0,48"	2
03:20.9	"12,75"	"-0,52"	2
03:21.0	"12,75"	"-0,60"	2
03:21.1	"12,70"	"-0,73"	2
03:21.2	"12,54"	"-0,97"	2
03:21.4	"12,24"	"-1,47"	2
03:21.5	"11,95"	"-2,33"	2
03:21.6	"11,73"	"-3,32"	2
03:21.7	"11,56"	"-4,31"	2
03:21.9	"11,51"	"-5,17"	2
03:21.9	"11,47"	"-5,17"	2
03:22.0	"11,54"	"-6,20"	2
03:22.1	"11,91"	"-6,66"	2
03:22.2	"12,36"	"-6,71"	2
03:22.3	"12,36"	"-6,70"	2
03:22.4	"12,57"	"-6,67"	2
03:22.5	"12,61"	"-6,67"	2
03:22.6	"12,94"	"-6,63"	2
03:22.7	"13,27"	"-6,59"	2
03:22.9	"13,35"	"-6,55"	2
03:23.0	"13,48"	"-6,51"	2
03:23.1	"13,69"	"-6,43"	2
03:23.2	"13,68"	"-6,43"	2
03:23.2	"13,93"	"-6,26"	2
03:23.4	"14,27"	"-6,06"	2
03:23.6	"14,60"	"-5,94"	2
03:23.7	"14,60"	"-5,98"	2
03:23.9	"14,64"	"-5,98"	2
03:24.0	"14,68"	"-5,94"	2
03:24.1	"15,09"	"-5,66"	2
03:24.2	"15,68"	"-5,08"	2
03:24.4	"16,34"	"-4,51"	2
03:24.5	"16,84"	"-3,82"	2
03:24.6	"17,80"	"-2,71"	2
03:24.7	"17,64"	"-2,50"	2
03:24.9	"16,24"	"-2,66"	2
03:25.1	"12,06"	"-3,90"	2
03:25.2	"11,93"	"-4,02"	2
03:26.0	"11,89"	"-4,06"	2
03:26.1	"11,89"	"-4,02"	2
03:26.2	"11,89"	"-3,98"	2
03:26.5	"12,10"	"-3,94"	2
03:26.6	"12,18"	"-3,86"	2
03:26.7	"12,23"	"-3,77"	2
03:26.9	"12,02"	"-4,27"	2
03:27.0	"12,06"	"-4,31"	2
03:27.1	"12,06"	"-4,35"	2
03:27.2	"12,10"	"-4,31"	2
03:27.4	"12,14"	"-4,23"	2
03:27.5	"12,18"	"-4,15"	2
03:27.6	"12,18"	"-4,19"	2
03:27.7	"12,22"	"-4,19"	2
03:28.0	"12,47"	"-3,86"	2
03:28.1	"12,51"	"-3,86"	2
03:28.2	"12,56"	"-3,57"	2
03:28.4	"12,52"	"-3,73"	2
03:28.5	"13,23"	"-7,04"	2
03:28.7	"16,40"	"-7,29"	2
03:28.9	"17,34"	"-7,63"	2
03:29.0	"17,67"	"-7,88"	2
03:29.1	"17,79"	"-8,09"	2
03:29.4	"17,75"	"-8,17"	2
03:29.5	"17,79"	"-8,30"	2
03:29.6	"17,83"	"-8,34"	2
03:29.8	"17,79"	"-8,34"	2
03:29.9	"17,75"	"-8,30"	2
03:30.0	"17,71"	"-8,30"	2
03:30.1	"17,71"	"-8,29"	2
03:30.1	"17,79"	"-8,30"	2
03:30.3	"17,83"	"-8,38"	2
03:30.4	"17,87"	"-8,46"	2
03:30.5	"17,75"	"-8,13"	2
03:30.6	"17,18"	"-7,51"	2
03:30.9	"17,58"	"-4,63"	2
03:31.0	"17,87"	"-4,05"	2
03:31.1	"17,96"	"-3,35"	2
03:31.3	"17,93"	"-2,53"	2
03:31.4	"17,89"	"-2,07"	2
03:31.6	"18,02"	"-1,91"	2
03:31.8	"18,06"	"-1,78"	2
03:31.9	"17,32"	"-1,53"	2
03:32.0	"14,89"	"-1,30"	2
03:32.1	"13,15"	"-1,65"	2
03:32.4	"8,88"	"-3,67"	2
03:32.5	"6,44"	"-3,85"	2
03:32.6	"6,15"	"-3,72"	2
03:32.8	"6,15"	"-3,68"	2
03:32.9	"6,11"	"-3,68"	2
03:33.1	"6,07"	"-3,64"	2
03:33.3	"6,03"	"-3,64"	2
03:33.4	"5,78"	"-3,72"	2
03:33.5	"5,08"	"-4,17"	2
03:33.8	"5,03"	"-4,29"	2
03:33.9	"4,95"	"-4,58"	2
03:34.0	"4,74"	"-5,32"	2
03:34.1	"4,90"	"-5,53"	2
03:34.2	"4,90"	"-5,52"	2
03:34.3	"5,92"	"-6,44"	2
03:34.5	"7,07"	"-7,40"	2
03:34.6	"7,19"	"-7,61"	2
03:34.8	"7,23"	"-7,65"	2
03:34.9	"7,35"	"-7,65"	2
03:35.0	"7,68"	"-7,53"	2
03:35.3	"10,12"	"-6,60"	2
03:35.4	"10,66"	"-6,32"	2
03:35.5	"10,70"	"-6,32"	2
03:35.9	"10,66"	"-6,36"	2
03:36.0	"11,54"	"-5,63"	2
03:36.1	"11,54"	"-5,62"	2
03:36.1	"12,12"	"-5,05"	2
03:36.3	"13,48"	"-4,37"	2
03:36.4	"13,49"	"-4,37"	2
03:36.4	"14,31"	"-4,66"	2
03:36.6	"14,59"	"-5,20"	2
03:36.8	"14,63"	"-5,49"	2
03:36.9	"14,63"	"-5,45"	2
03:37.0	"14,50"	"-5,49"	2
03:37.1	"14,42"	"-5,57"	2
03:37.4	"14,42"	"-5,61"	2
03:37.5	"14,25"	"-5,73"	2
03:37.6	"14,13"	"-5,77"	2
03:37.8	"14,01"	"-5,24"	2
03:38.0	"14,22"	"-4,62"	2
03:38.1	"14,43"	"-4,58"	2
03:38.3	"15,09"	"-4,34"	2
03:38.4	"15,55"	"-4,30"	2
03:38.5	"15,79"	"-4,26"	2
03:38.5	"15,84"	"-4,26"	2
03:38.6	"15,83"	"-4,26"	2
03:38.8	"16,08"	"-4,23"	2
03:38.9	"16,98"	"-4,73"	2
03:39.0	"17,06"	"-5,02"	2
03:39.1	"16,77"	"-6,09"	2
03:39.3	"16,72"	"-6,50"	2
03:39.5	"16,63"	"-6,70"	2
03:39.6	"16,47"	"-6,87"	2
03:39.8	"16,10"	"-6,86"	2
03:39.9	"15,68"	"-7,11"	2
03:40.0	"15,64"	"-7,19"	2
03:40.3	"15,68"	"-7,15"	2
03:40.4	"15,76"	"-7,03"	2
03:40.5	"15,89"	"-7,11"	2
03:40.6	"16,01"	"-7,19"	2
03:40.9	"16,05"	"-7,19"	2
03:41.0	"16,05"	"-7,23"	2
03:41.0	"16,13"	"-7,32"	2
03:41.1	"16,09"	"-7,36"	2
03:41.3	"16,22"	"-7,32"	2
03:41.4	"16,21"	"-7,44"	2
03:41.6	"16,30"	"-7,61"	2
03:41.8	"16,62"	"-7,90"	2
03:41.9	"17,36"	"-8,48"	2
03:42.0	"17,69"	"-8,77"	2
03:42.1	"17,69"	"-8,73"	2
03:42.1	"17,69"	"-8,77"	2
03:42.1	"18,43"	"-9,11"	2
03:42.2	"18,42"	"-9,11"	2
03:42.4	"18,71"	"-9,12"	2
03:42.5	"18,75"	"-9,20"	2
03:42.6	"18,79"	"-9,36"	2
03:42.8	"18,75"	"-9,36"	2
03:42.9	"18,71"	"-9,32"	2
03:43.3	"18,72"	"-9,28"	2
03:43.5	"18,63"	"-9,20"	2
03:43.8	"18,59"	"-9,20"	2
03:43.9	"18,55"	"-9,20"	2
03:44.0	"18,55"	"-9,16"	2
03:44.2	"18,51"	"-9,11"	2
03:44.5	"18,47"	"-9,07"	2
03:44.7	"18,47"	"-9,03"	2
03:44.8	"18,55"	"-8,91"	2
03:44.9	"18,51"	"-8,95"	2
03:45.0	"18,51"	"-8,87"	2
03:45.2	"18,51"	"-8,86"	2
03:45.3	"18,47"	"-8,74"	2
03:45.4	"18,43"	"-8,53"	2
03:45.5	"18,85"	"-8,21"	2
03:45.7	"19,01"	"-8,17"	2
03:45.8	"19,05"	"-8,21"	2
03:46.2	"19,14"	"-8,05"	2
03:46.2	"19,13"	"-8,05"	2
03:46.3	"19,14"	"-7,92"	2
03:46.4	"19,13"	"-7,92"	2
03:46.5	"19,09"	"-7,92"	2
03:46.7	"19,10"	"-7,92"	2
03:46.8	"19,14"	"-7,96"	2
03:46.9	"19,14"	"-7,97"	2
03:46.9	"19,05"	"-8,13"	2
03:47.0	"19,01"	"-8,13"	2
03:47.1	"18,97"	"-8,13"	2
03:47.2	"19,01"	"-8,13"	2
03:47.4	"19,01"	"-8,17"	2
03:47.5	"18,97"	"-8,21"	2
03:47.7	"18,93"	"-8,21"	2
03:47.8	"18,92"	"-8,21"	2
03:47.8	"18,97"	"-8,21"	2
03:47.9	"18,92"	"-8,21"	2
03:48.3	"18,97"	"-8,21"	2
03:48.4	"18,92"	"-8,21"	2
03:48.4	"18,97"	"-8,25"	2
03:48.5	"19,09"	"-8,25"	2
03:48.7	"19,17"	"-8,30"	2
03:48.7	"19,17"	"-8,29"	2
03:48.9	"19,21"	"-8,25"	2
03:49.0	"19,17"	"-8,25"	2
03:49.2	"19,25"	"-8,30"	2
03:49.2	"19,25"	"-8,29"	2
03:49.3	"19,34"	"-8,25"	2
03:49.4	"19,34"	"-8,26"	2
03:49.4	"19,42"	"-8,30"	2
03:49.5	"19,38"	"-8,30"	2
03:49.8	"19,34"	"-8,34"	2
03:50.3	"19,42"	"-8,46"	2
03:50.4	"19,50"	"-8,55"	2
03:50.5	"19,50"	"-8,50"	2
03:50.7	"19,67"	"-8,18"	2
03:50.8	"21,46"	"-6,67"	2
03:51.0	"21,79"	"-6,67"	2
03:51.2	"21,87"	"-6,75"	2
03:51.3	"21,62"	"-6,67"	2
03:51.4	"21,50"	"-6,63"	2
03:51.5	"21,17"	"-6,50"	2
03:51.8	"20,80"	"-6,33"	2
03:51.9	"20,47"	"-6,20"	2
03:52.0	"20,47"	"-6,16"	2
03:52.2	"20,14"	"-6,04"	2
03:52.3	"19,32"	"-5,87"	2
03:52.3	"19,32"	"-5,86"	2
03:52.5	"18,37"	"-5,77"	2
03:52.7	"17,55"	"-5,56"	2
03:52.8	"16,52"	"-5,01"	2
03:52.9	"16,48"	"-4,93"	2
03:53.2	"15,90"	"-5,54"	2
03:53.3	"14,16"	"-6,89"	2
03:53.4	"11,82"	"-10,12"	2
03:53.5	"12,99"	"-12,16"	2
03:53.7	"13,20"	"-12,36"	2
03:53.9	"11,56"	"-11,20"	2
03:54.0	"11,28"	"-9,96"	2
03:54.2	"12,64"	"-10,75"	2
03:54.3	"11,26"	"-12,26"	2
03:54.5	"10,68"	"-12,80"	2
03:54.7	"10,59"	"-12,84"	2
03:55.0	"10,59"	"-12,83"	2
03:55.0	"10,64"	"-12,79"	2
03:55.5	"10,55"	"-13,04"	2
03:55.7	"10,55"	"-13,25"	2
03:55.8	"10,55"	"-13,29"	2
03:56.3	"10,64"	"-13,37"	2
03:56.3	"10,63"	"-13,37"	2
03:56.4	"10,80"	"-13,45"	2
03:56.5	"11,02"	"-12,09"	2
03:56.8	"11,31"	"-11,77"	2
03:56.9	"11,52"	"-11,60"	2
03:57.0	"11,56"	"-11,40"	2
03:57.2	"11,36"	"-10,57"	2
03:57.4	"11,37"	"-9,66"	2
03:57.5	"11,34"	"-8,71"	2
03:57.7	"11,22"	"-7,81"	2
03:57.8	"11,08"	"-5,83"	2
03:57.9	"12,58"	"-4,07"	2
03:58.0	"12,79"	"-3,90"	2
03:58.3	"12,87"	"-3,82"	2
03:58.4	"12,99"	"-3,82"	2
03:58.6	"13,07"	"-3,83"	2
03:58.7	"13,12"	"-3,74"	2
03:58.9	"13,96"	"-1,57"	2
03:59.1	"14,29"	"-1,41"	2
03:59.2	"14,29"	"-1,57"	2
03:59.3	"14,03"	"-3,01"	2
03:59.4	"14,40"	"-3,67"	2
03:59.7	"14,48"	"-3,76"	2
03:59.8	"14,48"	"-3,84"	2
03:59.9	"14,52"	"-3,84"	2
04:00.1	"14,84"	"-4,09"	2
04:00.2	"16,74"	"-4,11"	2
04:00.4	"17,11"	"-4,03"	2
04:00.6	"17,36"	"-3,99"	2
04:00.7	"17,65"	"-4,03"	2
04:00.8	"17,77"	"-4,12"	2
04:01.1	"17,89"	"-4,24"	2
04:01.2	"18,35"	"-4,16"	2
04:01.3	"18,72"	"-3,88"	2
04:01.4	"18,85"	"-3,38"	2
04:01.6	"18,77"	"-3,34"	2
04:01.8	"18,93"	"-3,55"	2
04:01.9	"19,06"	"-3,71"	2
04:02.1	"19,18"	"-3,80"	2
04:02.2	"19,22"	"-3,76"	2
04:02.3	"18,97"	"-3,84"	2
04:02.6	"18,80"	"-4,29"	2
04:02.7	"18,92"	"-5,20"	2
04:02.8	"19,24"	"-6,19"	2
04:02.9	"19,43"	"-7,84"	2
04:03.1	"18,59"	"-9,44"	2
04:03.3	"18,08"	"-11,09"	2
04:03.4	"18,12"	"-11,46"	2
04:03.6	"18,32"	"-11,91"	2
04:03.7	"18,51"	"-13,44"	2
04:03.8	"18,51"	"-13,65"	2
04:04.1	"18,59"	"-13,69"	2
04:04.2	"18,47"	"-13,73"	2
04:04.3	"18,30"	"-14,18"	2
04:04.4	"18,74"	"-15,92"	2
04:04.7	"18,90"	"-16,21"	2
04:04.8	"19,39"	"-16,58"	2
04:04.9	"19,27"	"-16,50"	2
04:05.1	"19,31"	"-16,58"	2
04:05.1	"19,31"	"-16,54"	2
04:05.2	"19,19"	"-16,62"	2
04:05.4	"19,10"	"-16,75"	2
04:05.5	"19,10"	"-16,74"	2
04:05.6	"19,02"	"-16,79"	2
04:05.7	"18,98"	"-16,87"	2
04:05.8	"18,89"	"-16,99"	2
04:05.9	"18,93"	"-17,07"	2
04:06.2	"18,97"	"-17,16"	2
04:06.3	"19,01"	"-17,32"	2
04:06.4	"19,31"	"-16,29"	2
04:06.6	"19,10"	"-16,42"	2
04:06.8	"18,23"	"-16,78"	2
04:06.9	"17,24"	"-17,31"	2
04:07.1	"16,41"	"-17,84"	2
04:07.2	"16,24"	"-18,00"	2
04:07.3	"16,41"	"-18,08"	2
04:07.6	"16,45"	"-18,04"	2
04:07.7	"16,49"	"-18,04"	2
04:07.8	"16,49"	"-18,00"	2
04:07.9	"16,53"	"-18,00"	2
04:08.1	"16,53"	"-17,96"	2
04:08.4	"16,58"	"-18,00"	2
04:08.6	"16,62"	"-17,96"	2
04:08.7	"16,66"	"-17,96"	2
04:08.9	"16,70"	"-17,97"	2
04:09.1	"16,87"	"-17,76"	2
04:09.2	"16,99"	"-17,47"	2
04:09.3	"16,99"	"-17,39"	2
04:09.6	"16,99"	"-17,35"	2
04:09.7	"16,99"	"-17,31"	2
04:09.9	"16,99"	"-17,27"	2
04:10.1	"16,99"	"-17,22"	2
04:10.1	"16,99"	"-17,23"	2
04:10.2	"16,99"	"-17,22"	2
04:10.3	"16,99"	"-17,18"	2
04:10.6	"16,99"	"-17,14"	2
04:10.8	"16,95"	"-17,14"	2
04:10.9	"16,99"	"-17,10"	2
04:11.2	"16,99"	"-17,14"	2
04:11.3	"16,95"	"-17,14"	2
04:11.4	"16,65"	"-18,05"	2
04:11.6	"16,20"	"-18,45"	2
04:11.7	"15,99"	"-18,53"	2
04:11.8	"15,82"	"-18,57"	2
04:11.9	"15,78"	"-18,57"	2
04:12.1	"15,74"	"-18,53"	2
04:12.2	"15,70"	"-18,45"	2
04:12.3	"15,70"	"-18,32"	2
04:12.4	"15,87"	"-17,66"	2
04:12.6	"16,00"	"-17,13"	2
04:12.7	"16,13"	"-16,55"	2
04:12.8	"16,09"	"-16,55"	2
04:12.8	"16,18"	"-15,85"	2
04:13.0	"16,27"	"-15,19"	2
04:13.1	"16,35"	"-14,62"	2
04:13.2	"16,53"	"-13,96"	2
04:13.3	"16,66"	"-13,38"	2
04:13.5	"16,99"	"-12,64"	2
04:13.6	"17,54"	"-11,74"	2
04:13.7	"18,08"	"-10,55"	2
04:13.8	"18,25"	"-9,62"	2
04:13.8	"16,11"	"-7,88"	2
04:14.0	"11,73"	"-8,00"	2
04:14.1	"10,20"	"-8,27"	2
04:14.2	"8,67"	"-8,75"	2
04:14.3	"7,64"	"-9,24"	2
04:14.5	"6,52"	"-9,72"	2
04:27.4	"15,94"	"-16,56"	3
04:27.5	"16,27"	"-16,19"	3
04:27.6	"16,48"	"-16,15"	3
04:27.7	"16,52"	"-16,19"	3
04:28.2	"16,56"	"-16,19"	3
04:28.4	"16,69"	"-15,99"	3
04:28.5	"16,49"	"-15,16"	3
04:28.6	"16,16"	"-14,91"	3
04:28.7	"16,24"	"-15,07"	3
04:28.9	"16,20"	"-15,03"	3
04:29.0	"16,12"	"-14,99"	3
04:29.1	"16,00"	"-14,86"	3
04:29.2	"15,99"	"-14,86"	3
04:29.2	"15,87"	"-14,78"	3
04:29.4	"15,66"	"-14,90"	3
04:29.5	"15,33"	"-14,98"	3
04:29.6	"14,96"	"-15,06"	3
04:29.7	"14,47"	"-14,98"	3
04:29.9	"13,81"	"-14,27"	3
04:30.0	"13,35"	"-10,94"	3
04:30.0	"13,35"	"-10,78"	3
04:30.1	"13,23"	"-10,37"	3
04:30.2	"13,31"	"-10,45"	3
04:30.4	"13,36"	"-10,45"	3
04:30.5	"13,32"	"-10,33"	3
04:30.6	"12,87"	"-9,29"	3
04:30.7	"13,37"	"-8,88"	3
04:30.9	"13,74"	"-9,13"	3
04:31.0	"13,57"	"-9,63"	3
04:31.1	"12,53"	"-10,61"	3
04:31.2	"12,35"	"-11,80"	3
04:31.4	"12,43"	"-12,09"	3
04:31.5	"12,60"	"-12,17"	3
04:31.6	"12,64"	"-12,13"	3
04:31.7	"12,64"	"-12,09"	3
04:31.9	"12,72"	"-12,22"	3
04:31.9	"12,72"	"-12,26"	3
04:32.0	"12,72"	"-12,22"	3
04:32.1	"12,76"	"-12,26"	3
04:32.1	"12,76"	"-12,22"	3
04:32.2	"13,41"	"-13,05"	3
04:32.4	"13,66"	"-13,34"	3
04:32.5	"13,90"	"-13,67"	3
04:32.6	"14,10"	"-14,13"	3
04:32.7	"14,47"	"-14,79"	3
04:32.9	"14,92"	"-15,17"	3
04:33.0	"15,21"	"-15,21"	3
04:33.1	"15,37"	"-15,17"	3
04:33.4	"15,58"	"-15,21"	3
04:33.5	"15,79"	"-15,30"	3
04:33.6	"15,83"	"-15,38"	3
04:33.7	"15,82"	"-15,59"	3
04:33.9	"16,07"	"-15,88"	3
04:34.0	"16,23"	"-16,04"	3
04:34.1	"16,19"	"-15,96"	3
04:34.2	"16,28"	"-15,80"	3
04:34.4	"16,32"	"-15,34"	3
04:34.5	"16,36"	"-15,26"	3
04:34.6	"16,53"	"-15,30"	3
04:34.7	"16,61"	"-15,35"	3
04:34.9	"16,65"	"-15,39"	3
04:35.0	"16,57"	"-15,35"	3
04:35.1	"16,36"	"-15,39"	3
04:35.2	"16,36"	"-15,43"	3
04:35.2	"16,32"	"-15,34"	3
04:35.4	"15,99"	"-15,26"	3
04:35.5	"15,74"	"-15,38"	3
04:35.6	"15,53"	"-16,08"	3
04:35.7	"15,57"	"-16,24"	3
04:35.9	"15,53"	"-16,41"	3
04:36.0	"14,90"	"-17,64"	3
04:36.1	"14,19"	"-18,29"	3
04:36.2	"14,11"	"-18,25"	3
04:36.4	"13,99"	"-18,16"	3
04:36.5	"13,95"	"-18,12"	3
04:36.5	"13,94"	"-18,12"	3
04:36.6	"13,90"	"-18,08"	3
04:36.7	"13,90"	"-18,04"	3
04:36.7	"13,86"	"-18,04"	3
04:36.8	"13,86"	"-18,08"	3
04:37.0	"13,90"	"-18,12"	3
04:37.1	"13,91"	"-18,12"	3
04:37.1	"13,90"	"-18,12"	3
04:37.2	"13,95"	"-18,17"	3
04:37.4	"14,03"	"-18,25"	3
04:37.6	"13,99"	"-18,21"	3
04:37.7	"13,95"	"-18,16"	3
04:37.9	"13,95"	"-18,17"	3
04:38.1	"13,95"	"-18,16"	3
04:38.2	"13,99"	"-18,16"	3
04:38.3	"13,99"	"-18,17"	3
04:38.4	"13,95"	"-18,12"	3
04:38.5	"13,95"	"-18,13"	3
04:38.5	"14,03"	"-18,25"	3
04:38.6	"14,02"	"-18,83"	3
04:38.7	"14,07"	"-18,87"	3
04:39.1	"14,11"	"-18,91"	3
04:39.2	"14,15"	"-18,95"	3
04:42.6	"15,91"	"-19,37"	4
04:42.6	"15,95"	"-19,37"	4
04:42.8	"16,33"	"-19,12"	4
04:42.9	"16,37"	"-19,13"	4
04:43.0	"16,41"	"-19,17"	4
04:43.1	"16,37"	"-19,12"	4
04:43.2	"16,37"	"-19,13"	4
04:43.3	"16,41"	"-19,13"	4
04:43.4	"16,66"	"-19,09"	4
04:43.5	"16,95"	"-19,01"	4
04:43.6	"17,32"	"-18,89"	4
04:43.8	"17,53"	"-18,89"	4
04:43.9	"17,78"	"-18,85"	4
04:44.0	"17,90"	"-18,85"	4
04:44.1	"17,94"	"-18,85"	4
04:44.3	"18,07"	"-18,81"	4
04:44.4	"18,11"	"-18,81"	4
04:44.5	"18,15"	"-18,81"	4
04:44.6	"18,28"	"-18,73"	4
04:44.8	"18,36"	"-18,77"	4
04:45.0	"18,36"	"-18,90"	4
04:45.1	"18,36"	"-18,94"	4
04:45.4	"18,31"	"-19,02"	4
04:45.5	"18,27"	"-19,06"	4
04:45.6	"19,39"	"-18,17"	4
04:45.8	"19,90"	"-17,39"	4
04:45.9	"20,82"	"-15,95"	4
04:46.0	"21,35"	"-15,79"	4
04:46.1	"21,44"	"-15,67"	4
04:46.3	"21,44"	"-15,59"	4
04:46.4	"21,32"	"-15,51"	4
04:46.4	"21,32"	"-15,50"	4
04:46.5	"20,99"	"-15,34"	4
04:46.6	"20,70"	"-15,21"	4
04:46.8	"20,41"	"-15,04"	4
04:46.9	"20,25"	"-14,75"	4
04:47.0	"20,17"	"-14,42"	4
04:47.1	"20,13"	"-14,05"	4
04:47.3	"20,22"	"-13,43"	4
04:47.4	"20,40"	"-12,57"	4
04:47.5	"20,57"	"-11,41"	4
04:47.6	"20,21"	"-10,17"	4
04:47.8	"19,31"	"-9,30"	4
04:47.9	"18,49"	"-8,92"	4
04:48.0	"17,71"	"-8,79"	4
04:48.1	"17,09"	"-8,95"	4
04:48.3	"16,59"	"-9,35"	4
04:48.4	"16,05"	"-10,13"	4
04:48.5	"15,46"	"-10,99"	4
04:48.6	"14,51"	"-11,81"	4
04:48.7	"14,47"	"-11,81"	4
04:48.8	"13,35"	"-12,37"	4
04:48.9	"12,15"	"-12,98"	4
04:49.0	"10,94"	"-13,59"	4
04:49.1	"9,66"	"-14,07"	4
04:50.4	"6,20"	"-5,06"	5
04:50.5	"7,12"	"-3,46"	5
04:50.6	"8,79"	"-0,18"	5
04:50.8	"9,55"	"2,45"	5
04:50.9	"10,02"	"4,01"	5
04:51.0	"10,07"	"4,59"	5
04:51.1	"9,99"	"4,67"	5
04:51.3	"9,99"	"4,71"	5
04:51.5	"9,99"	"4,75"	5
04:51.6	"9,95"	"4,75"	5
04:51.8	"10,03"	"4,67"	5
04:51.9	"9,99"	"4,63"	5
