time	x	y	
01:00.0	"32,90"	"18,65"	1
01:00.3	"32,89"	"18,65"	1
01:00.7	"32,85"	"18,65"	1
01:01.5	"32,98"	"18,61"	1
01:01.7	"32,94"	"18,65"	1
01:02.1	"32,90"	"18,65"	1
01:02.2	"33,10"	"18,52"	1
01:02.4	"33,56"	"18,24"	1
01:02.5	"33,56"	"18,20"	1
01:02.6	"33,52"	"18,20"	1
01:02.9	"33,64"	"18,20"	1
01:03.1	"33,52"	"18,28"	1
01:03.3	"33,47"	"18,32"	1
01:03.3	"33,48"	"18,32"	1
01:03.4	"33,43"	"18,36"	1
01:03.6	"33,44"	"18,36"	1
01:03.6	"33,39"	"18,40"	1
01:03.9	"33,35"	"18,40"	1
01:04.4	"33,35"	"18,36"	1
01:04.4	"33,39"	"18,36"	1
01:04.5	"33,35"	"18,36"	1
01:04.6	"33,52"	"18,32"	1
01:04.8	"33,60"	"18,28"	1
01:04.9	"33,56"	"18,28"	1
01:05.3	"33,56"	"18,29"	1
01:05.4	"33,52"	"18,33"	1
01:05.6	"33,52"	"18,32"	1
01:06.4	"33,60"	"18,28"	1
01:06.5	"33,77"	"18,24"	1
01:06.6	"33,81"	"18,25"	1
01:06.7	"33,81"	"18,24"	1
01:06.8	"33,85"	"18,20"	1
01:06.9	"33,90"	"18,16"	1
01:07.0	"33,90"	"18,20"	1
01:07.1	"33,94"	"18,21"	1
01:07.3	"33,98"	"18,21"	1
01:07.4	"34,06"	"18,17"	1
01:07.5	"34,10"	"18,17"	1
01:07.6	"34,06"	"18,17"	1
01:25.7	"33,37"	"18,65"	2
01:25.8	"33,37"	"18,61"	2
01:25.9	"33,41"	"18,53"	2
01:26.0	"33,49"	"18,49"	2
01:26.2	"33,62"	"18,41"	2
01:26.3	"33,70"	"18,32"	2
01:26.4	"33,74"	"18,32"	2
01:26.5	"33,74"	"18,28"	2
01:26.7	"33,66"	"18,28"	2
01:26.8	"33,66"	"18,24"	2
01:26.9	"33,70"	"18,24"	2
01:27.2	"33,66"	"18,24"	2
01:27.3	"33,37"	"18,27"	2
01:27.4	"33,21"	"18,27"	2
