time	x	y	
01:44.2	"41,74"	"-11,67"	1
01:44.3	"41,56"	"-11,66"	1
01:44.4	"41,38"	"-11,57"	1
01:44.6	"41,10"	"-11,56"	1
01:44.7	"40,83"	"-11,46"	1
01:44.8	"40,64"	"-11,45"	1
01:44.9	"40,36"	"-11,35"	1
01:45.1	"40,09"	"-11,16"	1
01:45.2	"39,82"	"-10,97"	1
01:45.3	"39,64"	"-10,78"	1
01:45.4	"39,27"	"-10,77"	1
01:45.6	"38,90"	"-10,76"	1
01:45.7	"38,72"	"-10,57"	1
01:45.8	"38,45"	"-10,47"	1
01:46.1	"38,08"	"-10,37"	1
01:46.2	"37,80"	"-10,36"	1
01:46.3	"37,70"	"-10,27"	1
01:46.4	"37,51"	"-10,26"	1
01:46.6	"37,14"	"-10,26"	1
01:46.7	"36,68"	"-10,34"	1
01:46.8	"36,31"	"-10,51"	1
01:46.9	"36,03"	"-10,60"	1
01:47.1	"35,93"	"-10,69"	1
01:47.2	"35,75"	"-10,78"	1
01:47.3	"35,37"	"-10,86"	1
01:47.4	"35,10"	"-10,95"	1
01:47.6	"35,29"	"-10,95"	1
01:47.8	"35,19"	"-10,95"	1
01:47.9	"35,00"	"-11,03"	1
01:48.1	"34,82"	"-11,03"	1
01:48.2	"34,63"	"-11,03"	1
01:48.3	"34,35"	"-11,11"	1
01:48.4	"34,08"	"-11,01"	1
01:48.6	"33,80"	"-10,90"	1
01:48.7	"33,44"	"-10,71"	1
01:48.8	"33,16"	"-10,70"	1
01:48.9	"32,88"	"-10,50"	1
01:49.1	"32,60"	"-10,59"	1
01:49.2	"32,50"	"-10,67"	1
01:49.3	"32,32"	"-10,57"	1
01:49.4	"32,23"	"-10,57"	1
01:49.6	"32,05"	"-10,56"	1
01:49.7	"31,68"	"-10,56"	1
01:49.8	"31,31"	"-10,55"	1
01:49.9	"31,02"	"-10,64"	1
01:50.1	"31,01"	"-11,00"	1
01:50.2	"31,00"	"-11,19"	1
01:50.3	"30,64"	"-11,18"	1
01:50.4	"30,46"	"-10,99"	1
01:50.6	"30,27"	"-10,99"	1
01:50.7	"30,27"	"-11,17"	1
01:50.8	"29,99"	"-11,17"	1
01:50.9	"29,62"	"-11,25"	1
01:51.1	"29,43"	"-11,34"	1
01:51.2	"29,15"	"-11,34"	1
01:51.3	"28,96"	"-11,33"	1
01:51.4	"28,87"	"-11,33"	1
01:51.7	"28,60"	"-11,32"	1
01:51.8	"28,13"	"-11,22"	1
01:51.9	"27,86"	"-11,12"	1
01:52.1	"27,76"	"-11,21"	1
01:52.2	"27,49"	"-11,11"	1
01:52.3	"27,21"	"-10,91"	1
01:52.4	"27,03"	"-10,91"	1
01:52.6	"27,39"	"-11,38"	1
01:52.7	"27,66"	"-11,76"	1
01:52.8	"27,66"	"-11,85"	1
