time	x	y	
02:13.5	"38,76"	"-15,88"	1
02:13.6	"38,58"	"-15,70"	1
02:13.7	"38,40"	"-15,51"	1
02:13.9	"38,22"	"-15,42"	1
02:14.0	"38,04"	"-15,23"	1
02:14.1	"37,86"	"-15,13"	1
02:14.2	"37,77"	"-15,03"	1
02:14.4	"37,68"	"-14,93"	1
02:14.5	"37,68"	"-14,92"	1
02:14.6	"37,96"	"-14,93"	1
02:14.7	"38,33"	"-15,03"	1
02:14.9	"38,52"	"-14,93"	1
02:15.0	"38,61"	"-14,85"	1
02:15.1	"38,62"	"-14,75"	1
02:15.2	"38,53"	"-14,66"	1
02:15.4	"38,44"	"-14,56"	1
02:15.5	"38,35"	"-14,47"	1
02:15.6	"38,26"	"-14,37"	1
02:15.7	"38,17"	"-14,27"	1
02:15.9	"38,08"	"-14,17"	1
02:16.0	"37,90"	"-13,99"	1
02:16.1	"37,81"	"-13,89"	1
02:16.2	"37,72"	"-13,80"	1
02:16.4	"37,62"	"-13,71"	1
02:16.5	"37,53"	"-13,62"	1
02:16.6	"37,43"	"-13,52"	1
02:16.7	"37,34"	"-13,43"	1
02:16.9	"37,16"	"-13,43"	1
02:17.0	"37,07"	"-13,33"	1
02:17.1	"36,98"	"-13,23"	1
02:17.2	"36,89"	"-13,14"	1
02:17.4	"36,80"	"-13,04"	1
02:17.6	"36,71"	"-12,94"	1
02:17.7	"36,61"	"-12,85"	1
02:17.9	"36,52"	"-12,76"	1
02:18.0	"36,43"	"-12,76"	1
02:18.1	"36,34"	"-12,66"	1
02:18.2	"36,25"	"-12,66"	1
02:18.4	"36,16"	"-12,56"	1
02:18.6	"36,07"	"-12,46"	1
02:18.7	"35,98"	"-12,37"	1
02:18.9	"35,89"	"-12,36"	1
02:19.0	"35,89"	"-12,27"	1
02:19.2	"35,79"	"-12,18"	1
02:19.4	"35,70"	"-12,18"	1
02:19.5	"35,61"	"-12,17"	1
02:19.6	"35,61"	"-12,08"	1
02:19.7	"35,52"	"-12,08"	1
02:19.9	"35,52"	"-12,07"	1
02:20.0	"35,43"	"-11,98"	1
02:20.1	"35,43"	"-11,97"	1
02:20.2	"35,34"	"-11,88"	1
02:20.5	"35,24"	"-11,79"	1
02:20.8	"35,15"	"-11,79"	1
02:20.9	"35,06"	"-11,78"	1
02:21.0	"35,06"	"-11,69"	1
02:21.1	"34,97"	"-11,69"	1
02:21.2	"34,98"	"-11,68"	1
02:21.4	"34,97"	"-11,59"	1
02:21.5	"34,88"	"-11,59"	1
02:21.6	"34,88"	"-11,58"	1
02:21.7	"34,79"	"-11,49"	1
02:21.9	"34,79"	"-11,48"	1
02:22.1	"34,70"	"-11,39"	1
02:22.3	"34,69"	"-11,39"	1
02:22.4	"34,60"	"-11,39"	1
02:22.5	"34,60"	"-11,30"	1
02:22.8	"34,50"	"-11,30"	1
02:22.9	"34,42"	"-11,29"	1
02:23.1	"34,42"	"-11,20"	1
02:23.3	"34,33"	"-11,20"	1
02:23.4	"34,33"	"-11,19"	1
02:23.6	"34,25"	"-11,09"	1
02:23.8	"34,15"	"-11,09"	1
02:24.0	"34,24"	"-11,09"	1
02:24.1	"34,15"	"-11,00"	1
02:24.4	"34,14"	"-11,00"	1
02:24.5	"34,05"	"-10,91"	1
02:24.7	"34,04"	"-10,91"	1
02:24.9	"33,95"	"-10,91"	1
02:25.0	"34,14"	"-11,01"	1
02:25.1	"35,24"	"-11,40"	1
02:25.3	"37,63"	"-13,28"	1
02:25.4	"37,89"	"-14,12"	1
02:25.5	"38,06"	"-15,05"	1
