time	x	y	
01:49.1	"19,22"	"18,52"	1
01:49.2	"19,18"	"18,52"	1
01:49.3	"19,18"	"18,48"	1
01:49.5	"19,18"	"18,44"	1
01:49.6	"19,18"	"18,48"	1
01:49.8	"19,14"	"18,48"	1
01:50.0	"19,10"	"18,52"	1
01:50.1	"19,06"	"18,52"	1
01:50.2	"19,02"	"18,52"	1
01:50.2	"19,06"	"18,52"	1
01:50.3	"19,10"	"18,52"	1
01:50.3	"19,14"	"18,52"	1
01:50.5	"19,14"	"18,48"	1
01:50.6	"19,27"	"18,48"	1
01:50.7	"19,22"	"18,48"	1
01:50.8	"19,14"	"18,48"	1
01:51.0	"19,18"	"18,56"	1
01:51.0	"19,18"	"18,57"	1
01:51.1	"19,22"	"18,61"	1
01:51.2	"20,06"	"18,72"	1
01:51.3	"20,72"	"19,01"	1
01:51.5	"21,31"	"19,42"	1
01:51.6	"21,77"	"19,79"	1
01:51.7	"21,98"	"19,99"	1
01:51.8	"21,98"	"20,01"	1
01:51.9	"21,97"	"19,99"	1
01:51.9	"21,97"	"20,01"	1
01:51.9	"21,97"	"19,99"	1
01:52.0	"21,93"	"20,01"	1
01:52.0	"21,97"	"19,99"	1
01:52.0	"21,97"	"20,01"	1
01:52.1	"21,97"	"19,99"	1
01:52.1	"21,93"	"20,01"	1
01:52.1	"21,93"	"19,99"	1
01:52.2	"21,93"	"20,02"	1
01:52.2	"21,89"	"19,97"	1
01:52.2	"21,89"	"19,98"	1
01:52.5	"21,85"	"19,98"	1
01:52.6	"21,81"	"19,98"	1
01:53.0	"21,77"	"19,98"	1
01:53.1	"21,81"	"19,98"	1
01:53.2	"21,77"	"19,99"	1
01:53.3	"21,81"	"19,99"	1
01:53.6	"21,77"	"19,99"	1
01:53.8	"21,72"	"19,95"	1
01:54.0	"21,68"	"19,95"	1
01:54.2	"21,64"	"19,91"	1
01:54.4	"21,64"	"19,90"	1
01:54.5	"21,64"	"19,86"	1
01:54.6	"21,60"	"19,86"	1
01:54.7	"21,60"	"19,87"	1
01:54.7	"21,56"	"19,91"	1
01:55.0	"21,56"	"19,86"	1
01:55.1	"21,56"	"19,87"	1
01:56.2	"21,52"	"19,83"	1
01:57.3	"21,51"	"19,83"	1
01:58.0	"21,47"	"19,79"	1
01:58.5	"21,47"	"19,75"	1
01:58.6	"21,47"	"19,71"	1
01:58.7	"21,43"	"19,67"	1
04:39.4	"13,37"	"14,01"	2
04:39.5	"13,33"	"14,01"	2
04:39.6	"13,37"	"13,96"	2
04:39.7	"13,70"	"13,79"	2
04:39.9	"14,49"	"13,83"	2
04:40.0	"14,66"	"13,95"	2
04:40.1	"14,65"	"13,95"	2
04:40.1	"14,61"	"13,95"	2
04:40.2	"14,40"	"13,58"	2
04:40.4	"14,24"	"13,37"	2
04:40.5	"14,28"	"13,29"	2
04:40.6	"14,24"	"13,25"	2
04:40.7	"14,19"	"13,25"	2
04:40.9	"14,19"	"13,29"	2
04:41.0	"14,11"	"13,25"	2
04:41.4	"14,07"	"13,25"	2
04:41.5	"13,98"	"13,21"	2
04:41.7	"13,94"	"13,21"	2
04:42.0	"13,98"	"13,21"	2
04:42.3	"13,94"	"13,21"	2
04:42.6	"13,82"	"13,21"	2
04:42.8	"13,86"	"13,25"	2
04:42.9	"13,86"	"13,29"	2
04:43.0	"13,90"	"13,25"	2
04:43.3	"13,94"	"13,25"	2
04:43.5	"13,90"	"13,21"	2
04:43.6	"13,86"	"13,21"	2
04:44.9	"13,86"	"13,20"	2
04:45.0	"13,86"	"13,16"	2
04:45.1	"13,86"	"13,21"	2
04:45.4	"13,86"	"13,20"	2
04:45.5	"13,90"	"13,20"	2
