time	x	y	
01:00.3	"37,03"	"12,72"	1
01:00.4	"36,93"	"12,15"	1
01:00.4	"37,20"	"11,66"	1
01:00.5	"37,28"	"11,37"	1
01:00.5	"37,27"	"11,25"	1
01:00.5	"37,38"	"10,76"	1
01:00.6	"37,54"	"10,35"	1
01:00.6	"37,58"	"10,26"	1
01:00.7	"37,62"	"10,26"	1
01:00.7	"37,62"	"10,30"	1
01:00.8	"37,62"	"10,26"	1
01:00.8	"37,62"	"10,22"	1
01:00.9	"37,53"	"10,14"	1
01:00.9	"37,61"	"9,86"	1
01:00.9	"37,60"	"9,53"	1
01:01.0	"37,70"	"8,84"	1
01:01.0	"38,05"	"8,22"	1
01:01.1	"38,13"	"8,13"	1
01:01.1	"38,21"	"8,09"	1
01:01.2	"38,21"	"8,05"	1
01:01.2	"38,05"	"8,05"	1
01:01.3	"37,89"	"8,06"	1
01:01.3	"37,81"	"8,06"	1
01:01.3	"37,81"	"8,10"	1
01:01.4	"37,85"	"8,10"	1
01:01.4	"37,85"	"8,02"	1
01:01.5	"37,76"	"7,98"	1
01:01.5	"37,80"	"7,98"	1
01:01.5	"37,72"	"7,94"	1
01:01.6	"37,64"	"7,98"	1
01:01.7	"37,60"	"7,98"	1
01:01.7	"37,60"	"8,02"	1
01:01.7	"37,60"	"7,98"	1
01:01.8	"37,56"	"7,98"	1
01:01.8	"37,56"	"8,02"	1
01:01.9	"37,64"	"8,02"	1
01:01.9	"37,60"	"7,94"	1
01:02.0	"37,51"	"7,78"	1
01:02.0	"37,23"	"7,87"	1
01:02.1	"36,99"	"7,92"	1
01:02.1	"36,95"	"7,84"	1
01:02.1	"36,94"	"7,80"	1
01:02.2	"36,90"	"7,76"	1
01:02.2	"36,94"	"7,76"	1
01:02.3	"36,94"	"7,75"	1
01:02.3	"36,98"	"7,71"	1
01:02.4	"36,98"	"7,75"	1
01:02.4	"37,11"	"7,75"	1
01:02.5	"37,10"	"7,67"	1
01:02.5	"37,02"	"7,63"	1
01:02.5	"37,10"	"7,55"	1
01:02.6	"37,14"	"7,47"	1
01:02.7	"37,18"	"7,51"	1
01:02.7	"37,22"	"7,50"	1
01:02.7	"37,46"	"7,38"	1
01:02.8	"37,54"	"7,29"	1
01:02.8	"37,50"	"7,25"	1
01:02.9	"37,54"	"7,21"	1
01:02.9	"37,54"	"7,17"	1
01:03.0	"37,62"	"7,05"	1
01:03.0	"37,66"	"6,96"	1
01:03.1	"37,78"	"6,88"	1
01:03.1	"37,94"	"6,84"	1
01:03.1	"37,98"	"6,83"	1
01:03.2	"37,90"	"6,84"	1
01:03.3	"37,74"	"6,92"	1
01:03.3	"37,69"	"6,88"	1
01:03.3	"37,61"	"6,80"	1
01:03.4	"37,24"	"6,77"	1
01:03.4	"36,43"	"6,91"	1
01:03.5	"36,15"	"6,92"	1
01:03.5	"36,07"	"6,88"	1
01:03.5	"36,11"	"6,88"	1
01:03.6	"36,15"	"6,88"	1
01:03.6	"36,11"	"7,04"	1
01:03.7	"35,76"	"7,70"	1
01:03.7	"35,49"	"8,32"	1
01:03.7	"35,41"	"8,44"	1
01:03.8	"35,17"	"8,74"	1
01:03.8	"34,89"	"10,33"	1
01:03.9	"34,82"	"11,07"	1
01:03.9	"34,83"	"11,31"	1
01:03.9	"34,83"	"11,47"	1
01:04.0	"34,80"	"11,60"	1
01:04.0	"34,96"	"11,59"	1
01:04.1	"35,04"	"11,59"	1
01:04.1	"35,12"	"11,63"	1
01:04.1	"35,12"	"11,59"	1
01:04.2	"35,16"	"11,50"	1
01:04.2	"35,20"	"11,42"	1
01:04.3	"35,20"	"11,38"	1
01:04.4	"35,07"	"11,30"	1
01:04.4	"35,07"	"11,38"	1
01:04.5	"35,24"	"11,71"	1
01:04.5	"35,50"	"12,07"	1
01:04.5	"35,58"	"12,19"	1
01:04.6	"35,62"	"12,23"	1
01:04.6	"35,67"	"12,31"	1
01:04.7	"35,67"	"12,43"	1
01:04.7	"35,67"	"12,47"	1
01:04.7	"35,67"	"12,51"	1
01:04.8	"35,63"	"12,55"	1
01:04.9	"35,63"	"12,51"	1
01:04.9	"35,63"	"12,55"	1
01:04.9	"35,63"	"12,51"	1
01:05.1	"35,63"	"12,55"	1
01:05.1	"35,63"	"12,51"	1
01:05.1	"35,63"	"12,55"	1
01:05.2	"35,59"	"12,55"	1
01:05.3	"35,63"	"12,55"	1
01:05.3	"35,63"	"12,67"	1
01:05.4	"35,47"	"12,64"	1
01:05.4	"35,22"	"12,36"	1
01:05.5	"35,18"	"12,32"	1
01:05.5	"35,14"	"12,36"	1
01:05.5	"35,30"	"12,40"	1
01:05.6	"36,28"	"12,33"	1
01:05.6	"36,31"	"12,21"	1
01:05.7	"36,03"	"12,18"	1
01:05.7	"35,91"	"12,14"	1
01:05.7	"35,87"	"12,14"	1
01:05.8	"35,91"	"12,14"	1
01:05.8	"35,91"	"12,18"	1
01:05.9	"35,91"	"12,14"	1
01:05.9	"35,86"	"12,06"	1
01:05.9	"35,82"	"12,02"	1
01:06.0	"35,78"	"11,98"	1
01:06.1	"35,78"	"12,02"	1
01:06.2	"35,78"	"11,98"	1
01:06.2	"35,82"	"11,94"	1
01:06.3	"35,73"	"11,73"	1
01:06.3	"35,77"	"11,65"	1
01:06.4	"35,81"	"11,65"	1
01:06.5	"35,77"	"11,69"	1
01:06.5	"35,77"	"11,61"	1
01:06.5	"35,77"	"11,69"	1
01:06.6	"35,65"	"11,82"	1
01:06.6	"35,61"	"11,78"	1
01:06.7	"35,57"	"11,70"	1
01:06.7	"35,53"	"11,66"	1
01:06.9	"35,65"	"11,70"	1
01:07.0	"35,61"	"11,70"	1
01:07.0	"35,57"	"11,70"	1
01:07.1	"35,49"	"11,62"	1
01:07.1	"35,49"	"11,66"	1
01:07.1	"35,53"	"11,90"	1
01:07.2	"35,49"	"11,90"	1
01:07.3	"35,50"	"11,95"	1
01:07.4	"35,49"	"11,90"	1
01:07.4	"35,49"	"11,91"	1
01:07.5	"35,50"	"11,91"	1
01:07.6	"35,49"	"11,86"	1
01:07.7	"35,54"	"11,86"	1
01:07.7	"35,53"	"11,82"	1
01:07.7	"35,54"	"12,11"	1
01:07.8	"35,50"	"12,23"	1
01:07.8	"35,38"	"12,19"	1
01:07.9	"35,34"	"12,19"	1
01:07.9	"35,18"	"12,28"	1
01:08.0	"35,14"	"12,28"	1
01:08.0	"35,10"	"12,28"	1
01:08.1	"35,06"	"12,28"	1
01:08.1	"35,02"	"12,32"	1
01:08.3	"35,02"	"12,28"	1
01:08.4	"35,02"	"12,32"	1
01:08.5	"34,98"	"12,32"	1
01:08.5	"35,02"	"12,36"	1
01:08.5	"35,14"	"12,36"	1
01:08.6	"35,22"	"12,32"	1
01:08.6	"35,42"	"12,23"	1
01:08.7	"35,66"	"12,06"	1
01:08.7	"35,70"	"11,90"	1
01:08.7	"35,38"	"12,19"	1
01:08.8	"34,98"	"12,49"	1
01:08.8	"34,82"	"12,37"	1
01:08.9	"34,65"	"12,29"	1
01:08.9	"34,57"	"12,29"	1
01:08.9	"34,49"	"12,38"	1
01:09.0	"34,65"	"12,17"	1
01:09.0	"34,61"	"12,13"	1
01:09.1	"34,45"	"12,26"	1
01:09.1	"34,33"	"12,30"	1
01:09.2	"34,37"	"12,26"	1
01:09.2	"34,29"	"12,34"	1
01:09.3	"34,37"	"12,26"	1
01:09.3	"34,40"	"12,09"	1
01:09.3	"34,32"	"12,14"	1
01:09.4	"34,28"	"12,14"	1
01:09.4	"34,20"	"12,30"	1
01:09.5	"34,28"	"12,18"	1
01:09.5	"34,40"	"12,09"	1
01:09.6	"34,48"	"12,01"	1
01:09.6	"34,48"	"11,97"	1
01:09.7	"34,52"	"11,93"	1
01:09.7	"34,56"	"11,89"	1
01:09.8	"34,56"	"11,85"	1
01:09.9	"34,52"	"11,85"	1
01:10.0	"34,52"	"11,81"	1
01:10.0	"34,52"	"11,77"	1
01:10.1	"34,52"	"11,72"	1
01:10.1	"34,55"	"11,60"	1
01:10.1	"34,55"	"11,56"	1
01:10.2	"34,51"	"11,56"	1
01:10.3	"34,51"	"11,44"	1
01:10.3	"34,55"	"11,40"	1
01:10.5	"34,51"	"11,36"	1
01:10.5	"34,55"	"11,36"	1
01:10.5	"34,51"	"11,40"	1
01:10.6	"34,47"	"11,36"	1
01:10.6	"34,46"	"11,28"	1
01:10.7	"34,42"	"11,28"	1
01:10.7	"34,42"	"11,24"	1
01:10.8	"34,34"	"11,20"	1
01:10.8	"34,34"	"11,24"	1
01:10.9	"34,30"	"11,20"	1
01:10.9	"34,26"	"11,20"	1
01:11.0	"34,17"	"11,12"	1
01:11.1	"34,13"	"11,12"	1
01:11.1	"34,09"	"11,12"	1
01:11.1	"34,05"	"11,12"	1
01:11.2	"34,05"	"11,08"	1
01:11.2	"34,01"	"11,08"	1
01:11.3	"33,97"	"11,13"	1
01:11.3	"33,93"	"11,13"	1
01:11.3	"33,81"	"11,01"	1
01:11.4	"33,72"	"10,97"	1
01:11.5	"33,68"	"10,97"	1
01:11.5	"33,68"	"10,93"	1
01:11.5	"33,64"	"10,97"	1
01:11.6	"33,64"	"10,93"	1
01:11.7	"33,60"	"10,93"	1
01:11.7	"33,64"	"10,93"	1
01:11.7	"33,64"	"10,97"	1
01:11.8	"33,64"	"11,05"	1
01:11.9	"33,69"	"11,09"	1
01:11.9	"33,65"	"11,14"	1
01:11.9	"33,57"	"11,18"	1
01:12.0	"33,40"	"11,14"	1
01:12.1	"33,16"	"11,23"	1
01:12.1	"33,12"	"11,27"	1
01:12.2	"33,08"	"11,31"	1
01:12.2	"33,12"	"11,27"	1
01:12.3	"33,08"	"11,27"	1
01:12.3	"33,12"	"11,27"	1
01:12.4	"33,16"	"11,31"	1
01:12.4	"33,12"	"11,39"	1
01:12.5	"33,08"	"11,40"	1
01:12.5	"33,08"	"11,44"	1
01:12.6	"33,00"	"11,44"	1
01:12.6	"32,96"	"11,52"	1
01:12.7	"32,88"	"11,56"	1
01:12.7	"32,72"	"11,61"	1
01:12.8	"32,84"	"11,56"	1
01:12.8	"32,80"	"11,61"	1
01:12.9	"32,76"	"11,57"	1
01:12.9	"32,72"	"11,61"	1
01:13.0	"32,72"	"11,65"	1
01:13.1	"32,68"	"11,65"	1
01:13.1	"32,72"	"11,65"	1
01:13.1	"32,76"	"11,65"	1
01:13.2	"32,72"	"11,65"	1
01:13.2	"32,64"	"11,65"	1
01:13.3	"32,60"	"11,65"	1
01:13.4	"32,48"	"11,74"	1
01:13.4	"32,44"	"11,74"	1
01:13.5	"32,40"	"11,78"	1
01:13.7	"32,40"	"11,82"	1
01:13.8	"32,36"	"11,82"	1
01:13.8	"32,40"	"11,82"	1
01:13.9	"32,40"	"11,78"	1
01:13.9	"32,44"	"11,74"	1
01:13.9	"32,48"	"11,70"	1
01:14.0	"32,40"	"11,74"	1
01:14.0	"32,36"	"11,62"	1
01:14.1	"32,19"	"11,42"	1
01:14.1	"31,98"	"11,34"	1
01:14.1	"31,69"	"11,06"	1
01:14.2	"31,40"	"10,87"	1
01:14.2	"31,15"	"10,67"	1
01:14.3	"31,19"	"10,67"	1
01:14.3	"31,23"	"10,55"	1
01:14.3	"29,32"	"9,09"	1
01:14.4	"29,13"	"8,07"	1
01:14.4	"29,17"	"7,79"	1
01:14.5	"29,99"	"7,97"	1
01:14.5	"30,44"	"8,24"	1
01:14.5	"30,53"	"8,53"	1
01:14.6	"32,87"	"11,16"	1
01:14.6	"33,62"	"11,55"	1
01:14.7	"33,86"	"11,66"	1
01:14.7	"33,99"	"11,70"	1
01:14.7	"33,99"	"11,66"	1
01:14.8	"33,94"	"11,62"	1
01:14.8	"33,94"	"11,54"	1
01:14.9	"33,94"	"11,50"	1
01:14.9	"33,98"	"11,50"	1
01:15.1	"33,98"	"11,46"	1
01:15.1	"33,98"	"11,42"	1
01:15.2	"33,98"	"11,37"	1
01:15.3	"33,98"	"11,33"	1
01:15.4	"34,02"	"11,33"	1
01:15.6	"34,06"	"11,33"	1
01:15.6	"35,07"	"12,65"	1
01:15.7	"35,69"	"13,20"	1
01:15.7	"35,90"	"13,36"	1
01:15.7	"35,99"	"13,44"	1
01:15.8	"36,11"	"13,56"	1
01:15.8	"36,11"	"13,64"	1
01:15.9	"36,07"	"13,68"	1
01:15.9	"36,24"	"13,76"	1
01:15.9	"36,65"	"13,96"	1
01:16.0	"36,82"	"14,07"	1
01:16.0	"36,65"	"14,04"	1
01:16.1	"36,69"	"14,12"	1
01:16.1	"36,57"	"14,12"	1
01:16.1	"36,41"	"14,04"	1
01:16.2	"36,33"	"14,00"	1
01:16.3	"36,33"	"14,01"	1
01:16.4	"36,53"	"14,20"	1
01:26.7	"39,22"	"13,54"	2
01:26.8	"38,65"	"13,31"	2
01:26.8	"38,32"	"13,23"	2
01:26.9	"38,36"	"13,23"	2
01:26.9	"38,32"	"13,19"	2
01:26.9	"38,23"	"13,11"	2
01:27.0	"37,75"	"13,09"	2
01:27.0	"37,62"	"13,09"	2
01:27.0	"37,62"	"13,05"	2
01:27.1	"37,62"	"13,01"	2
01:27.1	"37,70"	"13,05"	2
01:27.2	"37,91"	"13,00"	2
01:27.2	"37,99"	"13,08"	2
01:27.3	"38,03"	"13,08"	2
01:27.3	"38,07"	"13,12"	2
01:27.4	"38,11"	"13,12"	2
01:27.5	"38,15"	"13,03"	2
01:27.5	"38,19"	"12,99"	2
01:27.6	"38,23"	"12,99"	2
01:27.7	"38,19"	"12,99"	2
01:27.7	"38,03"	"13,16"	2
01:27.8	"37,79"	"13,37"	2
01:27.8	"37,79"	"13,21"	2
01:27.9	"37,83"	"13,17"	2
01:27.9	"37,71"	"13,37"	2
01:27.9	"37,75"	"13,25"	2
01:28.0	"37,83"	"13,21"	2
01:28.0	"37,87"	"13,12"	2
01:28.1	"37,95"	"13,08"	2
01:28.1	"37,99"	"13,08"	2
01:28.2	"37,99"	"13,04"	2
01:28.3	"38,03"	"13,04"	2
01:28.5	"38,03"	"13,00"	2
01:28.6	"38,07"	"13,00"	2
01:28.9	"38,03"	"13,00"	2
01:29.0	"37,99"	"13,04"	2
01:29.0	"37,99"	"13,08"	2
01:29.1	"37,90"	"12,96"	2
01:29.1	"37,90"	"12,92"	2
01:29.2	"37,90"	"12,96"	2
01:29.3	"37,82"	"12,92"	2
01:29.3	"37,78"	"12,88"	2
01:29.4	"37,78"	"12,84"	2
01:29.6	"37,78"	"12,88"	2
01:29.8	"37,78"	"12,92"	2
01:29.9	"37,74"	"12,92"	2
01:29.9	"37,74"	"12,96"	2
01:30.0	"37,78"	"13,00"	2
01:30.0	"37,78"	"12,96"	2
01:30.1	"37,82"	"12,84"	2
01:30.1	"37,78"	"12,76"	2
01:30.1	"37,78"	"12,72"	2
01:30.2	"37,73"	"12,68"	2
01:30.3	"37,73"	"12,72"	2
01:30.3	"37,73"	"12,68"	2
01:30.3	"37,73"	"12,64"	2
01:30.4	"37,69"	"12,64"	2
01:30.6	"37,73"	"12,64"	2
01:30.7	"37,69"	"12,68"	2
01:30.7	"37,65"	"12,68"	2
01:30.7	"37,61"	"12,68"	2
01:30.9	"37,49"	"12,69"	2
01:31.0	"37,45"	"12,56"	2
01:31.0	"37,40"	"12,52"	2
01:31.1	"37,44"	"12,28"	2
01:31.1	"37,48"	"12,12"	2
01:31.1	"37,35"	"12,00"	2
01:31.2	"37,31"	"11,96"	2
01:31.2	"37,31"	"11,92"	2
01:31.3	"37,27"	"11,92"	2
01:31.3	"37,23"	"11,88"	2
01:31.3	"37,19"	"11,88"	2
01:31.4	"37,18"	"11,84"	2
01:31.5	"37,14"	"11,84"	2
01:31.7	"37,14"	"11,88"	2
01:31.7	"37,19"	"11,96"	2
01:31.7	"37,23"	"12,04"	2
01:31.8	"37,02"	"11,88"	2
01:31.8	"36,90"	"11,72"	2
01:31.9	"36,77"	"11,56"	2
01:31.9	"36,73"	"11,52"	2
01:31.9	"36,69"	"11,48"	2
01:32.0	"36,65"	"11,48"	2
01:32.0	"36,61"	"11,44"	2
01:32.2	"36,60"	"11,44"	2
01:32.2	"36,61"	"11,48"	2
01:32.3	"36,61"	"11,52"	2
01:32.3	"36,61"	"11,57"	2
01:32.4	"36,69"	"11,65"	2
01:32.4	"36,61"	"11,61"	2
01:32.5	"36,28"	"11,41"	2
01:32.5	"36,03"	"11,29"	2
01:32.5	"35,95"	"11,18"	2
01:32.6	"35,86"	"11,14"	2
01:32.6	"35,86"	"11,10"	2
01:32.7	"35,82"	"11,10"	2
01:32.7	"35,82"	"11,06"	2
01:33.1	"35,78"	"11,06"	2
01:33.2	"35,82"	"11,06"	2
01:33.2	"35,86"	"11,10"	2
01:33.3	"35,86"	"11,14"	2
01:33.3	"35,94"	"11,22"	2
01:33.3	"35,90"	"11,18"	2
01:33.4	"35,86"	"11,14"	2
01:33.4	"35,90"	"11,14"	2
01:33.5	"35,78"	"11,06"	2
01:33.5	"35,69"	"11,02"	2
01:33.5	"35,65"	"10,98"	2
01:33.6	"35,61"	"10,98"	2
01:33.6	"35,57"	"10,98"	2
01:34.0	"35,53"	"10,98"	2
01:34.1	"35,49"	"10,98"	2
01:34.1	"35,53"	"10,94"	2
01:34.2	"35,57"	"10,98"	2
01:34.2	"35,65"	"10,98"	2
01:34.2	"35,61"	"10,98"	2
01:34.3	"35,78"	"11,02"	2
01:34.3	"35,74"	"11,02"	2
01:34.3	"35,70"	"11,02"	2
01:34.4	"35,65"	"11,02"	2
01:34.5	"35,61"	"11,02"	2
01:34.7	"35,65"	"11,02"	2
01:35.0	"35,74"	"11,02"	2
01:35.1	"35,69"	"11,02"	2
01:35.1	"35,74"	"11,06"	2
01:35.1	"35,78"	"11,06"	2
01:35.2	"35,74"	"11,06"	2
01:35.3	"35,78"	"11,10"	2
01:35.4	"35,74"	"11,06"	2
01:35.4	"35,70"	"11,06"	2
01:35.5	"35,66"	"11,06"	2
01:35.5	"35,66"	"11,02"	2
01:36.1	"35,70"	"11,02"	2
01:36.2	"35,74"	"11,06"	2
01:36.3	"35,86"	"11,18"	2
01:36.3	"35,70"	"10,98"	2
01:36.3	"35,66"	"10,98"	2
01:36.4	"35,57"	"10,95"	2
01:36.4	"35,37"	"10,95"	2
01:36.5	"35,41"	"10,95"	2
01:36.5	"35,33"	"10,83"	2
01:36.5	"35,28"	"10,79"	2
01:36.6	"35,32"	"10,67"	2
01:36.6	"35,23"	"10,38"	2
01:36.7	"33,95"	"9,56"	2
01:36.7	"33,28"	"8,84"	2
01:36.7	"33,19"	"8,64"	2
01:36.8	"33,07"	"8,69"	2
01:36.8	"34,02"	"10,66"	2
01:36.9	"34,77"	"11,29"	2
01:36.9	"35,22"	"11,65"	2
01:36.9	"35,89"	"12,12"	2
01:37.0	"36,31"	"12,64"	2
01:37.0	"36,56"	"12,96"	2
01:37.1	"36,64"	"13,08"	2
01:37.1	"36,69"	"13,12"	2
01:37.1	"36,65"	"13,16"	2
01:37.5	"36,64"	"13,16"	2
01:37.6	"36,65"	"13,20"	2
01:37.6	"36,65"	"13,24"	2
01:37.7	"36,52"	"13,08"	2
01:37.7	"36,48"	"13,00"	2
01:37.8	"36,35"	"12,88"	2
01:37.8	"36,27"	"12,84"	2
01:37.9	"36,23"	"12,80"	2
01:37.9	"36,15"	"12,77"	2
01:38.0	"36,11"	"12,73"	2
01:38.0	"35,98"	"12,73"	2
01:38.1	"35,94"	"12,77"	2
01:38.1	"36,23"	"12,72"	2
01:38.1	"36,18"	"12,64"	2
01:38.2	"36,10"	"12,60"	2
01:38.2	"35,90"	"12,57"	2
01:38.3	"35,61"	"12,49"	2
01:38.3	"35,49"	"12,50"	2
01:38.3	"35,41"	"12,50"	2
01:38.4	"35,37"	"12,46"	2
01:38.5	"35,32"	"12,42"	2
01:38.5	"35,32"	"12,38"	2
01:38.6	"35,28"	"12,38"	2
01:39.0	"35,24"	"12,34"	2
01:39.1	"35,20"	"12,26"	2
01:39.1	"35,07"	"12,18"	2
01:39.2	"35,12"	"12,22"	2
01:39.2	"35,20"	"12,26"	2
01:39.3	"35,36"	"12,38"	2
01:39.3	"35,74"	"12,82"	2
01:39.3	"35,66"	"12,74"	2
01:39.4	"35,57"	"12,62"	2
01:39.4	"35,37"	"12,42"	2
01:39.5	"35,32"	"12,34"	2
01:39.5	"35,32"	"12,30"	2
01:39.5	"35,32"	"12,26"	2
01:39.6	"35,36"	"12,21"	2
01:39.7	"35,40"	"12,21"	2
01:39.8	"35,36"	"12,17"	2
01:39.9	"35,32"	"12,09"	2
01:39.9	"35,36"	"12,17"	2
01:40.0	"35,36"	"12,22"	2
01:40.0	"35,40"	"12,30"	2
01:40.1	"35,40"	"12,34"	2
01:40.1	"35,36"	"12,34"	2
01:40.1	"35,32"	"12,30"	2
01:40.2	"35,20"	"12,30"	2
01:40.2	"35,08"	"12,26"	2
01:40.3	"35,04"	"12,26"	2
01:40.3	"35,08"	"12,22"	2
01:40.3	"35,07"	"12,18"	2
01:40.4	"35,03"	"12,14"	2
01:40.5	"34,99"	"12,14"	2
01:40.6	"34,91"	"12,15"	2
01:40.7	"34,87"	"12,23"	2
01:40.7	"34,67"	"12,40"	2
01:40.8	"34,59"	"12,36"	2
01:40.8	"34,55"	"12,32"	2
01:40.9	"34,51"	"12,32"	2
01:40.9	"34,47"	"12,28"	2
01:41.1	"34,43"	"12,24"	2
01:41.2	"34,43"	"12,28"	2
01:41.3	"34,43"	"12,32"	2
01:41.3	"34,34"	"12,16"	2
01:41.3	"34,22"	"12,04"	2
01:41.4	"34,25"	"11,92"	2
01:41.4	"34,21"	"11,88"	2
01:41.5	"34,17"	"11,84"	2
01:41.5	"34,13"	"11,84"	2
01:41.6	"34,13"	"11,80"	2
01:41.7	"34,17"	"11,76"	2
01:41.7	"34,21"	"11,75"	2
01:41.8	"34,17"	"11,71"	2
01:41.8	"34,16"	"11,39"	2
01:41.9	"34,20"	"11,31"	2
01:41.9	"34,20"	"11,23"	2
01:41.9	"34,20"	"11,19"	2
