time	x	y	
03:02.3	"43,65"	"-7,78"	1
03:02.3	"43,49"	"-8,49"	1
03:02.5	"43,50"	"-8,57"	1
03:02.6	"43,62"	"-8,61"	1
03:02.7	"43,71"	"-8,70"	1
03:02.8	"43,71"	"-8,74"	1
03:03.0	"43,62"	"-8,70"	1
03:03.1	"43,37"	"-8,62"	1
03:03.2	"43,33"	"-8,62"	1
03:03.3	"43,33"	"-8,58"	1
03:03.4	"43,33"	"-8,57"	1
03:03.5	"43,04"	"-8,08"	1
03:03.6	"42,61"	"-7,21"	1
03:03.7	"42,60"	"-6,72"	1
03:03.8	"43,05"	"-6,17"	1
03:04.0	"43,01"	"-6,05"	1
03:04.1	"43,09"	"-6,05"	1
03:04.3	"43,09"	"-6,09"	1
03:04.5	"43,09"	"-6,05"	1
03:04.6	"43,13"	"-6,09"	1
03:04.7	"43,51"	"-6,08"	1
03:04.8	"43,63"	"-6,08"	1
03:05.0	"43,67"	"-6,04"	1
03:05.1	"44,46"	"-6,71"	1
03:05.2	"44,51"	"-6,91"	1
03:05.2	"44,20"	"-7,39"	1
03:05.3	"44,24"	"-7,39"	1
03:05.6	"44,28"	"-7,39"	1
03:05.8	"44,32"	"-7,34"	1
03:05.9	"44,32"	"-7,35"	1
03:06.0	"44,36"	"-7,39"	1
03:06.1	"44,40"	"-7,39"	1
03:06.2	"44,40"	"-7,51"	1
03:06.3	"44,66"	"-8,05"	1
03:06.5	"44,58"	"-8,13"	1
03:06.6	"44,50"	"-8,22"	1
03:06.7	"44,50"	"-8,21"	1
03:06.7	"44,46"	"-8,30"	1
03:07.0	"44,46"	"-8,34"	1
03:08.2	"44,46"	"-8,38"	1
03:08.3	"44,50"	"-8,38"	1
03:08.5	"44,63"	"-8,46"	1
03:08.6	"44,71"	"-8,46"	1
03:08.7	"44,63"	"-8,50"	1
03:08.8	"44,63"	"-8,55"	1
03:09.0	"44,67"	"-8,55"	1
03:09.0	"44,67"	"-8,54"	1
03:09.1	"44,67"	"-8,50"	1
03:09.2	"44,67"	"-8,55"	1
03:09.3	"44,63"	"-8,67"	1
03:09.5	"44,59"	"-8,59"	1
03:09.6	"44,33"	"-7,80"	1
03:09.7	"44,32"	"-7,17"	1
03:09.7	"44,00"	"-5,91"	1
03:43.1	"41,69"	"10,59"	2
03:43.2	"41,86"	"10,26"	2
03:43.3	"42,70"	"9,27"	2
03:43.4	"43,12"	"8,86"	2
03:43.5	"43,29"	"8,57"	2
03:43.6	"43,29"	"8,58"	2
03:43.7	"43,38"	"8,37"	2
