time	x	y	
03:16.3	"41,57"	"-14,40"	1
03:16.5	"41,36"	"-14,24"	1
03:16.6	"41,32"	"-14,20"	1
03:16.7	"41,11"	"-14,16"	1
03:16.8	"41,07"	"-14,16"	1
03:16.9	"41,06"	"-14,16"	1
03:17.1	"41,06"	"-14,07"	1
03:17.2	"40,68"	"-13,91"	1
03:17.4	"40,43"	"-13,92"	1
03:17.5	"40,31"	"-13,92"	1
03:17.7	"40,14"	"-13,92"	1
03:17.9	"40,10"	"-13,84"	1
03:18.0	"39,76"	"-13,84"	1
03:18.1	"39,80"	"-13,76"	1
03:18.2	"39,76"	"-13,68"	1
03:18.5	"40,01"	"-13,59"	1
03:18.6	"40,09"	"-13,50"	1
03:18.7	"40,34"	"-13,25"	1
03:18.9	"40,46"	"-13,21"	1
03:19.1	"40,50"	"-13,20"	1
03:19.2	"40,50"	"-13,16"	1
03:19.4	"40,46"	"-13,08"	1
03:19.5	"40,37"	"-12,92"	1
03:19.6	"40,37"	"-12,91"	1
03:19.6	"40,37"	"-12,83"	1
03:19.9	"40,32"	"-12,70"	1
03:20.0	"40,24"	"-12,58"	1
03:20.1	"40,23"	"-12,25"	1
03:20.2	"40,27"	"-12,12"	1
03:20.4	"40,39"	"-12,03"	1
03:20.5	"40,40"	"-12,03"	1
03:20.6	"40,48"	"-11,86"	1
03:20.7	"40,51"	"-11,74"	1
03:20.9	"40,55"	"-11,49"	1
03:21.0	"40,51"	"-11,32"	1
03:21.1	"40,54"	"-11,07"	1
03:21.4	"40,67"	"-10,94"	1
03:21.5	"40,75"	"-10,81"	1
03:21.6	"40,66"	"-10,57"	1
03:21.7	"40,66"	"-10,48"	1
03:22.0	"40,70"	"-10,40"	1
03:22.1	"40,61"	"-10,28"	1
03:22.2	"40,65"	"-10,15"	1
03:22.4	"40,65"	"-9,90"	1
03:22.5	"40,64"	"-9,73"	1
03:22.6	"40,65"	"-9,73"	1
03:22.6	"40,73"	"-9,56"	1
03:22.7	"40,72"	"-9,56"	1
03:22.9	"40,80"	"-9,39"	1
03:23.0	"40,84"	"-9,27"	1
03:23.1	"40,84"	"-9,26"	1
03:23.1	"40,62"	"-8,73"	1
03:23.2	"40,63"	"-8,73"	1
03:23.2	"40,58"	"-8,60"	1
03:23.5	"40,79"	"-8,47"	1
03:23.6	"40,87"	"-8,35"	1
03:23.7	"40,82"	"-8,06"	1
03:23.8	"40,82"	"-8,05"	1
03:23.9	"40,78"	"-7,93"	1
03:24.0	"40,70"	"-7,85"	1
03:24.2	"40,69"	"-7,68"	1
03:24.4	"40,73"	"-7,55"	1
03:24.5	"41,06"	"-7,25"	1
03:24.6	"41,14"	"-7,09"	1
03:24.9	"41,14"	"-7,00"	1
03:25.0	"41,05"	"-6,80"	1
03:25.1	"41,09"	"-6,71"	1
03:25.2	"41,17"	"-6,50"	1
03:25.4	"41,25"	"-6,42"	1
03:25.6	"41,33"	"-6,29"	1
03:25.7	"41,46"	"-6,21"	1
03:25.8	"41,45"	"-6,21"	1
03:25.9	"41,45"	"-6,08"	1
03:26.0	"41,62"	"-5,87"	1
