time	x	y	
03:19.2	"44,72"	"-5,57"	1
03:19.2	"44,68"	"-5,57"	1
03:19.4	"44,64"	"-5,53"	1
03:19.5	"44,60"	"-5,53"	1
03:19.5	"44,60"	"-5,57"	1
03:19.6	"44,43"	"-5,49"	1
03:19.7	"44,39"	"-5,49"	1
03:19.8	"44,40"	"-5,49"	1
03:19.9	"44,35"	"-5,49"	1
03:20.0	"44,36"	"-5,53"	1
03:20.0	"44,35"	"-5,53"	1
03:20.1	"44,10"	"-5,41"	1
03:20.2	"44,06"	"-5,41"	1
03:20.4	"44,02"	"-5,37"	1
03:20.5	"43,90"	"-5,29"	1
03:20.6	"43,86"	"-5,29"	1
03:20.7	"43,86"	"-5,24"	1
03:20.8	"43,86"	"-5,25"	1
03:20.9	"43,81"	"-5,25"	1
03:21.0	"43,81"	"-5,20"	1
03:21.1	"43,77"	"-5,20"	1
03:21.5	"43,77"	"-5,16"	1
03:21.6	"43,73"	"-5,16"	1
03:21.7	"43,73"	"-5,12"	1
03:21.9	"43,73"	"-5,08"	1
03:22.0	"43,68"	"-5,08"	1
03:22.1	"43,64"	"-5,08"	1
03:22.4	"43,60"	"-5,04"	1
03:22.5	"43,60"	"-5,00"	1
03:22.6	"43,56"	"-4,96"	1
03:22.7	"43,47"	"-4,88"	1
03:22.9	"43,47"	"-4,83"	1
03:22.9	"43,47"	"-4,84"	1
03:23.0	"43,47"	"-4,79"	1
03:23.1	"43,43"	"-4,75"	1
03:23.1	"43,43"	"-4,79"	1
03:23.2	"43,43"	"-4,75"	1
03:23.4	"43,38"	"-4,71"	1
03:23.5	"43,34"	"-4,63"	1
03:23.6	"43,30"	"-4,59"	1
03:23.7	"43,26"	"-4,51"	1
03:23.9	"43,21"	"-4,46"	1
03:24.0	"43,17"	"-4,42"	1
03:24.1	"43,13"	"-4,34"	1
03:24.2	"43,09"	"-4,34"	1
03:24.4	"43,01"	"-4,26"	1
03:24.5	"42,97"	"-4,26"	1
03:24.6	"42,88"	"-4,22"	1
03:24.7	"42,84"	"-4,18"	1
03:24.9	"42,80"	"-4,18"	1
03:25.0	"42,76"	"-4,18"	1
03:25.1	"42,72"	"-4,18"	1
03:25.2	"42,72"	"-4,14"	1
03:25.4	"42,68"	"-4,14"	1
03:25.5	"42,59"	"-4,14"	1
03:25.6	"42,51"	"-4,10"	1
03:25.7	"42,47"	"-4,06"	1
03:25.9	"42,38"	"-4,06"	1
03:26.0	"42,34"	"-4,06"	1
03:26.1	"42,26"	"-4,06"	1
03:26.2	"42,22"	"-4,06"	1
03:26.4	"42,09"	"-4,02"	1
03:26.5	"41,97"	"-3,98"	1
03:26.6	"41,88"	"-3,98"	1
03:26.7	"41,80"	"-3,98"	1
03:26.9	"41,72"	"-3,98"	1
03:27.0	"41,64"	"-3,98"	1
03:27.1	"41,55"	"-3,94"	1
03:27.2	"41,47"	"-3,95"	1
03:27.4	"41,34"	"-3,91"	1
03:27.5	"41,35"	"-3,91"	1
03:27.5	"41,26"	"-3,91"	1
03:27.6	"41,22"	"-3,91"	1
03:27.7	"41,14"	"-3,87"	1
03:27.9	"41,06"	"-3,87"	1
03:27.9	"41,05"	"-3,87"	1
03:28.0	"40,93"	"-3,87"	1
03:28.1	"40,85"	"-3,87"	1
03:28.2	"40,76"	"-3,87"	1
03:28.4	"40,68"	"-3,83"	1
03:28.5	"40,60"	"-3,83"	1
03:28.6	"40,47"	"-3,84"	1
03:28.7	"40,48"	"-3,84"	1
03:28.7	"40,35"	"-3,80"	1
03:28.9	"40,27"	"-3,76"	1
03:29.0	"40,18"	"-3,76"	1
03:29.1	"40,10"	"-3,76"	1
03:29.2	"40,02"	"-3,72"	1
03:29.4	"39,93"	"-3,68"	1
03:29.5	"39,85"	"-3,64"	1
03:29.6	"39,81"	"-3,59"	1
03:29.7	"39,73"	"-3,55"	1
03:29.9	"39,68"	"-3,51"	1
03:29.9	"39,69"	"-3,51"	1
03:30.0	"39,68"	"-3,47"	1
03:30.1	"39,60"	"-3,43"	1
03:30.2	"39,56"	"-3,43"	1
03:30.4	"39,47"	"-3,39"	1
03:30.4	"39,48"	"-3,39"	1
03:30.5	"39,43"	"-3,35"	1
03:30.6	"39,39"	"-3,35"	1
03:30.7	"39,31"	"-3,31"	1
03:30.9	"39,22"	"-3,27"	1
03:31.0	"39,18"	"-3,27"	1
03:31.1	"39,06"	"-3,23"	1
03:31.4	"38,93"	"-3,15"	1
03:31.5	"38,89"	"-3,15"	1
03:31.6	"38,85"	"-3,11"	1
03:31.7	"38,76"	"-3,07"	1
03:31.9	"38,72"	"-3,03"	1
03:32.0	"38,64"	"-2,99"	1
03:32.1	"38,60"	"-2,95"	1
03:32.3	"38,55"	"-2,91"	1
03:32.4	"38,47"	"-2,87"	1
03:32.6	"38,39"	"-2,83"	1
03:32.7	"38,39"	"-2,82"	1
03:32.8	"38,30"	"-2,78"	1
03:32.8	"38,30"	"-2,79"	1
03:32.9	"38,26"	"-2,79"	1
03:33.0	"38,22"	"-2,79"	1
03:33.1	"38,14"	"-2,79"	1
03:33.3	"38,05"	"-2,75"	1
03:33.4	"37,97"	"-2,71"	1
03:33.5	"37,93"	"-2,71"	1
03:33.6	"37,88"	"-2,67"	1
03:33.8	"37,80"	"-2,67"	1
03:33.9	"37,72"	"-2,63"	1
03:34.0	"37,68"	"-2,63"	1
03:34.3	"37,59"	"-2,59"	1
03:34.4	"37,51"	"-2,54"	1
03:34.5	"37,42"	"-2,55"	1
03:34.6	"37,34"	"-2,46"	1
03:34.8	"37,26"	"-2,47"	1
03:34.9	"37,25"	"-2,47"	1
03:35.0	"37,09"	"-2,43"	1
03:35.1	"37,05"	"-2,43"	1
03:35.3	"36,97"	"-2,47"	1
03:35.4	"36,92"	"-2,43"	1
03:35.5	"36,88"	"-2,43"	1
03:35.8	"36,76"	"-2,43"	1
03:35.9	"36,71"	"-2,39"	1
03:36.0	"36,63"	"-2,39"	1
03:36.1	"36,59"	"-2,39"	1
03:36.4	"36,51"	"-2,35"	1
03:36.5	"36,42"	"-2,35"	1
03:36.6	"36,30"	"-2,36"	1
03:36.8	"36,26"	"-2,36"	1
03:36.9	"36,17"	"-2,40"	1
03:37.0	"36,18"	"-2,40"	1
03:37.1	"36,13"	"-2,44"	1
03:37.3	"36,05"	"-2,44"	1
03:37.4	"35,97"	"-2,44"	1
03:37.5	"36,01"	"-2,44"	1
03:37.6	"36,05"	"-2,44"	1
03:37.9	"36,01"	"-2,44"	1
03:38.0	"35,97"	"-2,40"	1
03:38.1	"35,88"	"-2,44"	1
03:38.3	"35,76"	"-2,49"	1
03:38.5	"35,80"	"-2,57"	1
03:38.6	"35,85"	"-2,74"	1
03:38.7	"35,85"	"-2,73"	1
03:38.8	"35,85"	"-2,65"	1
03:38.9	"35,85"	"-2,61"	1
03:38.9	"35,84"	"-2,61"	1
03:39.0	"35,80"	"-2,61"	1
03:39.3	"35,84"	"-2,52"	1
03:39.4	"35,71"	"-2,07"	1
03:39.5	"35,67"	"-1,94"	1
03:39.6	"35,58"	"-1,70"	1
03:39.8	"35,58"	"-1,66"	1
03:40.0	"35,79"	"-1,61"	1
03:40.1	"36,08"	"-1,61"	1
03:40.3	"36,16"	"-1,44"	1
03:40.4	"36,07"	"-1,19"	1
03:40.5	"35,94"	"-0,99"	1
03:40.8	"35,60"	"-0,62"	1
03:40.9	"35,39"	"-0,41"	1
03:41.0	"35,18"	"-0,21"	1
03:41.1	"34,97"	"0,00"	1
03:41.3	"34,81"	"0,20"	1
03:41.5	"34,47"	"0,57"	1
03:41.6	"34,34"	"0,74"	1
03:41.8	"34,13"	"0,90"	1
03:41.9	"33,97"	"1,02"	1
03:42.1	"33,76"	"1,19"	1
03:42.3	"33,34"	"1,51"	1
03:42.4	"33,21"	"1,63"	1
03:42.4	"33,21"	"1,64"	1
03:42.5	"33,04"	"1,80"	1
03:42.6	"32,83"	"1,96"	1
03:42.9	"32,71"	"2,09"	1
03:43.0	"32,41"	"2,37"	1
