time 	x	y	
01:52.6	"42,76"	"2,95"	2
01:52.7	"42,80"	"2,90"	2
01:52.7	"42,80"	"2,95"	2
01:52.8	"42,80"	"2,90"	2
01:52.8	"42,85"	"2,90"	2
01:52.9	"42,89"	"2,86"	2
01:53.0	"42,80"	"2,77"	2
01:53.0	"42,80"	"2,64"	2
01:53.1	"42,80"	"2,69"	2
01:53.1	"42,89"	"2,64"	2
01:53.2	"42,85"	"2,55"	2
01:53.3	"42,89"	"2,55"	2
01:53.3	"42,89"	"2,51"	2
01:53.4	"42,93"	"2,51"	2
01:53.4	"42,93"	"2,47"	2
01:53.5	"42,98"	"2,47"	2
01:53.5	"42,97"	"2,47"	2
01:53.6	"43,02"	"2,51"	2
01:53.6	"42,98"	"2,42"	2
01:53.7	"42,97"	"2,42"	2
01:53.7	"42,98"	"2,42"	2
01:53.8	"42,93"	"2,38"	2
01:53.8	"42,89"	"2,34"	2
01:53.9	"42,89"	"2,29"	2
01:53.9	"42,89"	"2,16"	2
01:54.0	"42,89"	"2,07"	2
01:54.1	"42,89"	"2,03"	2
01:54.2	"42,89"	"2,07"	2
01:54.2	"42,89"	"2,25"	2
01:54.3	"42,93"	"2,34"	2
01:54.4	"42,89"	"2,38"	2
01:54.4	"42,76"	"2,51"	2
01:54.5	"42,67"	"2,56"	2
01:54.6	"42,71"	"2,51"	2
01:54.7	"42,80"	"2,47"	2
01:54.7	"42,80"	"2,51"	2
01:54.8	"42,71"	"2,51"	2
01:54.8	"42,50"	"2,51"	2
01:54.9	"42,41"	"2,51"	2
01:55.0	"42,41"	"2,47"	2
01:55.1	"42,28"	"2,21"	2
01:55.1	"42,14"	"1,60"	2
01:55.2	"42,15"	"1,60"	2
01:55.2	"42,27"	"0,77"	2
01:55.3	"42,54"	"-0,41"	2
01:55.3	"42,66"	"-1,59"	2
01:55.4	"42,36"	"-2,42"	2
01:55.4	"41,44"	"-2,77"	2
01:55.5	"40,74"	"-2,86"	2
01:55.6	"40,04"	"-2,90"	2
01:55.6	"39,43"	"-2,90"	2
01:55.7	"39,21"	"-3,07"	2
01:55.7	"39,26"	"-3,20"	2
01:55.8	"39,39"	"-3,29"	2
01:55.9	"39,43"	"-3,33"	2
01:55.9	"39,91"	"-3,55"	2
01:56.0	"40,92"	"-3,82"	2
01:56.0	"41,57"	"-4,04"	2
01:56.1	"41,79"	"-4,12"	2
01:56.2	"41,88"	"-4,08"	2
01:56.3	"42,05"	"-4,39"	2
01:56.4	"42,22"	"-5,13"	2
01:56.4	"42,14"	"-5,87"	2
01:56.5	"42,14"	"-6,26"	2
01:56.5	"42,14"	"-6,18"	2
01:56.6	"42,14"	"-6,22"	2
01:56.7	"42,14"	"-6,26"	2
01:56.7	"42,14"	"-6,22"	2
01:56.8	"42,14"	"-6,18"	2
01:56.8	"42,14"	"-6,22"	2
01:56.9	"42,14"	"-6,26"	2
01:57.0	"42,14"	"-6,22"	2
01:57.0	"42,14"	"-6,18"	2
01:57.1	"42,14"	"-6,22"	2
01:57.1	"42,14"	"-6,18"	2
01:57.2	"42,13"	"-6,18"	2
01:57.3	"42,09"	"-6,22"	2
01:57.3	"42,09"	"-6,18"	2
01:57.4	"42,14"	"-6,18"	2
01:57.4	"42,09"	"-6,18"	2
01:57.5	"42,14"	"-6,18"	2
01:57.7	"42,14"	"-6,22"	2
01:57.7	"42,09"	"-6,26"	2
01:57.8	"42,14"	"-6,26"	2
01:57.9	"42,18"	"-6,31"	2
01:57.9	"42,14"	"-6,31"	2
01:58.0	"42,22"	"-6,31"	2
01:58.0	"42,22"	"-6,26"	2
01:58.1	"42,18"	"-6,26"	2
01:58.2	"42,22"	"-6,26"	2
01:58.3	"42,31"	"-6,31"	2
01:58.5	"42,35"	"-6,31"	2
03:31.7	"34,94"	"-1,64"	3
03:32.1	"34,90"	"-1,55"	3
03:32.2	"34,85"	"-1,37"	3
03:32.3	"34,81"	"-1,37"	3
03:32.3	"34,72"	"-1,24"	3
03:32.5	"34,68"	"-1,20"	3
03:32.6	"34,59"	"-1,11"	3
03:32.6	"34,37"	"-0,94"	3
03:32.7	"34,24"	"-0,85"	3
03:32.8	"34,20"	"-0,85"	3
03:32.9	"34,16"	"-0,85"	3
03:33.0	"34,11"	"-0,76"	3
03:33.0	"34,11"	"-0,80"	3
03:33.0	"34,11"	"-0,72"	3
03:33.1	"34,07"	"-0,67"	3
03:33.2	"33,98"	"-0,59"	3
03:33.2	"33,89"	"-0,54"	3
03:33.3	"33,72"	"-0,37"	3
03:33.3	"33,68"	"-0,32"	3
03:33.4	"33,63"	"-0,28"	3
03:33.5	"33,59"	"-0,28"	3
03:33.5	"33,59"	"-0,24"	3
03:33.6	"33,59"	"-0,28"	3
03:33.6	"33,55"	"-0,24"	3
03:33.8	"33,54"	"-0,24"	3
03:33.8	"33,46"	"-0,19"	3
03:33.9	"33,37"	"-0,10"	3
03:33.9	"33,24"	"-0,15"	3
03:34.0	"33,20"	"-0,11"	3
03:34.1	"33,20"	"-0,06"	3
03:34.1	"33,15"	"-0,06"	3
03:34.2	"33,11"	"-0,06"	3
03:34.3	"33,06"	"-0,02"	3
03:34.4	"32,98"	"0,03"	3
03:34.4	"32,93"	"0,07"	3
03:34.5	"32,85"	"0,16"	3
03:34.6	"32,76"	"0,24"	3
03:34.6	"32,72"	"0,38"	3
03:34.7	"32,67"	"0,51"	3
03:34.7	"32,50"	"0,59"	3
03:34.8	"32,24"	"0,60"	3
03:34.9	"31,93"	"0,51"	3
03:34.9	"31,80"	"0,46"	3
03:35.0	"31,76"	"0,46"	3
03:35.0	"31,71"	"0,47"	3
03:35.1	"31,67"	"0,51"	3
03:35.2	"31,62"	"0,51"	3
03:35.2	"31,63"	"0,51"	3
03:35.3	"31,63"	"0,42"	3
03:35.3	"31,67"	"0,38"	3
03:35.5	"31,54"	"0,34"	3
03:35.5	"31,54"	"0,33"	3
03:35.5	"31,54"	"0,29"	3
03:35.6	"31,45"	"0,20"	3
03:35.6	"31,41"	"0,20"	3
03:35.7	"31,36"	"0,16"	3
03:35.8	"31,28"	"0,12"	3
03:35.8	"31,23"	"0,12"	3
03:35.9	"31,10"	"0,12"	3
03:36.0	"31,06"	"0,07"	3
03:36.1	"31,01"	"0,12"	3
03:36.1	"30,97"	"0,12"	3
03:36.2	"30,88"	"0,07"	3
03:36.3	"30,84"	"0,12"	3
03:36.4	"30,79"	"0,12"	3
03:36.5	"30,75"	"0,08"	3
03:36.5	"30,71"	"0,03"	3
03:36.6	"30,71"	"-0,01"	3
03:36.7	"30,66"	"-0,01"	3
03:37.0	"30,62"	"-0,01"	3
03:37.1	"30,58"	"-0,01"	3
03:37.2	"30,53"	"-0,01"	3
03:37.3	"30,49"	"-0,01"	3
03:37.3	"30,44"	"-0,06"	3
03:37.4	"30,40"	"-0,06"	3
