time	x	y	
02:25.8	"40,78"	"-11,49"	2
02:25.9	"40,82"	"-11,53"	2
02:26.0	"40,82"	"-11,62"	2
02:26.1	"40,73"	"-11,66"	2
02:26.1	"40,77"	"-11,57"	2
02:26.2	"40,86"	"-11,40"	2
02:26.3	"40,91"	"-11,40"	2
02:26.3	"40,91"	"-11,36"	2
02:26.4	"40,95"	"-11,36"	2
02:26.4	"40,86"	"-11,36"	2
02:26.5	"40,78"	"-11,27"	2
02:26.6	"40,69"	"-11,23"	2
02:26.6	"40,61"	"-11,14"	2
02:26.7	"40,57"	"-11,09"	2
02:26.7	"40,57"	"-11,05"	2
03:06.4	"44,35"	"-8,03"	3
03:06.5	"44,35"	"-8,08"	3
03:06.5	"44,34"	"-8,08"	3
03:06.6	"44,25"	"-8,51"	3
03:06.6	"44,34"	"-8,03"	3
03:06.8	"44,34"	"-7,99"	3
03:06.9	"44,34"	"-7,95"	3
03:07.0	"44,35"	"-7,95"	3
03:07.3	"44,36"	"-7,95"	3
03:07.4	"44,31"	"-7,99"	3
03:07.5	"44,31"	"-8,03"	3
03:07.6	"44,32"	"-7,99"	3
03:07.8	"44,42"	"-7,47"	3
03:07.9	"44,46"	"-7,34"	3
03:08.0	"44,46"	"-7,30"	3
03:08.1	"44,46"	"-7,26"	3
03:08.2	"44,46"	"-7,30"	3
03:08.2	"44,45"	"-7,30"	3
03:08.3	"44,50"	"-7,30"	3
03:08.3	"44,49"	"-7,30"	3
03:08.7	"44,48"	"-7,30"	3
03:08.8	"44,48"	"-7,34"	3
03:08.9	"44,47"	"-7,34"	3
03:09.1	"44,42"	"-7,51"	3
03:09.2	"44,42"	"-7,52"	3
03:09.2	"44,43"	"-7,52"	3
03:09.3	"44,33"	"-8,03"	3
03:09.5	"44,33"	"-7,99"	3
03:09.6	"44,33"	"-8,03"	3
03:09.7	"44,34"	"-7,99"	3
03:09.7	"44,33"	"-8,03"	3
03:09.8	"44,34"	"-8,03"	3
03:09.9	"44,33"	"-8,03"	3
03:10.0	"44,34"	"-7,99"	3
03:10.0	"44,33"	"-7,99"	3
03:10.0	"44,34"	"-7,99"	3
03:10.1	"44,33"	"-8,03"	3
03:10.1	"44,33"	"-7,99"	3
03:10.2	"44,34"	"-7,99"	3
03:10.3	"44,33"	"-7,99"	3
03:10.3	"44,34"	"-7,99"	3
03:10.5	"44,19"	"-8,64"	3
03:10.5	"44,20"	"-8,64"	3
03:10.6	"44,20"	"-8,60"	3
03:10.6	"44,20"	"-8,64"	3
