time	x	y	
02:39.9	"43,40"	"-11,20"	1
02:39.9	"43,26"	"-11,63"	1
02:40.0	"43,13"	"-12,02"	1
02:40.0	"43,17"	"-11,93"	1
02:40.1	"43,19"	"-11,70"	1
02:40.2	"43,28"	"-11,40"	1
02:40.2	"43,29"	"-11,40"	1
02:40.3	"43,38"	"-11,10"	1
02:40.3	"43,47"	"-10,75"	1
02:40.4	"43,57"	"-10,41"	1
02:40.5	"43,57"	"-10,36"	1
02:40.5	"43,57"	"-10,32"	1
02:40.6	"43,57"	"-10,36"	1
02:40.6	"42,47"	"-10,66"	1
02:40.7	"42,46"	"-10,66"	1
02:40.8	"42,37"	"-10,96"	1
02:41.0	"42,46"	"-10,66"	1
02:41.1	"42,50"	"-10,66"	1
02:41.3	"42,50"	"-10,62"	1
02:41.3	"42,51"	"-10,62"	1
02:41.4	"42,50"	"-10,66"	1
02:41.6	"42,01"	"-10,65"	1
02:41.8	"41,96"	"-10,78"	1
02:41.9	"42,01"	"-10,69"	1
02:41.9	"42,01"	"-10,65"	1
02:42.3	"42,01"	"-10,69"	1
02:42.5	"42,83"	"-10,71"	1
02:42.6	"42,69"	"-11,18"	1
02:42.7	"42,74"	"-11,05"	1
02:42.8	"42,83"	"-10,71"	1
02:42.9	"42,83"	"-10,75"	1
02:42.9	"42,74"	"-11,01"	1
02:43.1	"42,69"	"-11,18"	1
02:43.2	"42,64"	"-11,36"	1
02:43.2	"42,61"	"-11,83"	1
02:43.6	"42,12"	"-11,49"	1
02:43.6	"42,12"	"-11,45"	1
02:43.7	"42,17"	"-11,32"	1
02:43.7	"42,21"	"-11,19"	1
02:43.8	"42,22"	"-11,15"	1
02:43.9	"41,92"	"-10,66"	1
02:44.0	"41,92"	"-10,61"	1
02:44.1	"41,92"	"-10,66"	1
02:44.2	"41,92"	"-10,70"	1
02:44.3	"41,87"	"-10,83"	1
02:44.4	"41,92"	"-10,70"	1
02:44.5	"41,92"	"-10,66"	1
02:44.6	"42,01"	"-10,31"	1
02:44.6	"42,02"	"-10,31"	1
02:44.6	"42,06"	"-10,14"	1
02:44.7	"42,11"	"-9,97"	1
02:44.8	"42,06"	"-10,10"	1
02:44.8	"42,06"	"-10,18"	1
02:44.9	"42,02"	"-10,31"	1
02:44.9	"41,97"	"-10,53"	1
02:45.0	"41,92"	"-10,70"	1
02:45.1	"41,88"	"-10,83"	1
02:45.1	"41,92"	"-10,75"	1
02:45.2	"41,92"	"-10,70"	1
02:45.4	"41,87"	"-10,79"	1
02:45.5	"41,82"	"-10,96"	1
02:45.5	"41,78"	"-11,05"	1
02:45.7	"41,83"	"-10,96"	1
02:45.8	"41,83"	"-10,92"	1
02:45.9	"41,87"	"-10,79"	1
02:46.1	"41,88"	"-10,75"	1
02:46.1	"41,92"	"-10,66"	1
02:46.2	"41,92"	"-10,62"	1
02:46.3	"41,97"	"-10,49"	1
02:46.4	"41,97"	"-10,44"	1
02:46.4	"42,01"	"-10,31"	1
02:47.0	"42,01"	"-10,27"	1
02:47.1	"42,01"	"-10,31"	1
02:47.5	"42,01"	"-10,27"	1
02:47.6	"42,01"	"-10,31"	1
02:48.7	"42,00"	"-10,31"	1
03:01.1	"40,79"	"-10,32"	2
03:01.1	"40,57"	"-10,15"	2
03:01.2	"40,49"	"-10,06"	2
03:01.3	"40,58"	"-9,84"	2
03:01.3	"40,41"	"-9,49"	2
03:01.4	"39,55"	"-9,17"	2
03:01.4	"38,82"	"-8,81"	2
03:01.5	"38,82"	"-8,85"	2
03:01.5	"38,22"	"-8,58"	2
03:01.6	"37,70"	"-8,57"	2
03:01.6	"37,30"	"-8,69"	2
03:01.7	"37,08"	"-8,90"	2
03:01.7	"36,95"	"-9,08"	2
03:01.8	"36,82"	"-9,12"	2
03:01.9	"36,77"	"-9,42"	2
03:01.9	"36,71"	"-10,42"	2
03:02.0	"36,74"	"-10,68"	2
03:02.0	"36,70"	"-10,72"	2
03:02.1	"36,70"	"-10,85"	2
03:02.2	"36,74"	"-10,98"	2
03:02.2	"36,74"	"-11,02"	2
03:02.2	"36,78"	"-10,94"	2
03:02.3	"36,83"	"-10,90"	2
03:02.4	"36,87"	"-10,94"	2
03:02.5	"36,78"	"-11,07"	2
03:02.5	"36,29"	"-11,84"	2
03:02.6	"35,75"	"-12,83"	2
03:02.6	"35,57"	"-13,22"	2
03:02.7	"35,57"	"-13,21"	2
03:02.7	"35,39"	"-13,47"	2
03:02.8	"35,25"	"-13,69"	2
03:02.8	"35,16"	"-13,77"	2
03:02.9	"35,12"	"-13,81"	2
03:02.9	"35,08"	"-13,81"	2
03:03.0	"35,08"	"-13,86"	2
03:03.1	"35,03"	"-13,86"	2
03:03.1	"34,99"	"-13,94"	2
03:03.2	"34,99"	"-14,03"	2
03:03.3	"34,94"	"-13,99"	2
03:03.4	"34,94"	"-13,94"	2
03:03.6	"34,90"	"-14,03"	2
03:03.6	"34,90"	"-14,11"	2
03:03.7	"34,94"	"-14,12"	2
03:03.7	"34,99"	"-14,03"	2
03:03.9	"34,94"	"-14,03"	2
03:04.0	"34,85"	"-14,20"	2
03:04.0	"34,76"	"-14,42"	2
03:04.1	"34,71"	"-14,68"	2
03:04.2	"34,62"	"-14,89"	2
03:04.2	"34,67"	"-14,89"	2
03:04.2	"34,62"	"-15,02"	2
03:04.3	"34,57"	"-15,11"	2
03:04.3	"34,44"	"-15,19"	2
03:04.4	"34,00"	"-15,49"	2
03:04.5	"33,87"	"-15,53"	2
03:04.5	"33,87"	"-15,48"	2
03:04.6	"33,87"	"-15,44"	2
03:04.6	"33,87"	"-15,48"	2
03:04.8	"33,87"	"-15,57"	2
03:04.8	"33,87"	"-15,53"	2
03:04.8	"33,83"	"-15,61"	2
03:04.9	"33,78"	"-15,66"	2
03:04.9	"33,57"	"-15,56"	2
03:05.0	"33,48"	"-15,52"	2
03:05.1	"33,35"	"-15,43"	2
03:05.1	"33,31"	"-15,43"	2
03:05.3	"33,31"	"-15,38"	2
03:05.3	"33,31"	"-15,43"	2
03:05.4	"33,31"	"-15,38"	2
03:05.5	"33,35"	"-15,39"	2
03:05.6	"33,40"	"-15,34"	2
03:05.7	"33,44"	"-15,30"	2
03:05.7	"33,44"	"-15,26"	2
03:05.8	"33,49"	"-15,21"	2
03:05.8	"33,44"	"-15,26"	2
03:05.9	"33,44"	"-15,21"	2
03:06.0	"33,49"	"-15,21"	2
03:06.0	"33,53"	"-15,17"	2
03:06.2	"33,58"	"-15,17"	2
03:06.3	"33,53"	"-15,13"	2
03:06.3	"33,45"	"-15,04"	2
03:06.4	"33,40"	"-15,04"	2
03:06.5	"33,36"	"-15,00"	2
03:06.6	"33,32"	"-14,95"	2
03:06.7	"33,28"	"-14,91"	2
03:06.8	"33,19"	"-14,86"	2
03:06.8	"33,15"	"-14,82"	2
03:06.9	"33,06"	"-14,77"	2
03:07.0	"33,02"	"-14,73"	2
03:07.2	"32,98"	"-14,73"	2
03:07.3	"33,02"	"-14,73"	2
03:07.4	"33,02"	"-14,69"	2
03:07.6	"33,02"	"-14,64"	2
03:08.6	"33,03"	"-14,64"	2
04:44.8	"25,88"	"-15,79"	3
04:45.0	"25,88"	"-15,83"	3
04:45.1	"25,83"	"-15,83"	3
04:45.3	"25,83"	"-15,87"	3
04:45.4	"25,88"	"-15,92"	3
04:45.4	"26,05"	"-15,92"	3
04:45.5	"26,22"	"-15,84"	3
04:45.6	"26,44"	"-15,84"	3
04:45.6	"26,26"	"-16,14"	3
04:45.7	"26,04"	"-16,27"	3
04:45.7	"25,92"	"-16,00"	3
04:45.8	"25,75"	"-15,83"	3
04:45.9	"25,75"	"-15,78"	3
04:45.9	"25,80"	"-15,48"	3
04:46.0	"25,85"	"-15,22"	3
04:46.0	"25,85"	"-15,13"	3
04:46.1	"25,80"	"-15,13"	3
04:46.2	"25,85"	"-14,87"	3
04:46.2	"25,95"	"-14,53"	3
04:46.3	"26,08"	"-14,18"	3
04:46.3	"26,13"	"-13,97"	3
04:46.4	"26,13"	"-13,88"	3
04:46.5	"26,18"	"-13,84"	3
04:46.5	"26,18"	"-13,79"	3
04:46.6	"26,18"	"-13,80"	3
04:46.6	"26,18"	"-13,75"	3
04:46.7	"26,22"	"-13,71"	3
04:46.7	"26,22"	"-13,67"	3
04:46.9	"26,22"	"-13,71"	3
04:47.0	"26,27"	"-13,67"	3
04:47.1	"26,31"	"-13,58"	3
04:47.1	"26,31"	"-13,62"	3
04:47.1	"26,40"	"-13,58"	3
04:47.2	"26,44"	"-13,54"	3
04:47.3	"26,40"	"-13,54"	3
04:47.3	"26,36"	"-13,58"	3
04:47.4	"26,31"	"-13,62"	3
04:47.4	"26,27"	"-13,62"	3
04:47.6	"26,27"	"-13,58"	3
04:47.6	"26,27"	"-13,62"	3
04:47.7	"26,22"	"-13,62"	3
04:47.7	"26,18"	"-13,62"	3
04:47.8	"26,18"	"-13,66"	3
04:47.9	"26,18"	"-13,67"	3
04:48.0	"26,22"	"-13,71"	3
04:48.0	"26,18"	"-13,71"	3
04:48.3	"26,22"	"-13,71"	3
04:48.8	"26,22"	"-13,75"	3
04:48.9	"26,22"	"-13,71"	3
04:48.9	"26,18"	"-13,75"	3
04:49.1	"26,22"	"-13,75"	3
04:49.1	"26,22"	"-13,71"	3
04:49.2	"26,22"	"-13,75"	3
04:49.4	"26,18"	"-13,75"	3
04:49.7	"26,18"	"-13,80"	3
04:49.7	"26,18"	"-13,79"	3
04:50.2	"26,17"	"-13,79"	3
