time	x	y	
01:00.0	"19,73"	"-11,43"	1
01:00.0	"20,29"	"-11,43"	1
01:00.1	"20,57"	"-11,35"	1
01:00.1	"20,75"	"-11,35"	1
01:00.2	"20,94"	"-11,17"	1
01:00.2	"20,94"	"-11,08"	1
01:00.3	"20,94"	"-11,09"	1
01:00.4	"21,13"	"-11,09"	1
01:00.4	"21,22"	"-10,91"	1
01:00.4	"19,12"	"-9,31"	1
01:00.5	"20,16"	"-7,48"	1
01:00.5	"20,43"	"-7,85"	1
01:00.6	"20,05"	"-8,59"	1
01:00.6	"19,58"	"-9,50"	1
01:00.6	"19,49"	"-9,87"	1
01:00.8	"19,58"	"-9,78"	1
01:00.8	"19,49"	"-9,87"	1
01:00.9	"19,58"	"-9,78"	1
01:01.0	"19,58"	"-9,79"	1
01:01.3	"19,58"	"-9,80"	1
01:01.4	"19,40"	"-10,07"	1
01:01.4	"19,39"	"-10,35"	1
01:01.5	"19,40"	"-10,36"	1
01:01.5	"19,39"	"-10,45"	1
01:01.6	"19,48"	"-10,45"	1
01:01.6	"19,39"	"-10,17"	1
01:01.6	"19,38"	"-10,72"	1
01:01.7	"18,97"	"-13,99"	1
01:01.7	"18,87"	"-14,82"	1
01:01.8	"18,86"	"-15,01"	1
01:01.8	"18,86"	"-15,19"	1
01:01.8	"18,67"	"-15,83"	1
01:01.9	"17,81"	"-18,31"	1
01:01.9	"17,72"	"-18,40"	1
01:02.0	"17,81"	"-18,31"	1
01:02.1	"17,91"	"-18,31"	1
01:02.1	"17,90"	"-18,31"	1
01:02.7	"17,89"	"-18,31"	1
01:02.7	"17,43"	"-18,49"	1
01:02.8	"17,15"	"-18,76"	1
01:02.8	"17,24"	"-18,67"	1
01:03.0	"17,25"	"-18,68"	1
01:03.0	"17,33"	"-18,77"	1
01:03.2	"17,24"	"-18,67"	1
01:03.2	"16,87"	"-18,30"	1
01:03.2	"16,60"	"-18,21"	1
01:03.3	"16,69"	"-18,12"	1
01:03.3	"16,52"	"-17,75"	1
01:03.4	"16,35"	"-16,45"	1
01:03.4	"16,09"	"-15,25"	1
01:03.5	"16,01"	"-14,79"	1
01:03.5	"15,92"	"-14,51"	1
01:03.6	"15,84"	"-14,42"	1
01:03.6	"16,02"	"-14,79"	1
01:03.6	"16,10"	"-14,89"	1
01:03.7	"16,37"	"-15,17"	1
01:03.7	"16,55"	"-15,36"	1
01:03.8	"17,19"	"-15,55"	1
01:03.8	"17,38"	"-15,74"	1
01:03.8	"17,47"	"-15,74"	1
01:03.9	"17,56"	"-15,83"	1
01:03.9	"17,56"	"-15,92"	1
01:04.0	"17,56"	"-16,01"	1
01:04.0	"17,65"	"-15,92"	1
01:04.1	"17,56"	"-16,00"	1
01:04.2	"17,56"	"-15,99"	1
01:04.4	"17,56"	"-15,98"	1
01:04.4	"17,65"	"-15,89"	1
01:04.4	"17,56"	"-15,98"	1
01:04.5	"17,65"	"-15,89"	1
01:04.6	"17,74"	"-15,98"	1
