time	x	y	
01:46.2	"8,02"	"-12,04"	1
01:46.2	"10,50"	"-10,57"	1
01:46.2	"12,24"	"-9,56"	1
01:46.3	"12,79"	"-9,19"	1
01:46.3	"13,24"	"-8,73"	1
01:46.4	"13,52"	"-8,46"	1
01:46.4	"13,80"	"-8,19"	1
01:46.4	"13,89"	"-8,10"	1
01:46.5	"13,98"	"-8,10"	1
01:46.5	"14,07"	"-8,09"	1
01:46.6	"14,71"	"-7,91"	1
01:46.6	"14,99"	"-7,91"	1
01:46.6	"15,17"	"-7,91"	1
01:46.7	"15,45"	"-7,82"	1
01:46.7	"15,36"	"-7,92"	1
01:46.8	"15,27"	"-8,01"	1
01:46.8	"15,36"	"-7,92"	1
01:46.8	"15,45"	"-7,83"	1
01:46.9	"15,46"	"-7,83"	1
01:46.9	"15,46"	"-7,82"	1
01:47.0	"15,37"	"-7,74"	1
01:47.0	"15,28"	"-7,83"	1
01:47.0	"15,28"	"-7,82"	1
01:47.1	"15,37"	"-7,82"	1
01:47.1	"15,37"	"-7,91"	1
01:47.2	"15,28"	"-8,19"	1
01:47.2	"15,19"	"-8,46"	1
01:47.2	"15,28"	"-8,46"	1
01:47.3	"15,46"	"-8,55"	1
01:47.3	"15,64"	"-8,64"	1
01:47.4	"15,64"	"-8,73"	1
01:47.4	"15,64"	"-8,72"	1
01:47.4	"15,54"	"-8,63"	1
01:47.5	"15,55"	"-8,63"	1
01:47.6	"15,55"	"-8,54"	1
01:47.7	"14,72"	"-8,36"	1
01:47.7	"13,81"	"-8,18"	1
01:47.8	"13,44"	"-8,00"	1
01:47.8	"13,35"	"-7,99"	1
01:47.8	"13,35"	"-7,91"	1
01:47.9	"13,35"	"-7,90"	1
01:47.9	"13,34"	"-7,72"	1
01:48.0	"13,25"	"-7,45"	1
01:48.0	"12,71"	"-6,16"	1
01:48.0	"12,52"	"-5,79"	1
01:48.1	"12,52"	"-5,61"	1
01:48.1	"12,42"	"-5,52"	1
01:48.2	"12,24"	"-5,33"	1
01:48.2	"11,88"	"-4,78"	1
01:48.2	"11,78"	"-4,51"	1
01:48.3	"11,69"	"-4,42"	1
01:48.3	"11,69"	"-4,51"	1
01:48.4	"11,60"	"-4,69"	1
01:48.4	"11,51"	"-4,96"	1
