time	x	y	
01:04.7	"45,33"	"2,78"	1
01:04.7	"44,60"	"1,22"	1
01:04.9	"43,28"	"-0,49"	1
01:04.9	"43,28"	"-0,53"	1
01:05.0	"41,77"	"-1,58"	1
01:05.1	"39,95"	"-2,04"	1
01:05.3	"37,42"	"-2,16"	1
01:05.4	"35,36"	"-1,87"	1
01:05.4	"35,36"	"-1,83"	1
01:05.5	"33,13"	"-1,50"	1
01:05.6	"31,61"	"-1,22"	1
01:05.8	"30,25"	"-0,70"	1
01:05.9	"29,11"	"-0,02"	1
01:06.0	"28,25"	"0,78"	1
01:06.1	"27,90"	"1,70"	1
01:06.3	"27,94"	"1,91"	1
01:06.4	"28,23"	"2,02"	1
01:06.4	"28,23"	"2,03"	1
01:06.5	"29,14"	"2,01"	1
01:06.6	"29,43"	"1,96"	1
01:06.8	"29,55"	"1,88"	1
01:06.8	"29,56"	"1,88"	1
01:06.9	"29,64"	"1,79"	1
01:07.0	"29,96"	"1,66"	1
01:07.1	"30,46"	"1,53"	1
01:07.3	"30,91"	"1,44"	1
01:07.4	"31,45"	"1,43"	1
01:07.5	"31,74"	"1,50"	1
01:07.6	"32,16"	"1,66"	1
01:07.8	"32,58"	"2,03"	1
01:07.8	"32,58"	"2,02"	1
01:07.9	"33,00"	"2,39"	1
01:08.0	"33,63"	"2,96"	1
01:08.1	"33,96"	"3,32"	1
01:08.2	"33,96"	"3,28"	1
01:08.3	"34,38"	"3,65"	1
01:08.4	"34,89"	"4,13"	1
01:08.5	"35,73"	"4,86"	1
01:08.6	"35,98"	"5,19"	1
01:08.8	"36,11"	"5,27"	1
01:08.9	"36,19"	"5,35"	1
01:09.0	"36,32"	"5,60"	1
01:09.1	"36,45"	"5,93"	1
01:09.2	"36,45"	"5,92"	1
01:09.3	"36,67"	"6,58"	1
01:09.4	"36,76"	"6,83"	1
01:09.5	"36,85"	"7,24"	1
01:09.6	"36,85"	"7,20"	1
01:09.6	"36,98"	"7,57"	1
01:09.8	"36,99"	"8,27"	1
01:09.9	"36,96"	"9,02"	1
01:10.0	"36,93"	"9,23"	1
01:10.1	"36,93"	"9,27"	1
01:10.1	"36,89"	"9,43"	1
01:10.3	"36,85"	"9,60"	1
01:10.4	"36,77"	"9,77"	1
01:10.5	"36,74"	"10,35"	1
01:10.6	"36,77"	"12,17"	1
01:10.8	"36,78"	"12,79"	1
