time	x	y	
01:00.0	19.17	-19.19	1
01:00.1	19.3	-19.2	1
01:00.2	19.37	-19.37	1
01:00.3	19.38	-19.37	1
01:00.4	19.5	-19.37	1
01:00.5	19.62	-19.29	1
01:00.6	19.67	-19.17	1
01:00.7	19.71	-19.08	1
01:00.9	19.8	-18.96	1
01:01.0	19.88	-18.8	1
01:01.1	19.89	-18.8	1
01:01.1	19.97	-18.63	1
01:01.2	20.05	-18.68	1
01:01.4	20.14	-18.72	1
01:01.5	20.22	-18.56	1
01:01.6	20.23	-18.35	1
01:01.7	20.27	-18.18	1
01:01.9	20.32	-18.02	1
01:02.0	20.36	-17.9	1
01:02.1	20.36	-17.89	1
01:02.1	20.41	-17.73	1
01:02.3	20.5	-17.57	1
01:02.4	20.54	-17.44	1
01:02.5	20.59	-17.28	1
01:02.6	20.63	-17.16	1
01:02.8	20.67	-17.03	1
01:02.9	20.72	-16.91	1
01:03.0	20.72	-16.79	1
01:03.1	20.77	-16.66	1
01:03.3	20.81	-16.58	1
01:03.4	20.85	-16.46	1
01:03.5	20.86	-16.37	1
01:03.6	20.9	-16.25	1
01:03.8	20.94	-16.17	1
01:03.9	20.94	-16.34	1
01:04.0	21.31	-18.25	1
01:04.1	21.5	-18.88	1
01:04.3	21.66	-19.22	1
01:04.4	21.77	-19.47	1
01:04.5	21.85	-19.8	1
01:04.6	21.84	-20.01	1
01:04.8	21.75	-20.22	1
01:04.8	21.75	-20.21	1
01:04.9	21.76	-20.13	1
01:05.0	21.8	-20.01	1
01:05.1	21.85	-19.8	1
01:05.3	21.89	-19.68	1
01:05.4	21.84	-20.01	1
01:05.5	21.68	-21.58	1
01:05.6	21.67	-21.83	1
01:05.8	21.72	-21.71	1
01:05.8	21.71	-21.71	1
01:05.9	21.72	-21.54	1
01:06.0	21.85	-21.42	1
01:06.1	21.88	-21.79	1
01:06.3	21.88	-21.9	1
01:06.3	21.88	-21.92	1
01:06.3	21.88	-21.9	1
01:06.4	21.92	-21.77	1
01:06.5	21.97	-21.44	1
01:06.6	22.02	-21.11	1
01:06.8	22.06	-21.11	1
01:08.3	21.96	-20.68	2
01:08.4	22.02	-20.26	2
01:08.5	22.02	-20.27	2
01:08.5	22.07	-19.89	2
01:08.6	22.11	-19.6	2
01:08.8	22.12	-19.27	2
01:08.9	22.17	-18.98	2
01:09.0	22.22	-18.74	2
01:09.1	22.27	-18.53	2
01:09.3	22.27	-18.28	2
01:09.4	22.28	-18.12	2
01:09.5	22.28	-18.11	2
01:09.5	22.32	-17.91	2
01:09.6	22.33	-17.74	2
01:09.8	22.33	-17.58	2
01:09.8	22.33	-17.57	2
01:09.9	22.38	-17.37	2
01:10.1	22.57	-18.16	2
01:10.3	22.84	-19	2
01:10.4	23.1	-19.92	2
