time	x	y	
02:23.5	"11,44"	"12,91"	2
02:23.6	"11,53"	"13,00"	2
02:23.7	"11,53"	"12,99"	2
02:24.0	"12,13"	"11,73"	2
02:24.1	"12,17"	"11,73"	2
02:24.3	"12,21"	"11,77"	2
02:24.4	"12,25"	"11,77"	2
02:24.5	"12,34"	"11,76"	2
02:24.8	"12,34"	"11,72"	2
02:24.9	"12,46"	"11,80"	2
02:24.9	"12,46"	"11,85"	2
02:25.0	"12,95"	"11,59"	2
02:25.1	"13,28"	"11,37"	2
02:25.3	"13,22"	"10,42"	2
02:25.4	"12,88"	"9,85"	2
02:25.5	"12,75"	"9,40"	2
02:25.6	"12,66"	"9,15"	2
02:25.7	"12,66"	"9,11"	2
02:25.8	"12,62"	"9,07"	2
02:25.9	"12,58"	"9,07"	2
03:58.3	"9,79"	"12,35"	3
03:58.3	"10,24"	"8,21"	3
03:58.4	"9,52"	"5,08"	3
03:58.6	"7,22"	"1,79"	3
03:58.7	"4,85"	"-1,14"	3
03:58.9	"4,72"	"-1,27"	3
03:59.1	"5,70"	"-2,07"	3
03:59.2	"6,96"	"-1,18"	3
03:59.3	"6,61"	"0,02"	3
03:59.4	"5,69"	"-0,25"	3
03:59.5	"5,69"	"-0,29"	3
03:59.7	"5,72"	"-1,04"	3
03:59.8	"6,49"	"0,60"	3
03:59.9	"5,96"	"0,78"	3
04:00.1	"5,84"	"0,74"	3
04:00.2	"5,87"	"0,62"	3
04:00.4	"5,99"	"0,24"	3
04:00.5	"6,03"	"0,24"	3
04:00.6	"6,90"	"-1,84"	3
04:00.7	"7,27"	"-1,89"	3
04:00.7	"7,23"	"-1,93"	3
04:00.8	"8,69"	"-1,46"	3
04:01.1	"8,78"	"-1,22"	3
04:01.2	"8,61"	"-1,01"	3
04:01.3	"6,26"	"-0,59"	3
04:01.4	"5,23"	"-0,57"	3
04:01.6	"4,94"	"-0,53"	3
04:01.8	"4,64"	"-0,93"	3
04:01.8	"4,60"	"-0,93"	3
04:01.9	"4,65"	"-3,04"	3
04:02.1	"4,89"	"-3,17"	3
04:02.2	"5,02"	"-3,22"	3
04:02.3	"5,22"	"-3,18"	3
04:02.6	"6,48"	"-2,38"	3
04:02.7	"6,47"	"-0,43"	3
04:02.7	"6,48"	"-0,43"	3
04:02.8	"6,02"	"-0,71"	3
04:02.9	"7,20"	"-1,31"	3
04:03.0	"7,25"	"-1,27"	3
04:03.1	"7,34"	"-0,41"	3
04:03.3	"6,72"	"-0,39"	3
04:03.4	"6,96"	"-0,98"	3
04:03.6	"7,25"	"-0,82"	3
04:03.7	"8,13"	"1,90"	3
04:03.9	"8,40"	"2,76"	3
04:04.1	"8,54"	"3,62"	3
04:04.2	"8,63"	"4,28"	3
04:04.3	"8,59"	"4,33"	3
04:04.7	"8,55"	"4,33"	3
04:04.8	"8,51"	"4,33"	3
04:04.9	"8,46"	"4,29"	3
04:05.1	"8,42"	"4,29"	3
04:05.1	"7,79"	"3,83"	3
04:06.2	"7,83"	"3,83"	3
04:06.3	"7,88"	"4,04"	3
04:06.4	"8,01"	"4,37"	3
04:06.5	"8,01"	"4,36"	3
04:06.6	"8,22"	"4,73"	3
04:06.8	"8,48"	"4,98"	3
04:06.9	"8,61"	"5,26"	3
04:07.1	"9,07"	"5,87"	3
04:07.2	"9,28"	"5,95"	3
04:07.3	"9,54"	"6,24"	3
04:07.6	"9,83"	"6,44"	3
04:07.7	"9,92"	"6,56"	3
04:07.8	"12,38"	"5,85"	3
04:07.9	"12,42"	"5,85"	3
04:08.0	"12,47"	"5,81"	3
04:08.0	"12,46"	"5,81"	3
04:08.1	"12,59"	"5,73"	3
04:08.3	"12,63"	"5,60"	3
04:08.4	"12,45"	"5,15"	3
04:08.6	"12,20"	"4,91"	3
04:08.7	"12,15"	"4,78"	3
04:08.8	"11,78"	"4,75"	3
04:09.1	"11,28"	"4,63"	3
04:09.2	"11,04"	"4,85"	3
04:09.3	"11,23"	"6,00"	3
04:09.4	"11,43"	"6,00"	3
04:09.7	"11,89"	"6,40"	3
04:09.8	"12,11"	"6,69"	3
04:09.9	"12,12"	"7,19"	3
04:10.0	"12,12"	"7,18"	3
04:10.1	"12,12"	"7,27"	3
04:10.2	"12,08"	"7,27"	3
04:10.7	"12,12"	"7,31"	3
04:10.8	"12,16"	"7,43"	3
04:11.3	"12,25"	"7,43"	3
04:11.4	"12,20"	"7,43"	3
04:11.5	"12,21"	"7,43"	3
04:11.6	"12,25"	"7,43"	3
04:11.7	"12,24"	"7,43"	3
04:11.8	"12,24"	"7,39"	3
04:11.9	"12,20"	"7,39"	3
04:12.1	"12,20"	"7,43"	3
04:12.2	"12,16"	"7,43"	3
04:12.6	"12,12"	"7,47"	3
04:12.7	"11,71"	"7,81"	3
04:12.8	"11,09"	"7,87"	3
04:12.9	"11,05"	"7,83"	3
04:12.9	"11,09"	"7,87"	3
04:12.9	"8,18"	"4,59"	3
04:13.1	"6,78"	"3,17"	3
04:13.3	"6,53"	"2,97"	3
04:13.5	"6,40"	"2,68"	3
04:13.6	"6,38"	"1,32"	3
04:13.7	"6,42"	"1,19"	3
04:13.8	"6,42"	"1,15"	3
04:14.0	"6,41"	"1,15"	3
04:14.1	"6,41"	"1,11"	3
04:14.2	"6,37"	"1,07"	3
04:14.5	"6,37"	"1,11"	3
04:14.7	"6,49"	"1,02"	3
04:14.8	"6,49"	"1,03"	3
04:14.8	"6,83"	"1,10"	3
04:14.9	"6,82"	"1,10"	3
04:15.0	"6,74"	"1,14"	3
04:15.1	"6,58"	"1,15"	3
04:15.2	"6,70"	"1,27"	3
04:15.5	"7,08"	"1,34"	3
04:15.5	"7,08"	"1,35"	3
04:15.6	"7,04"	"1,35"	3
04:15.7	"7,04"	"1,43"	3
04:15.8	"7,08"	"1,43"	3
04:16.0	"7,29"	"1,47"	3
04:16.1	"7,29"	"1,46"	3
04:16.2	"7,78"	"1,08"	3
04:16.3	"7,89"	"0,50"	3
04:16.5	"7,20"	"-0,97"	3
04:16.6	"6,36"	"-1,83"	3
04:16.7	"6,48"	"-1,83"	3
04:17.0	"6,36"	"-1,83"	3
04:17.1	"6,44"	"-1,83"	3
04:17.2	"6,23"	"-1,74"	3
04:17.3	"5,61"	"-1,73"	3
04:17.4	"5,57"	"-1,73"	3
04:17.5	"5,44"	"-2,67"	3
04:17.6	"5,23"	"-2,62"	3
04:17.7	"5,11"	"-2,58"	3
04:17.8	"5,24"	"-2,54"	3
04:18.0	"5,28"	"-2,46"	3
04:18.1	"5,28"	"-2,50"	3
04:18.3	"5,32"	"-2,50"	3
04:18.7	"5,41"	"-2,50"	3
04:18.8	"5,40"	"-2,50"	3
04:18.8	"5,41"	"-2,50"	3
04:19.0	"5,45"	"-2,50"	3
04:19.4	"5,49"	"-2,51"	3
