time	x	y	
01:06.2	"21,56"	"-11,61"	1
01:06.3	"21,51"	"-11,69"	1
01:06.4	"21,47"	"-11,82"	1
01:06.5	"21,42"	"-12,19"	1
01:06.6	"21,41"	"-12,77"	1
01:06.8	"21,44"	"-13,18"	1
01:06.9	"21,43"	"-13,68"	1
01:07.0	"21,22"	"-14,21"	1
01:07.1	"20,70"	"-15,36"	1
01:07.3	"20,31"	"-16,47"	1
01:07.4	"20,09"	"-17,04"	1
01:07.5	"20,13"	"-17,17"	1
01:07.6	"20,29"	"-17,21"	1
01:07.8	"20,29"	"-17,17"	1
01:07.9	"20,33"	"-17,13"	1
01:08.0	"20,34"	"-17,13"	1
01:08.0	"20,50"	"-17,18"	1
01:08.1	"20,50"	"-17,17"	1
01:08.1	"21,09"	"-16,81"	1
01:08.2	"21,04"	"-16,85"	1
01:08.3	"21,31"	"-15,78"	1
01:08.4	"20,62"	"-15,11"	1
01:08.5	"20,83"	"-15,11"	1
01:08.6	"21,28"	"-15,41"	1
01:08.8	"21,69"	"-15,58"	1
01:08.9	"21,94"	"-15,46"	1
01:09.0	"21,98"	"-15,26"	1
01:09.1	"22,07"	"-15,18"	1
01:09.2	"22,06"	"-15,18"	1
01:09.3	"22,11"	"-15,09"	1
01:09.4	"22,23"	"-15,01"	1
01:09.5	"22,36"	"-14,93"	1
01:09.6	"22,48"	"-14,94"	1
01:09.8	"22,49"	"-14,81"	1
01:09.9	"22,45"	"-14,61"	1
01:10.0	"22,41"	"-14,56"	1
01:10.1	"22,38"	"-14,19"	1
01:10.3	"22,42"	"-14,07"	1
01:10.4	"22,54"	"-14,15"	1
01:10.5	"22,67"	"-14,20"	1
01:10.6	"22,75"	"-14,07"	1
01:10.8	"22,84"	"-13,91"	1
01:10.9	"22,84"	"-13,70"	1
01:11.0	"22,89"	"-13,50"	1
01:11.1	"22,89"	"-13,41"	1
01:11.3	"22,89"	"-13,33"	1
01:11.4	"22,89"	"-13,25"	1
01:11.5	"22,93"	"-13,08"	1
01:11.6	"23,02"	"-12,96"	1
01:11.8	"23,10"	"-12,84"	1
01:11.9	"23,19"	"-12,71"	1
01:12.0	"23,31"	"-12,63"	1
01:12.1	"23,36"	"-12,59"	1
01:12.3	"23,32"	"-12,55"	1
01:12.5	"23,32"	"-12,51"	1
01:12.6	"23,36"	"-12,47"	1
01:12.8	"23,40"	"-12,43"	1
01:13.5	"23,36"	"-12,39"	1
01:13.6	"23,40"	"-12,39"	1
01:13.9	"23,48"	"-12,31"	1
01:14.1	"23,48"	"-12,26"	1
01:49.1	"24,21"	"-12,13"	2
01:49.3	"24,17"	"-12,13"	2
01:49.6	"24,21"	"-12,09"	2
01:49.7	"24,30"	"-11,97"	2
01:49.8	"24,59"	"-11,77"	2
01:50.0	"24,55"	"-11,72"	2
01:50.1	"24,60"	"-11,64"	2
01:50.2	"24,56"	"-11,56"	2
01:50.3	"24,80"	"-11,56"	2
01:50.5	"25,18"	"-11,57"	2
01:50.6	"25,34"	"-11,53"	2
01:50.7	"25,72"	"-11,50"	2
01:50.8	"25,92"	"-11,42"	2
01:51.0	"26,05"	"-11,38"	2
01:51.1	"26,05"	"-11,34"	2
01:51.2	"26,05"	"-11,30"	2
01:51.3	"26,05"	"-11,25"	2
01:51.4	"26,05"	"-11,26"	2
01:51.5	"26,05"	"-11,25"	2
01:51.6	"26,14"	"-11,21"	2
01:51.7	"26,18"	"-11,17"	2
01:51.8	"26,22"	"-11,13"	2
01:52.0	"26,18"	"-11,13"	2
01:52.2	"26,22"	"-11,21"	2
01:52.3	"26,38"	"-11,22"	2
01:52.5	"26,63"	"-11,18"	2
01:52.6	"26,72"	"-11,14"	2
01:52.7	"26,68"	"-11,10"	2
01:52.8	"26,68"	"-11,05"	2
01:53.0	"26,72"	"-11,01"	2
01:53.1	"26,72"	"-10,97"	2
01:53.2	"26,76"	"-10,97"	2
01:53.3	"26,76"	"-10,93"	2
01:53.5	"26,80"	"-10,89"	2
01:53.6	"26,85"	"-10,89"	2
01:53.8	"26,85"	"-10,90"	2
01:54.2	"26,85"	"-10,89"	2
01:54.5	"26,84"	"-10,89"	2
01:54.7	"26,80"	"-10,89"	2
01:55.1	"26,81"	"-10,89"	2
01:55.6	"26,72"	"-10,84"	2
01:55.6	"26,72"	"-10,85"	2
01:55.7	"26,97"	"-10,77"	2
01:55.8	"27,26"	"-10,77"	2
01:56.0	"27,46"	"-11,19"	2
01:56.1	"26,98"	"-12,75"	2
01:56.2	"27,29"	"-13,63"	2
01:56.3	"27,75"	"-13,72"	2
01:56.5	"27,55"	"-13,38"	2
01:56.6	"26,64"	"-13,04"	2
01:56.7	"24,86"	"-13,04"	2
01:56.8	"23,69"	"-14,01"	2
01:57.0	"23,58"	"-15,34"	2
01:57.1	"24,22"	"-16,63"	2
01:57.2	"25,19"	"-17,56"	2
01:57.3	"26,18"	"-17,95"	2
01:57.5	"27,63"	"-17,60"	2
01:57.6	"28,35"	"-17,00"	2
01:57.7	"28,95"	"-15,97"	2
01:57.8	"28,80"	"-14,77"	2
01:58.0	"27,75"	"-13,39"	2
01:58.1	"25,23"	"-11,23"	2
01:58.2	"24,17"	"-10,43"	2
01:58.3	"23,18"	"-9,95"	2
01:58.4	"23,19"	"-9,95"	2
01:58.5	"22,07"	"-9,81"	2
01:58.6	"21,16"	"-9,87"	2
01:58.7	"20,70"	"-10,40"	2
01:58.8	"20,73"	"-10,82"	2
01:58.9	"20,73"	"-10,81"	2
01:59.0	"20,81"	"-10,90"	2
01:59.1	"20,90"	"-10,69"	2
01:59.2	"20,90"	"-10,45"	2
01:59.4	"20,74"	"-10,20"	2
01:59.5	"20,50"	"-9,98"	2
01:59.6	"20,42"	"-9,90"	2
01:59.7	"20,37"	"-9,86"	2
01:59.9	"20,25"	"-9,77"	2
02:00.0	"20,17"	"-9,81"	2
02:00.1	"20,12"	"-10,02"	2
02:00.2	"20,00"	"-10,18"	2
02:00.4	"19,83"	"-10,09"	2
02:00.5	"19,51"	"-9,76"	2
02:00.6	"19,26"	"-9,54"	2
02:00.7	"19,26"	"-9,55"	2
02:00.7	"18,98"	"-9,37"	2
02:00.9	"18,57"	"-9,04"	2
02:01.0	"18,49"	"-8,95"	2
02:01.4	"18,41"	"-8,91"	2
02:01.5	"18,29"	"-8,86"	2
02:01.6	"18,16"	"-8,78"	2
02:01.7	"18,21"	"-8,78"	2
02:02.0	"18,29"	"-8,90"	2
02:02.0	"18,28"	"-8,90"	2
02:02.1	"18,16"	"-8,86"	2
02:02.2	"17,91"	"-8,94"	2
02:02.4	"18,04"	"-8,94"	2
02:02.5	"18,08"	"-8,90"	2
02:02.6	"18,08"	"-8,86"	2
02:02.7	"18,12"	"-8,86"	2
02:03.0	"18,12"	"-8,82"	2
02:03.0	"18,12"	"-8,86"	2
02:03.1	"18,16"	"-8,82"	2
02:03.6	"18,20"	"-8,82"	2
02:03.9	"18,16"	"-8,82"	2
02:04.0	"18,16"	"-8,81"	2
02:04.0	"18,20"	"-8,82"	2
02:04.1	"18,16"	"-8,81"	2
02:04.4	"18,12"	"-8,85"	2
02:04.5	"18,12"	"-8,90"	2
02:04.6	"18,16"	"-8,90"	2
02:04.7	"18,20"	"-8,94"	2
02:05.1	"18,25"	"-8,90"	2
02:05.4	"18,29"	"-8,90"	2
02:05.7	"18,25"	"-8,94"	2
02:05.9	"18,25"	"-8,98"	2
02:06.1	"17,49"	"-9,86"	2
04:04.1	"18,60"	"-18,92"	3
04:04.2	"18,73"	"-18,72"	3
04:04.4	"18,24"	"-18,17"	3
04:04.6	"17,62"	"-18,04"	3
04:04.7	"16,72"	"-17,69"	3
04:04.8	"16,52"	"-17,19"	3
04:04.9	"16,44"	"-17,19"	3
04:05.2	"16,40"	"-17,19"	3
04:05.3	"16,36"	"-17,18"	3
04:05.4	"16,32"	"-17,14"	3
04:05.6	"16,32"	"-17,10"	3
04:06.0	"16,31"	"-17,10"	3
04:06.1	"16,28"	"-16,98"	3
04:06.2	"14,70"	"-15,04"	3
04:06.3	"14,38"	"-14,46"	3
04:06.6	"14,06"	"-13,79"	3
04:06.7	"13,65"	"-13,58"	3
04:06.8	"13,19"	"-13,69"	3
04:06.9	"12,23"	"-14,26"	3
04:07.1	"11,85"	"-14,54"	3
04:07.5	"11,77"	"-14,49"	3
04:07.6	"11,77"	"-14,45"	3
04:07.7	"11,61"	"-14,12"	3
04:07.8	"12,26"	"-12,77"	3
04:08.3	"12,26"	"-12,81"	3
04:08.7	"12,26"	"-12,77"	3
04:08.8	"12,22"	"-12,69"	3
04:09.0	"12,22"	"-12,64"	3
04:09.0	"12,22"	"-12,65"	3
04:09.1	"12,55"	"-12,65"	3
04:09.2	"12,42"	"-12,81"	3
04:09.6	"12,42"	"-12,85"	3
04:09.7	"12,46"	"-12,86"	3
04:09.8	"12,46"	"-12,85"	3
04:09.8	"12,50"	"-12,90"	3
04:10.0	"12,50"	"-12,89"	3
04:10.3	"12,50"	"-12,85"	3
04:10.5	"12,50"	"-12,73"	3
04:10.6	"12,67"	"-12,57"	3
04:10.7	"12,71"	"-12,61"	3
04:11.0	"12,79"	"-12,57"	3
04:11.1	"12,96"	"-12,57"	3
04:11.2	"12,96"	"-12,73"	3
04:11.3	"12,95"	"-12,74"	3
04:16.4	"16,85"	"-20,14"	4
04:16.5	"17,31"	"-19,86"	4
04:16.7	"17,57"	"-19,50"	4
04:16.8	"17,65"	"-19,54"	4
04:17.0	"17,73"	"-19,29"	4
04:17.1	"17,78"	"-19,17"	4
04:17.2	"17,78"	"-19,21"	4
04:17.2	"17,85"	"-17,47"	4
04:17.3	"17,87"	"-16,65"	4
04:17.5	"17,75"	"-16,44"	4
04:17.6	"17,30"	"-16,18"	4
04:17.7	"17,30"	"-16,14"	4
04:17.7	"14,95"	"-15,60"	4
04:17.8	"14,60"	"-16,38"	4
04:18.1	"14,97"	"-16,55"	4
04:18.2	"14,97"	"-16,59"	4
04:18.2	"16,83"	"-16,83"	4
04:18.3	"16,83"	"-16,79"	4
04:18.3	"17,12"	"-16,88"	4
04:18.5	"17,25"	"-16,55"	4
04:18.6	"17,18"	"-15,60"	4
04:18.8	"16,71"	"-14,56"	4
04:18.9	"16,71"	"-14,60"	4
04:19.0	"15,27"	"-13,87"	4
04:19.0	"15,27"	"-13,91"	4
04:19.0	"15,27"	"-13,87"	4
04:19.1	"15,27"	"-13,91"	4
04:19.1	"14,08"	"-13,68"	4
04:19.2	"13,04"	"-13,95"	4
04:19.3	"11,93"	"-15,75"	4
04:19.6	"12,49"	"-16,46"	4
04:19.7	"13,22"	"-17,22"	4
04:19.8	"14,38"	"-17,53"	4
04:20.0	"15,50"	"-17,22"	4
04:20.0	"15,54"	"-17,22"	4
04:20.1	"15,54"	"-17,18"	4
04:20.1	"16,42"	"-16,54"	4
04:20.2	"17,06"	"-15,43"	4
04:20.3	"17,01"	"-14,03"	4
04:20.5	"15,90"	"-13,43"	4
04:20.6	"14,73"	"-13,94"	4
04:20.7	"14,51"	"-14,56"	4
04:20.8	"14,80"	"-14,81"	4
04:21.0	"15,29"	"-14,90"	4
04:21.1	"16,67"	"-14,43"	4
04:21.2	"16,88"	"-14,15"	4
04:21.3	"16,31"	"-13,81"	4
04:21.5	"16,02"	"-13,84"	4
04:21.6	"15,77"	"-13,88"	4
04:21.7	"13,64"	"-14,79"	4
04:25.1	"19,37"	"-11,26"	5
04:25.1	"19,21"	"-11,17"	5
04:25.1	"19,21"	"-11,13"	5
04:25.2	"19,12"	"-11,17"	5
04:25.5	"19,12"	"-11,21"	5
04:25.7	"19,12"	"-11,13"	5
