time	x	y	
01:47.8	"15,92"	"3,17"	2
01:48.0	"16,04"	"3,04"	2
01:48.1	"16,16"	"2,91"	2
01:48.2	"16,28"	"2,82"	2
01:48.3	"16,40"	"2,78"	2
01:48.5	"16,52"	"2,77"	2
01:48.6	"16,73"	"2,76"	2
01:48.7	"17,07"	"2,95"	2
01:48.8	"17,37"	"3,40"	2
01:49.0	"17,51"	"3,68"	2
01:49.1	"17,53"	"4,13"	2
01:49.2	"17,22"	"4,72"	2
01:49.3	"15,59"	"5,12"	2
01:49.5	"15,48"	"4,38"	2
01:49.5	"15,44"	"4,38"	2
01:49.6	"15,98"	"4,52"	2
01:49.7	"15,80"	"5,35"	2
01:49.8	"14,73"	"5,32"	2
01:50.0	"15,65"	"4,58"	2
01:50.1	"16,15"	"5,71"	2
01:50.2	"15,36"	"6,53"	2
01:50.3	"14,75"	"5,73"	2
01:50.5	"15,73"	"5,65"	2
01:50.6	"16,50"	"6,15"	2
01:50.7	"16,50"	"6,19"	2
01:50.7	"17,45"	"7,18"	2
01:50.8	"17,44"	"7,14"	2
01:50.8	"18,11"	"8,35"	2
01:50.9	"18,11"	"8,39"	2
01:51.0	"18,45"	"9,62"	2
01:51.0	"18,49"	"9,62"	2
01:51.0	"18,49"	"9,57"	2
01:51.1	"18,44"	"10,36"	2
01:51.2	"18,01"	"10,83"	2
01:51.3	"17,70"	"10,31"	2
01:51.5	"18,36"	"10,45"	2
01:51.6	"18,58"	"11,67"	2
01:51.7	"18,42"	"12,96"	2
01:51.8	"18,39"	"14,07"	2
01:52.0	"18,47"	"15,02"	2
01:52.1	"18,46"	"15,02"	2
01:52.1	"18,23"	"16,35"	2
01:52.2	"17,36"	"17,17"	2
01:52.3	"15,99"	"17,06"	2
01:52.6	"16,88"	"15,58"	2
02:09.0	"15,64"	"15,77"	3
02:09.1	"15,32"	"14,88"	3
02:09.2	"14,90"	"13,82"	3
02:09.4	"14,73"	"12,72"	3
02:09.5	"14,90"	"11,84"	3
02:09.6	"15,28"	"11,00"	3
02:09.7	"15,55"	"10,46"	3
02:09.9	"15,81"	"9,79"	3
02:10.0	"15,90"	"9,04"	3
02:10.1	"15,78"	"7,97"	3
02:10.2	"15,54"	"6,17"	3
02:10.4	"15,55"	"5,38"	3
02:10.5	"15,80"	"4,55"	3
02:10.6	"16,23"	"3,91"	3
02:10.7	"16,50"	"3,53"	3
02:10.9	"16,70"	"3,32"	3
02:11.0	"16,90"	"3,06"	3
02:11.1	"16,98"	"2,97"	3
02:11.2	"16,98"	"2,98"	3
02:11.2	"17,05"	"2,89"	3
02:11.4	"17,05"	"2,85"	3
02:11.5	"17,09"	"2,81"	3
02:11.6	"17,13"	"2,76"	3
02:11.7	"17,17"	"2,72"	3
02:11.9	"17,17"	"2,68"	3
02:12.0	"17,21"	"2,64"	3
02:12.2	"17,25"	"2,59"	3
02:12.4	"17,25"	"2,55"	3
02:12.5	"17,29"	"2,55"	3
02:12.6	"17,28"	"2,51"	3
02:12.7	"17,28"	"2,47"	3
02:12.9	"17,32"	"2,46"	3
02:12.9	"17,33"	"2,46"	3
02:13.0	"17,32"	"2,42"	3
02:13.1	"17,36"	"2,38"	3
02:13.4	"17,40"	"2,30"	3
02:13.6	"17,40"	"2,25"	3
02:13.7	"17,44"	"2,17"	3
02:13.9	"17,58"	"1,71"	3
02:14.0	"16,86"	"0,13"	3
02:14.1	"15,15"	"-0,29"	3
02:14.2	"13,70"	"0,59"	3
02:14.4	"13,45"	"2,42"	3
02:14.5	"13,72"	"2,98"	3
02:14.6	"13,89"	"3,18"	3
02:14.7	"14,06"	"3,30"	3
02:14.8	"14,06"	"3,26"	3
02:14.9	"14,14"	"3,29"	3
02:15.0	"14,23"	"3,33"	3
02:15.1	"14,31"	"3,29"	3
02:15.3	"14,39"	"3,32"	3
02:15.4	"14,43"	"3,28"	3
02:15.5	"14,47"	"3,24"	3
02:15.6	"14,51"	"3,20"	3
02:15.8	"14,55"	"3,15"	3
02:15.9	"14,59"	"3,15"	3
02:16.0	"14,63"	"3,11"	3
02:16.1	"14,67"	"3,07"	3
02:16.3	"14,71"	"3,07"	3
02:16.4	"14,75"	"3,02"	3
02:16.6	"14,79"	"2,98"	3
02:16.8	"14,83"	"2,94"	3
02:16.9	"14,87"	"2,94"	3
02:17.0	"14,91"	"2,89"	3
02:17.1	"14,95"	"2,89"	3
02:17.3	"14,95"	"2,85"	3
02:17.4	"14,99"	"2,85"	3
02:17.5	"14,99"	"2,81"	3
02:17.6	"15,03"	"2,76"	3
02:17.7	"15,03"	"2,77"	3
02:17.8	"15,07"	"2,76"	3
02:17.9	"15,06"	"2,72"	3
02:17.9	"15,07"	"2,72"	3
02:18.0	"15,11"	"2,72"	3
02:18.1	"15,15"	"2,68"	3
02:18.4	"15,19"	"2,64"	3
02:18.4	"15,18"	"2,64"	3
02:18.5	"15,23"	"2,64"	3
02:18.6	"15,22"	"2,64"	3
02:18.6	"15,22"	"2,60"	3
02:18.8	"15,26"	"2,59"	3
02:19.0	"15,30"	"2,55"	3
02:19.1	"15,38"	"2,51"	3
02:19.3	"15,59"	"2,54"	3
02:19.4	"16,00"	"2,52"	3
02:19.5	"16,78"	"2,37"	3
02:19.6	"17,23"	"2,23"	3
02:19.8	"17,71"	"2,00"	3
02:19.9	"17,99"	"1,78"	3
02:20.0	"18,39"	"1,48"	3
02:20.1	"18,67"	"1,18"	3
02:20.3	"19,07"	"0,87"	3
02:20.4	"19,51"	"0,57"	3
02:20.5	"19,95"	"0,34"	3
02:20.6	"20,44"	"0,12"	3
02:20.8	"20,96"	"-0,32"	3
02:20.9	"21,47"	"-1,00"	3
02:21.0	"21,96"	"-2,09"	3
02:21.1	"22,33"	"-3,18"	3
02:21.2	"22,28"	"-3,17"	3
02:21.3	"22,64"	"-4,55"	3
02:21.4	"22,88"	"-5,67"	3
02:21.5	"23,10"	"-6,51"	3
02:21.6	"23,59"	"-7,52"	3
02:21.8	"24,38"	"-8,33"	3
02:21.9	"25,11"	"-8,77"	3
02:22.0	"25,47"	"-8,91"	3
02:22.1	"25,63"	"-9,00"	3
02:22.3	"25,89"	"-8,76"	3
02:22.4	"25,97"	"-8,77"	3
02:22.5	"26,06"	"-8,56"	3
02:22.6	"26,24"	"-8,32"	3
02:22.8	"26,41"	"-8,04"	3
02:22.9	"26,51"	"-7,63"	3
02:23.0	"26,21"	"-6,05"	3
02:23.1	"25,55"	"-5,04"	3
02:23.3	"24,33"	"-5,44"	3
02:23.4	"24,47"	"-6,23"	3
02:23.5	"24,71"	"-6,41"	3
02:23.6	"24,83"	"-6,45"	3
02:23.8	"24,91"	"-6,45"	3
02:24.0	"24,95"	"-6,46"	3
02:24.5	"24,95"	"-6,45"	3
02:24.9	"24,91"	"-6,45"	3
02:25.1	"24,95"	"-6,45"	3
02:25.3	"24,91"	"-6,45"	3
02:25.4	"24,95"	"-6,50"	3
02:25.6	"24,95"	"-6,49"	3
02:25.9	"24,90"	"-6,53"	3
02:26.0	"24,95"	"-6,49"	3
02:26.1	"25,08"	"-6,38"	3
02:26.3	"25,16"	"-6,30"	3
02:26.7	"25,17"	"-6,30"	3
02:27.0	"25,16"	"-6,34"	3
02:27.1	"25,17"	"-6,30"	3
02:27.3	"25,16"	"-6,34"	3
02:27.4	"25,12"	"-6,34"	3
02:28.0	"25,12"	"-6,38"	3
02:28.1	"25,12"	"-6,34"	3
02:28.3	"25,25"	"-6,18"	3
02:28.4	"25,39"	"-5,94"	3
02:28.5	"25,65"	"-5,66"	3
02:28.6	"25,99"	"-5,26"	3
02:28.8	"26,36"	"-2,23"	3
02:28.9	"25,95"	"-1,22"	3
02:29.0	"24,31"	"0,08"	3
02:29.1	"21,44"	"0,45"	3
02:29.3	"19,91"	"0,30"	3
02:29.4	"19,23"	"-0,12"	3
02:29.5	"18,85"	"-0,35"	3
02:29.7	"18,55"	"-0,67"	3
02:29.8	"18,24"	"-1,24"	3
02:29.9	"17,98"	"-1,60"	3
02:30.0	"18,02"	"-1,60"	3
02:30.0	"17,96"	"-1,92"	3
02:30.2	"17,81"	"-2,66"	3
02:30.3	"17,75"	"-3,11"	3
02:30.4	"17,98"	"-3,57"	3
02:30.5	"17,89"	"-3,61"	3
02:30.7	"17,97"	"-3,70"	3
02:30.8	"18,01"	"-3,74"	3
02:30.9	"18,05"	"-3,78"	3
02:31.0	"18,05"	"-3,83"	3
02:31.1	"18,05"	"-3,82"	3
02:31.3	"18,05"	"-3,87"	3
02:31.4	"18,09"	"-3,87"	3
02:31.5	"18,09"	"-3,91"	3
02:32.0	"18,09"	"-3,95"	3
02:32.1	"18,08"	"-3,95"	3
02:32.9	"18,08"	"-3,99"	3
02:33.0	"18,23"	"-4,37"	3
02:33.2	"18,47"	"-5,49"	3
02:33.3	"18,75"	"-6,82"	3
02:33.4	"18,87"	"-7,90"	3
02:33.5	"19,12"	"-8,78"	3
02:33.7	"19,31"	"-9,28"	3
02:33.8	"19,50"	"-9,70"	3
02:33.9	"19,69"	"-10,04"	3
02:34.0	"19,69"	"-10,08"	3
02:34.0	"20,13"	"-10,42"	3
02:34.2	"20,37"	"-10,56"	3
