time	x	y	
01:00.0	"11,48"	"-5,49"	1
01:00.1	"11,44"	"-5,41"	1
01:00.2	"11,40"	"-5,37"	1
01:00.4	"11,48"	"-5,33"	1
01:00.5	"11,56"	"-5,33"	1
01:00.7	"11,52"	"-5,25"	1
01:00.8	"11,53"	"-5,25"	1
01:00.9	"11,80"	"-6,28"	1
01:01.0	"11,95"	"-7,03"	1
01:01.1	"11,95"	"-7,02"	1
01:01.1	"12,04"	"-6,86"	1
01:01.2	"12,34"	"-8,23"	1
01:01.4	"12,50"	"-8,64"	1
01:01.5	"12,58"	"-8,97"	1
01:01.6	"12,70"	"-9,06"	1
01:01.7	"12,78"	"-9,10"	1
01:01.9	"12,72"	"-10,46"	1
01:02.0	"11,77"	"-13,08"	1
01:02.1	"11,80"	"-14,20"	1
01:02.2	"12,32"	"-14,78"	1
01:02.4	"13,03"	"-14,34"	1
01:02.5	"13,04"	"-13,76"	1
01:02.6	"12,79"	"-13,59"	1
01:02.7	"12,67"	"-13,59"	1
01:02.9	"12,50"	"-13,75"	1
01:03.0	"12,46"	"-14,00"	1
01:03.1	"12,66"	"-14,33"	1
01:03.2	"13,36"	"-14,71"	1
01:03.4	"14,06"	"-14,56"	1
01:03.5	"14,52"	"-13,99"	1
01:03.6	"14,57"	"-13,58"	1
01:03.8	"14,33"	"-13,08"	1
01:03.9	"13,92"	"-12,95"	1
01:04.0	"13,74"	"-13,69"	1
01:04.1	"14,27"	"-13,99"	1
01:04.3	"14,24"	"-13,61"	1
01:04.4	"13,96"	"-13,32"	1
01:04.5	"12,26"	"-13,62"	1
01:04.6	"11,39"	"-14,15"	1
01:04.8	"11,59"	"-14,44"	1
01:04.9	"11,91"	"-14,77"	1
01:05.0	"12,94"	"-15,00"	1
01:05.1	"12,98"	"-15,04"	1
01:05.3	"13,10"	"-15,20"	1
01:05.4	"13,06"	"-15,24"	1
01:05.5	"13,06"	"-15,20"	1
01:05.6	"12,94"	"-14,95"	1
01:05.8	"13,62"	"-13,77"	1
01:05.9	"13,79"	"-13,44"	1
