time	x	y	
04:04.8	"45,80"	"-0,34"	1
04:04.8	"45,62"	"-0,26"	1
04:04.8	"45,43"	"-0,27"	1
04:04.9	"45,25"	"-0,27"	1
04:04.9	"45,06"	"-0,27"	1
04:05.0	"44,88"	"-0,27"	1
04:05.0	"44,69"	"-0,26"	1
04:05.0	"44,51"	"-0,26"	1
04:05.1	"44,41"	"-0,17"	1
04:05.1	"44,22"	"-0,17"	1
04:05.2	"44,04"	"-0,17"	1
04:05.2	"43,86"	"-0,17"	1
04:05.3	"43,68"	"-0,17"	1
04:05.3	"43,50"	"-0,16"	1
04:05.4	"43,40"	"-0,08"	1
04:05.4	"43,31"	"-0,08"	1
04:05.4	"43,22"	"-0,08"	1
04:05.5	"43,04"	"-0,08"	1
04:05.5	"43,04"	"-0,09"	1
04:05.6	"42,86"	"-0,09"	1
04:05.6	"42,67"	"-0,08"	1
04:05.7	"42,58"	"0,00"	1
04:05.7	"42,49"	"-0,08"	1
04:05.8	"42,40"	"0,00"	1
04:05.8	"42,22"	"-0,01"	1
04:05.9	"42,21"	"-0,01"	1
04:05.9	"42,04"	"-0,01"	1
04:06.0	"42,03"	"-0,01"	1
04:06.0	"41,94"	"-0,01"	1
04:06.0	"41,85"	"-0,01"	1
04:06.1	"41,67"	"-0,01"	1
04:06.2	"41,57"	"0,08"	1
04:06.2	"41,48"	"-0,01"	1
04:06.3	"41,40"	"0,08"	1
04:06.3	"41,39"	"0,08"	1
04:06.4	"41,30"	"0,08"	1
04:06.4	"41,21"	"0,07"	1
04:06.5	"41,03"	"0,07"	1
04:06.6	"40,85"	"0,07"	1
04:06.8	"40,76"	"0,07"	1
04:06.8	"40,67"	"0,07"	1
04:06.8	"40,67"	"0,08"	1
04:06.9	"40,86"	"-0,20"	1
04:07.0	"41,14"	"-0,74"	1
04:07.0	"41,14"	"-0,82"	1
04:07.0	"41,23"	"-0,82"	1
04:07.1	"41,14"	"-0,83"	1
04:07.1	"41,14"	"-0,91"	1
04:07.2	"41,13"	"-0,91"	1
04:07.2	"41,04"	"-0,91"	1
04:07.2	"40,96"	"-0,91"	1
04:07.3	"40,86"	"-0,91"	1
04:07.3	"40,95"	"-0,91"	1
04:07.4	"40,86"	"-0,91"	1
04:07.4	"40,77"	"-0,91"	1
04:07.4	"40,77"	"-0,92"	1
04:07.5	"40,68"	"-1,00"	1
04:07.6	"40,58"	"-0,91"	1
04:07.6	"40,50"	"-1,00"	1
04:07.7	"40,49"	"-1,00"	1
04:07.7	"40,40"	"-1,01"	1
04:07.8	"40,32"	"-1,01"	1
04:07.8	"40,31"	"-1,01"	1
04:07.8	"40,23"	"-1,10"	1
04:07.9	"40,14"	"-1,10"	1
04:07.9	"40,13"	"-1,10"	1
04:08.0	"39,96"	"-1,10"	1
04:08.1	"39,95"	"-1,10"	1
04:08.1	"39,86"	"-1,10"	1
04:08.2	"39,87"	"-1,19"	1
04:08.2	"39,86"	"-1,19"	1
04:08.2	"39,77"	"-1,19"	1
04:08.3	"39,68"	"-1,18"	1
04:08.4	"39,67"	"-1,19"	1
04:08.4	"39,68"	"-1,19"	1
04:08.5	"39,67"	"-1,19"	1
04:08.5	"39,59"	"-1,19"	1
04:08.6	"39,49"	"-1,20"	1
04:08.6	"39,50"	"-1,28"	1
04:08.7	"39,40"	"-1,28"	1
04:08.7	"39,40"	"-1,27"	1
04:08.8	"39,31"	"-1,19"	1
04:08.8	"39,31"	"-1,20"	1
04:08.9	"39,22"	"-1,28"	1
04:09.0	"39,13"	"-1,19"	1
04:09.1	"39,12"	"-1,20"	1
04:09.1	"39,13"	"-1,28"	1
04:09.2	"39,04"	"-1,28"	1
04:09.2	"39,04"	"-1,27"	1
04:09.2	"39,04"	"-1,19"	1
04:09.3	"39,04"	"-1,28"	1
04:09.3	"39,69"	"-2,10"	1
04:09.4	"40,43"	"-2,92"	1
04:09.4	"41,17"	"-3,55"	1
04:09.4	"41,91"	"-4,09"	1
04:09.5	"42,74"	"-4,54"	1
04:09.5	"43,01"	"-4,72"	1
04:09.6	"43,10"	"-4,81"	1
04:09.6	"43,93"	"-5,26"	1
04:09.6	"44,30"	"-5,44"	1
04:09.7	"44,48"	"-5,54"	1
04:09.8	"44,39"	"-5,63"	1
04:09.8	"44,30"	"-5,54"	1
04:09.8	"44,29"	"-5,54"	1
04:09.9	"44,11"	"-5,54"	1
04:09.9	"44,01"	"-5,46"	1
04:10.0	"43,84"	"-5,46"	1
04:10.0	"43,83"	"-5,46"	1
04:10.0	"43,65"	"-5,46"	1
04:10.1	"43,55"	"-5,37"	1
04:10.1	"43,37"	"-5,37"	1
04:10.2	"43,28"	"-5,28"	1
04:10.2	"43,19"	"-5,28"	1
04:10.2	"43,10"	"-5,28"	1
04:10.3	"43,01"	"-5,19"	1
04:10.3	"42,91"	"-5,20"	1
04:10.4	"42,82"	"-5,19"	1
04:10.4	"42,72"	"-5,11"	1
04:10.4	"42,54"	"-5,11"	1
04:10.5	"42,36"	"-5,11"	1
04:10.6	"42,26"	"-5,02"	1
04:10.6	"42,08"	"-5,02"	1
