time	x	y	
01:18.5	"6,27"	"6,23"	1
01:18.5	"6,27"	"6,19"	1
01:18.7	"6,31"	"6,15"	1
01:18.8	"6,31"	"6,11"	1
01:18.9	"6,31"	"6,06"	1
01:19.0	"6,31"	"6,02"	1
01:19.2	"6,52"	"6,31"	1
01:19.3	"7,35"	"7,67"	1
01:19.4	"7,76"	"8,16"	1
01:19.5	"7,72"	"8,16"	1
01:19.7	"7,72"	"8,17"	1
01:20.1	"7,72"	"8,16"	1
01:20.7	"7,88"	"8,20"	1
01:20.8	"8,21"	"8,24"	1
01:20.8	"8,22"	"8,25"	1
01:20.9	"8,30"	"8,29"	1
01:21.0	"8,30"	"8,28"	1
01:21.1	"8,30"	"8,29"	1
01:21.2	"8,38"	"8,24"	1
01:21.3	"8,51"	"8,16"	1
01:21.3	"8,51"	"8,12"	1
01:21.4	"8,63"	"8,00"	1
01:21.5	"9,33"	"7,66"	1
01:21.6	"9,33"	"7,67"	1
01:21.7	"9,37"	"7,66"	1
01:21.8	"9,41"	"7,66"	1
01:21.9	"9,45"	"7,71"	1
01:22.0	"9,45"	"7,70"	1
01:22.0	"9,58"	"7,79"	1
01:22.2	"9,66"	"7,87"	1
01:22.3	"9,74"	"7,99"	1
01:22.4	"9,83"	"8,20"	1
01:22.5	"9,87"	"8,41"	1
01:22.7	"9,87"	"8,45"	1
01:23.0	"9,87"	"8,74"	1
01:23.2	"9,71"	"10,10"	1
01:23.3	"9,59"	"10,63"	1
01:23.4	"9,59"	"10,64"	1
01:23.4	"9,72"	"11,17"	1
01:23.5	"10,25"	"11,87"	1
01:23.7	"10,50"	"12,16"	1
01:23.8	"10,75"	"12,45"	1
01:23.8	"10,71"	"12,40"	1
01:23.9	"11,16"	"12,90"	1
01:24.0	"11,54"	"13,31"	1
01:24.2	"11,74"	"13,51"	1
01:24.3	"12,12"	"13,84"	1
01:24.4	"12,24"	"13,97"	1
01:24.5	"12,24"	"13,96"	1
01:24.5	"12,41"	"14,09"	1
01:24.7	"13,36"	"15,12"	1
01:24.8	"13,95"	"16,13"	1
01:24.9	"14,11"	"16,29"	1
01:25.0	"14,44"	"16,50"	1
01:25.2	"14,98"	"16,41"	1
01:25.3	"15,31"	"16,37"	1
01:25.4	"15,47"	"16,29"	1
01:25.5	"15,64"	"16,25"	1
01:25.7	"15,56"	"16,16"	1
01:25.8	"15,43"	"16,04"	1
01:25.9	"15,39"	"16,00"	1
01:26.0	"15,35"	"16,00"	1
01:26.2	"15,31"	"16,16"	1
01:26.3	"15,31"	"16,17"	1
01:26.3	"15,23"	"16,25"	1
01:26.4	"15,31"	"16,37"	1
01:26.5	"15,35"	"16,37"	1
01:26.7	"15,43"	"16,29"	1
01:26.8	"15,56"	"16,21"	1
01:26.8	"15,56"	"16,20"	1
01:26.9	"15,64"	"16,25"	1
01:27.0	"15,85"	"16,41"	1
01:27.2	"16,59"	"16,82"	1
01:27.3	"17,21"	"17,19"	1
01:27.4	"17,83"	"17,64"	1
01:27.5	"17,91"	"17,72"	1
01:27.8	"17,87"	"17,68"	1
01:27.9	"18,12"	"17,72"	1
